,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
65,65.0,1.0,1.0,127.0,424.0,0.007,5.0,400.0,4.304163832170551
66,66.0,1.0,1.0,127.0,424.0,0.007,5.0,600.0,4.38913356674862
67,67.0,1.0,1.0,127.0,424.0,0.007,5.0,800.0,4.420574000039198
68,68.0,1.0,1.0,127.0,424.0,0.007,6.0,200.0,4.317629553287582
69,69.0,1.0,1.0,127.0,424.0,0.007,6.0,400.0,4.303802458453384
70,70.0,1.0,1.0,127.0,424.0,0.007,6.0,600.0,4.389735651478599
71,71.0,1.0,1.0,127.0,424.0,0.007,6.0,800.0,4.420270377877993
72,72.0,1.0,1.0,127.0,424.0,0.01,1.0,200.0,4.408122411590431
73,73.0,1.0,1.0,127.0,424.0,0.01,1.0,400.0,4.416171520404577
74,74.0,1.0,1.0,127.0,424.0,0.01,1.0,600.0,4.411058585960062
75,75.0,1.0,1.0,127.0,424.0,0.01,1.0,800.0,4.402780814848083
76,76.0,1.0,1.0,127.0,424.0,0.01,2.0,200.0,4.326089287018158
77,77.0,1.0,1.0,127.0,424.0,0.01,2.0,400.0,4.380099817561399
78,78.0,1.0,1.0,127.0,424.0,0.01,2.0,600.0,4.408228944702549
79,79.0,1.0,1.0,127.0,424.0,0.01,2.0,800.0,4.420925039279914
80,80.0,1.0,1.0,127.0,424.0,0.01,3.0,200.0,4.267476844867484
81,81.0,1.0,1.0,127.0,424.0,0.01,3.0,400.0,4.387112285604467
82,82.0,1.0,1.0,127.0,424.0,0.01,3.0,600.0,4.433778143845828
83,83.0,1.0,1.0,127.0,424.0,0.01,3.0,800.0,4.467729492630693
84,84.0,1.0,1.0,127.0,424.0,0.01,4.0,200.0,4.267262627422992
85,85.0,1.0,1.0,127.0,424.0,0.01,4.0,400.0,4.3875254271054915
86,86.0,1.0,1.0,127.0,424.0,0.01,4.0,600.0,4.433061588124275
87,87.0,1.0,1.0,127.0,424.0,0.01,4.0,800.0,4.468574239275559
88,88.0,1.0,1.0,127.0,424.0,0.01,5.0,200.0,4.267305558586648
89,89.0,1.0,1.0,127.0,424.0,0.01,5.0,400.0,4.3863834870171825
90,90.0,1.0,1.0,127.0,424.0,0.01,5.0,600.0,4.43307445613313
91,91.0,1.0,1.0,127.0,424.0,0.01,5.0,800.0,4.467576488640662
92,92.0,1.0,1.0,127.0,424.0,0.01,6.0,200.0,4.267548244593564
93,93.0,1.0,1.0,127.0,424.0,0.01,6.0,400.0,4.387467419364801
94,94.0,1.0,1.0,127.0,424.0,0.01,6.0,600.0,4.434064354598183
95,95.0,1.0,1.0,127.0,424.0,0.01,6.0,800.0,4.467292415246058
96,96.0,1.0,1.0,127.0,424.0,0.03,1.0,200.0,4.413147798420057
97,97.0,1.0,1.0,127.0,424.0,0.03,1.0,400.0,4.415388834697512
98,98.0,1.0,1.0,127.0,424.0,0.03,1.0,600.0,4.452112909929064
99,99.0,1.0,1.0,127.0,424.0,0.03,1.0,800.0,4.478849802293089
100,100.0,1.0,1.0,127.0,424.0,0.03,2.0,200.0,4.4017067284258475
101,101.0,1.0,1.0,127.0,424.0,0.03,2.0,400.0,4.489224618863618
102,102.0,1.0,1.0,127.0,424.0,0.03,2.0,600.0,4.625457373037501
103,103.0,1.0,1.0,127.0,424.0,0.03,2.0,800.0,4.742988043773134
104,104.0,1.0,1.0,127.0,424.0,0.03,3.0,200.0,4.425338973058107
105,105.0,1.0,1.0,127.0,424.0,0.03,3.0,400.0,4.566121336696426
106,106.0,1.0,1.0,127.0,424.0,0.03,3.0,600.0,4.722439093508747
107,107.0,1.0,1.0,127.0,424.0,0.03,3.0,800.0,4.78263921277593
108,108.0,1.0,1.0,127.0,424.0,0.03,4.0,200.0,4.420686435631059
109,109.0,1.0,1.0,127.0,424.0,0.03,4.0,400.0,4.563987376878126
110,110.0,1.0,1.0,127.0,424.0,0.03,4.0,600.0,4.717792093648657
111,111.0,1.0,1.0,127.0,424.0,0.03,4.0,800.0,4.7757739403625585
112,112.0,1.0,1.0,127.0,424.0,0.03,5.0,200.0,4.421981592220896
113,113.0,1.0,1.0,127.0,424.0,0.03,5.0,400.0,4.5623720304016455
114,114.0,1.0,1.0,127.0,424.0,0.03,5.0,600.0,4.7168547414248785
115,115.0,1.0,1.0,127.0,424.0,0.03,5.0,800.0,4.777011119593699
116,116.0,1.0,1.0,127.0,424.0,0.03,6.0,200.0,4.420609667916155
117,117.0,1.0,1.0,127.0,424.0,0.03,6.0,400.0,4.561929134965485
118,118.0,1.0,1.0,127.0,424.0,0.03,6.0,600.0,4.7174740566772115
119,119.0,1.0,1.0,127.0,424.0,0.03,6.0,800.0,4.776209161386079
120,120.0,1.0,1.0,127.0,424.0,0.05,1.0,200.0,4.397580511246808
121,121.0,1.0,1.0,127.0,424.0,0.05,1.0,400.0,4.454661222500894
122,122.0,1.0,1.0,127.0,424.0,0.05,1.0,600.0,4.495333134676028
123,123.0,1.0,1.0,127.0,424.0,0.05,1.0,800.0,4.547796741129795
124,124.0,1.0,1.0,127.0,424.0,0.05,2.0,200.0,4.447069001128262
125,125.0,1.0,1.0,127.0,424.0,0.05,2.0,400.0,4.655272391188723
126,126.0,1.0,1.0,127.0,424.0,0.05,2.0,600.0,4.822479322476196
127,127.0,1.0,1.0,127.0,424.0,0.05,2.0,800.0,4.9219604024837755
128,128.0,1.0,1.0,127.0,424.0,0.05,3.0,200.0,4.516992212033403
129,129.0,1.0,1.0,127.0,424.0,0.05,3.0,400.0,4.746747155017235
130,130.0,1.0,1.0,127.0,424.0,0.05,3.0,600.0,4.8683359554228565
131,131.0,1.0,1.0,127.0,424.0,0.05,3.0,800.0,4.971051970215692
132,132.0,1.0,1.0,127.0,424.0,0.05,4.0,200.0,4.520947107822289
133,133.0,1.0,1.0,127.0,424.0,0.05,4.0,400.0,4.7468175253611244
134,134.0,1.0,1.0,127.0,424.0,0.05,4.0,600.0,4.855390544417955
135,135.0,1.0,1.0,127.0,424.0,0.05,4.0,800.0,4.939874647476147
136,136.0,1.0,1.0,127.0,424.0,0.05,5.0,200.0,4.5196492631811775
137,137.0,1.0,1.0,127.0,424.0,0.05,5.0,400.0,4.750026974200416
138,138.0,1.0,1.0,127.0,424.0,0.05,5.0,600.0,4.854347019844873
139,139.0,1.0,1.0,127.0,424.0,0.05,5.0,800.0,4.943151935409528
140,140.0,1.0,1.0,127.0,424.0,0.05,6.0,200.0,4.51689660537885
141,141.0,1.0,1.0,127.0,424.0,0.05,6.0,400.0,4.750026974200416
142,142.0,1.0,1.0,127.0,424.0,0.05,6.0,600.0,4.854184260932802
143,143.0,1.0,1.0,127.0,424.0,0.05,6.0,800.0,4.942512387109173
144,144.0,1.0,1.0,127.0,424.0,0.07,1.0,200.0,4.421528080963493
145,145.0,1.0,1.0,127.0,424.0,0.07,1.0,400.0,4.483738844785238
146,146.0,1.0,1.0,127.0,424.0,0.07,1.0,600.0,4.560574130618324
147,147.0,1.0,1.0,127.0,424.0,0.07,1.0,800.0,4.634183895150633
148,148.0,1.0,1.0,127.0,424.0,0.07,2.0,200.0,4.531844737310495
149,149.0,1.0,1.0,127.0,424.0,0.07,2.0,400.0,4.78903064800839
150,150.0,1.0,1.0,127.0,424.0,0.07,2.0,600.0,4.9320314347186445
151,151.0,1.0,1.0,127.0,424.0,0.07,2.0,800.0,5.047906714343095
152,152.0,1.0,1.0,127.0,424.0,0.07,3.0,200.0,4.645482092712215
153,153.0,1.0,1.0,127.0,424.0,0.07,3.0,400.0,4.840418473591407
154,154.0,1.0,1.0,127.0,424.0,0.07,3.0,600.0,4.958947821907693
155,155.0,1.0,1.0,127.0,424.0,0.07,3.0,800.0,5.053399248112732
156,156.0,1.0,1.0,127.0,424.0,0.07,4.0,200.0,4.640959283386659
157,157.0,1.0,1.0,127.0,424.0,0.07,4.0,400.0,4.837861454144857
158,158.0,1.0,1.0,127.0,424.0,0.07,4.0,600.0,4.965568436565688
159,159.0,1.0,1.0,127.0,424.0,0.07,4.0,800.0,5.047565684310236
160,160.0,1.0,1.0,127.0,424.0,0.07,5.0,200.0,4.64133826173221
161,161.0,1.0,1.0,127.0,424.0,0.07,5.0,400.0,4.838414864850072
162,162.0,1.0,1.0,127.0,424.0,0.07,5.0,600.0,4.966405891633017
163,163.0,1.0,1.0,127.0,424.0,0.07,5.0,800.0,5.047476131894264
164,164.0,1.0,1.0,127.0,424.0,0.07,6.0,200.0,4.644615622485585
165,165.0,1.0,1.0,127.0,424.0,0.07,6.0,400.0,4.838982139955429
166,166.0,1.0,1.0,127.0,424.0,0.07,6.0,600.0,4.966048360909687
167,167.0,1.0,1.0,127.0,424.0,0.07,6.0,800.0,5.048240800780343
168,168.0,1.0,1.0,127.0,424.0,0.1,1.0,200.0,4.458593055391094
169,169.0,1.0,1.0,127.0,424.0,0.1,1.0,400.0,4.551070422998864
170,170.0,1.0,1.0,127.0,424.0,0.1,1.0,600.0,4.657986033413327
171,171.0,1.0,1.0,127.0,424.0,0.1,1.0,800.0,4.756413827201865
172,172.0,1.0,1.0,127.0,424.0,0.1,2.0,200.0,4.6850552249011495
173,173.0,1.0,1.0,127.0,424.0,0.1,2.0,400.0,4.948744004030421
174,174.0,1.0,1.0,127.0,424.0,0.1,2.0,600.0,5.1092038553219545
175,175.0,1.0,1.0,127.0,424.0,0.1,2.0,800.0,5.230981698307228
176,176.0,1.0,1.0,127.0,424.0,0.1,3.0,200.0,4.756927838486152
177,177.0,1.0,1.0,127.0,424.0,0.1,3.0,400.0,4.974186597059049
178,178.0,1.0,1.0,127.0,424.0,0.1,3.0,600.0,5.088411205319704
179,179.0,1.0,1.0,127.0,424.0,0.1,3.0,800.0,5.158730172113258
180,180.0,1.0,1.0,127.0,424.0,0.1,4.0,200.0,4.721755467040905
181,181.0,1.0,1.0,127.0,424.0,0.1,4.0,400.0,4.928295247639847
182,182.0,1.0,1.0,127.0,424.0,0.1,4.0,600.0,5.049974343390644
183,183.0,1.0,1.0,127.0,424.0,0.1,4.0,800.0,5.121884346956841
184,184.0,1.0,1.0,127.0,424.0,0.1,5.0,200.0,4.721977601416681
185,185.0,1.0,1.0,127.0,424.0,0.1,5.0,400.0,4.928939104992067
186,186.0,1.0,1.0,127.0,424.0,0.1,5.0,600.0,5.050170058774433
187,187.0,1.0,1.0,127.0,424.0,0.1,5.0,800.0,5.123170175640136
188,188.0,1.0,1.0,127.0,424.0,0.1,6.0,200.0,4.723564935538975
189,189.0,1.0,1.0,127.0,424.0,0.1,6.0,400.0,4.928586082684725
190,190.0,1.0,1.0,127.0,424.0,0.1,6.0,600.0,5.049696488163592
191,191.0,1.0,1.0,127.0,424.0,0.1,6.0,800.0,5.12335054357989
192,192.0,1.0,1.0,317.0,424.0,0.003,1.0,200.0,5.5036510457325045
193,193.0,1.0,1.0,317.0,424.0,0.003,1.0,400.0,4.783353638026743
194,194.0,1.0,1.0,317.0,424.0,0.003,1.0,600.0,4.405123387539139
195,195.0,1.0,1.0,317.0,424.0,0.003,1.0,800.0,4.208048636665436
196,196.0,1.0,1.0,317.0,424.0,0.003,2.0,200.0,5.034790276895888
197,197.0,1.0,1.0,317.0,424.0,0.003,2.0,400.0,4.308067520880583
198,198.0,1.0,1.0,317.0,424.0,0.003,2.0,600.0,4.088144609604919
199,199.0,1.0,1.0,317.0,424.0,0.003,2.0,800.0,4.022505252270056
200,200.0,1.0,1.0,317.0,424.0,0.003,3.0,200.0,4.985866271141668
201,201.0,1.0,1.0,317.0,424.0,0.003,3.0,400.0,4.227799244283428
202,202.0,1.0,1.0,317.0,424.0,0.003,3.0,600.0,3.995885771904383
203,203.0,1.0,1.0,317.0,424.0,0.003,3.0,800.0,3.924667955639836
204,204.0,1.0,1.0,317.0,424.0,0.003,4.0,200.0,4.959574848540032
205,205.0,1.0,1.0,317.0,424.0,0.003,4.0,400.0,4.204038129300864
206,206.0,1.0,1.0,317.0,424.0,0.003,4.0,600.0,3.9737117255299927
207,207.0,1.0,1.0,317.0,424.0,0.003,4.0,800.0,3.916137213407596
208,208.0,1.0,1.0,317.0,424.0,0.003,5.0,200.0,4.958728934194642
209,209.0,1.0,1.0,317.0,424.0,0.003,5.0,400.0,4.205822525291371
210,210.0,1.0,1.0,317.0,424.0,0.003,5.0,600.0,3.9715802705200915
211,211.0,1.0,1.0,317.0,424.0,0.003,5.0,800.0,3.914589239644305
212,212.0,1.0,1.0,317.0,424.0,0.003,6.0,200.0,4.958695925736316
213,213.0,1.0,1.0,317.0,424.0,0.003,6.0,400.0,4.203814697060784
214,214.0,1.0,1.0,317.0,424.0,0.003,6.0,600.0,3.9753119004317914
215,215.0,1.0,1.0,317.0,424.0,0.003,6.0,800.0,3.912626875148024
216,216.0,1.0,1.0,317.0,424.0,0.005,1.0,200.0,4.9640331506204936
217,217.0,1.0,1.0,317.0,424.0,0.005,1.0,400.0,4.323181483455225
218,218.0,1.0,1.0,317.0,424.0,0.005,1.0,600.0,4.109488495675028
219,219.0,1.0,1.0,317.0,424.0,0.005,1.0,800.0,4.052728295096591
220,220.0,1.0,1.0,317.0,424.0,0.005,2.0,200.0,4.468428665397843
221,221.0,1.0,1.0,317.0,424.0,0.005,2.0,400.0,4.059461609796902
222,222.0,1.0,1.0,317.0,424.0,0.005,2.0,600.0,3.9911913356904822
223,223.0,1.0,1.0,317.0,424.0,0.005,2.0,800.0,3.955296835411752
224,224.0,1.0,1.0,317.0,424.0,0.005,3.0,200.0,4.393619267078999
225,225.0,1.0,1.0,317.0,424.0,0.005,3.0,400.0,3.963216130655497
226,226.0,1.0,1.0,317.0,424.0,0.005,3.0,600.0,3.913464674707678
227,227.0,1.0,1.0,317.0,424.0,0.005,3.0,800.0,3.9109599519634606
228,228.0,1.0,1.0,317.0,424.0,0.005,4.0,200.0,4.374051808939818
229,229.0,1.0,1.0,317.0,424.0,0.005,4.0,400.0,3.9444502260661327
230,230.0,1.0,1.0,317.0,424.0,0.005,4.0,600.0,3.9110047821114136
231,231.0,1.0,1.0,317.0,424.0,0.005,4.0,800.0,3.9198400574359646
232,232.0,1.0,1.0,317.0,424.0,0.005,5.0,200.0,4.378827070450553
233,233.0,1.0,1.0,317.0,424.0,0.005,5.0,400.0,3.9419339833771745
234,234.0,1.0,1.0,317.0,424.0,0.005,5.0,600.0,3.901391083101185
235,235.0,1.0,1.0,317.0,424.0,0.005,5.0,800.0,3.905709101228441
236,236.0,1.0,1.0,317.0,424.0,0.005,6.0,200.0,4.3783209821947535
237,237.0,1.0,1.0,317.0,424.0,0.005,6.0,400.0,3.9447212348649154
238,238.0,1.0,1.0,317.0,424.0,0.005,6.0,600.0,3.8989634445131838
239,239.0,1.0,1.0,317.0,424.0,0.005,6.0,800.0,3.899461625876348
240,240.0,1.0,1.0,317.0,424.0,0.007,1.0,200.0,4.630947330136006
241,241.0,1.0,1.0,317.0,424.0,0.007,1.0,400.0,4.133591138326172
242,242.0,1.0,1.0,317.0,424.0,0.007,1.0,600.0,4.048423983457047
243,243.0,1.0,1.0,317.0,424.0,0.007,1.0,800.0,4.03289397963839
244,244.0,1.0,1.0,317.0,424.0,0.007,2.0,200.0,4.202027576677598
245,245.0,1.0,1.0,317.0,424.0,0.007,2.0,400.0,4.00018869289212
246,246.0,1.0,1.0,317.0,424.0,0.007,2.0,600.0,3.95101200034959
247,247.0,1.0,1.0,317.0,424.0,0.007,2.0,800.0,3.9340668679242845
248,248.0,1.0,1.0,317.0,424.0,0.007,3.0,200.0,4.113207002076716
249,249.0,1.0,1.0,317.0,424.0,0.007,3.0,400.0,3.9132470788153944
250,250.0,1.0,1.0,317.0,424.0,0.007,3.0,600.0,3.9102831381973187
251,251.0,1.0,1.0,317.0,424.0,0.007,3.0,800.0,3.9046455200407317
252,252.0,1.0,1.0,317.0,424.0,0.007,4.0,200.0,4.096124294291911
253,253.0,1.0,1.0,317.0,424.0,0.007,4.0,400.0,3.904169407377535
254,254.0,1.0,1.0,317.0,424.0,0.007,4.0,600.0,3.9127679795370107
255,255.0,1.0,1.0,317.0,424.0,0.007,4.0,800.0,3.9142091083307124
256,256.0,1.0,1.0,317.0,424.0,0.007,5.0,200.0,4.092169139555282
257,257.0,1.0,1.0,317.0,424.0,0.007,5.0,400.0,3.904413886050846
