,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse
0,0.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,400.0,0.97,1.0,2.606997592944813
1,1.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,400.0,0.99,1.0,2.5269761062586236
2,2.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,400.0,0.993,1.0,2.515524365645795
3,3.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,400.0,0.995,1.0,2.5115746547450515
4,4.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,400.0,0.997,1.0,2.49782591944706
5,5.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,600.0,0.97,1.0,2.609914453748833
6,6.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,600.0,0.99,1.0,2.535432337646087
7,7.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,600.0,0.993,1.0,2.5229518895172682
8,8.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,600.0,0.995,1.0,2.513490901258379
9,9.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,600.0,0.997,1.0,2.509150026962278
10,10.0,1.0,1.0,142.0,475.0,0.03,1.0,2.0,400.0,0.97,1.0,2.5706517237364293
11,11.0,1.0,1.0,142.0,475.0,0.03,1.0,2.0,400.0,0.99,1.0,2.427038548609904
12,12.0,1.0,1.0,142.0,475.0,0.03,1.0,2.0,400.0,0.993,1.0,2.409533843697599
13,13.0,1.0,1.0,142.0,475.0,0.03,1.0,2.0,400.0,0.995,1.0,2.4333007171627354
14,14.0,1.0,1.0,142.0,475.0,0.03,1.0,2.0,400.0,0.997,1.0,2.442720103004796
15,15.0,1.0,1.0,142.0,475.0,0.03,1.0,2.0,600.0,0.97,1.0,2.5825728693972874
16,16.0,1.0,1.0,142.0,475.0,0.03,1.0,2.0,600.0,0.99,1.0,2.4437068389029295
17,17.0,1.0,1.0,142.0,475.0,0.03,1.0,2.0,600.0,0.993,1.0,2.4351095845317685
18,18.0,1.0,1.0,142.0,475.0,0.03,1.0,2.0,600.0,0.995,1.0,2.479643673499405
19,19.0,1.0,1.0,142.0,475.0,0.03,1.0,2.0,600.0,0.997,1.0,2.485650955079649
20,20.0,1.0,1.0,142.0,475.0,0.03,1.0,3.0,400.0,0.97,1.0,2.5082783587737136
21,21.0,1.0,1.0,142.0,475.0,0.03,1.0,3.0,400.0,0.99,1.0,2.4301377878100943
22,22.0,1.0,1.0,142.0,475.0,0.03,1.0,3.0,400.0,0.993,1.0,2.4539229723379354
23,23.0,1.0,1.0,142.0,475.0,0.03,1.0,3.0,400.0,0.995,1.0,2.4703469313070663
24,24.0,1.0,1.0,142.0,475.0,0.03,1.0,3.0,400.0,0.997,1.0,2.513438960636967
25,25.0,1.0,1.0,142.0,475.0,0.03,1.0,3.0,600.0,0.97,1.0,2.4969514219866524
26,26.0,1.0,1.0,142.0,475.0,0.03,1.0,3.0,600.0,0.99,1.0,2.4537287271088974
27,27.0,1.0,1.0,142.0,475.0,0.03,1.0,3.0,600.0,0.993,1.0,2.4885122295558766
28,28.0,1.0,1.0,142.0,475.0,0.03,1.0,3.0,600.0,0.995,1.0,2.5072429627674193
29,29.0,1.0,1.0,142.0,475.0,0.03,1.0,3.0,600.0,0.997,1.0,2.5559535669217492
30,30.0,1.0,1.0,142.0,475.0,0.03,1.0,4.0,400.0,0.97,1.0,2.4835272994812665
31,31.0,1.0,1.0,142.0,475.0,0.03,1.0,4.0,400.0,0.99,1.0,2.466963314901003
32,32.0,1.0,1.0,142.0,475.0,0.03,1.0,4.0,400.0,0.993,1.0,2.5941950896359964
33,33.0,1.0,1.0,142.0,475.0,0.03,1.0,4.0,400.0,0.995,1.0,2.5481568569840656
34,34.0,1.0,1.0,142.0,475.0,0.03,1.0,4.0,400.0,0.997,1.0,2.5780376765399926
35,35.0,1.0,1.0,142.0,475.0,0.03,1.0,4.0,600.0,0.97,1.0,2.4822661822000467
36,36.0,1.0,1.0,142.0,475.0,0.03,1.0,4.0,600.0,0.99,1.0,2.4659385385297865
37,37.0,1.0,1.0,142.0,475.0,0.03,1.0,4.0,600.0,0.993,1.0,2.62739071127181
38,38.0,1.0,1.0,142.0,475.0,0.03,1.0,4.0,600.0,0.995,1.0,2.586101762022683
39,39.0,1.0,1.0,142.0,475.0,0.03,1.0,4.0,600.0,0.997,1.0,2.6064492807414466
40,40.0,1.0,1.0,142.0,475.0,0.03,2.0,1.0,400.0,0.97,1.0,2.6874190748700064
41,41.0,1.0,1.0,142.0,475.0,0.03,2.0,1.0,400.0,0.99,1.0,2.626834600798285
42,42.0,1.0,1.0,142.0,475.0,0.03,2.0,1.0,400.0,0.993,1.0,2.6111023316711024
43,43.0,1.0,1.0,142.0,475.0,0.03,2.0,1.0,400.0,0.995,1.0,2.593278976158334
44,44.0,1.0,1.0,142.0,475.0,0.03,2.0,1.0,400.0,0.997,1.0,2.561848805780616
45,45.0,1.0,1.0,142.0,475.0,0.03,2.0,1.0,600.0,0.97,1.0,2.7072631045002042
46,46.0,1.0,1.0,142.0,475.0,0.03,2.0,1.0,600.0,0.99,1.0,2.6718873971400257
47,47.0,1.0,1.0,142.0,475.0,0.03,2.0,1.0,600.0,0.993,1.0,2.6611015239124334
