,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
65,65.0,1.0,1.0,142.0,475.0,0.007,5.0,400.0,2.709138671797103
66,66.0,1.0,1.0,142.0,475.0,0.007,5.0,600.0,2.6934982091263504
67,67.0,1.0,1.0,142.0,475.0,0.007,5.0,800.0,2.706923192972914
68,68.0,1.0,1.0,142.0,475.0,0.007,6.0,200.0,3.3127523897289053
69,69.0,1.0,1.0,142.0,475.0,0.007,6.0,400.0,2.7067009217571303
70,70.0,1.0,1.0,142.0,475.0,0.007,6.0,600.0,2.6947430770269256
71,71.0,1.0,1.0,142.0,475.0,0.007,6.0,800.0,2.7074617275404846
72,72.0,1.0,1.0,142.0,475.0,0.01,1.0,200.0,3.421879947274246
73,73.0,1.0,1.0,142.0,475.0,0.01,1.0,400.0,2.72928161844396
74,74.0,1.0,1.0,142.0,475.0,0.01,1.0,600.0,2.700471633455879
75,75.0,1.0,1.0,142.0,475.0,0.01,1.0,800.0,2.6919919980343674
76,76.0,1.0,1.0,142.0,475.0,0.01,2.0,200.0,2.817863341996909
77,77.0,1.0,1.0,142.0,475.0,0.01,2.0,400.0,2.6489718645589493
78,78.0,1.0,1.0,142.0,475.0,0.01,2.0,600.0,2.643994707048112
79,79.0,1.0,1.0,142.0,475.0,0.01,2.0,800.0,2.6459036080861207
80,80.0,1.0,1.0,142.0,475.0,0.01,3.0,200.0,2.8594495889393348
81,81.0,1.0,1.0,142.0,475.0,0.01,3.0,400.0,2.6929681951696547
82,82.0,1.0,1.0,142.0,475.0,0.01,3.0,600.0,2.713258393474502
83,83.0,1.0,1.0,142.0,475.0,0.01,3.0,800.0,2.7204298402022546
84,84.0,1.0,1.0,142.0,475.0,0.01,4.0,200.0,2.852972510078037
85,85.0,1.0,1.0,142.0,475.0,0.01,4.0,400.0,2.6868998811424634
86,86.0,1.0,1.0,142.0,475.0,0.01,4.0,600.0,2.7032747947504014
87,87.0,1.0,1.0,142.0,475.0,0.01,4.0,800.0,2.7207780074054777
88,88.0,1.0,1.0,142.0,475.0,0.01,5.0,200.0,2.8557628687257486
89,89.0,1.0,1.0,142.0,475.0,0.01,5.0,400.0,2.6870961523139236
90,90.0,1.0,1.0,142.0,475.0,0.01,5.0,600.0,2.7034101019391077
91,91.0,1.0,1.0,142.0,475.0,0.01,5.0,800.0,2.717736871920554
92,92.0,1.0,1.0,142.0,475.0,0.01,6.0,200.0,2.8536525824375665
93,93.0,1.0,1.0,142.0,475.0,0.01,6.0,400.0,2.688882244047626
94,94.0,1.0,1.0,142.0,475.0,0.01,6.0,600.0,2.7022896179604983
95,95.0,1.0,1.0,142.0,475.0,0.01,6.0,800.0,2.720728496442264
96,96.0,1.0,1.0,142.0,475.0,0.03,1.0,200.0,2.6988577013865136
97,97.0,1.0,1.0,142.0,475.0,0.03,1.0,400.0,2.6836445636096764
98,98.0,1.0,1.0,142.0,475.0,0.03,1.0,600.0,2.6899550030718435
99,99.0,1.0,1.0,142.0,475.0,0.03,1.0,800.0,2.7026551219496056
100,100.0,1.0,1.0,142.0,475.0,0.03,2.0,200.0,2.643250780586473
101,101.0,1.0,1.0,142.0,475.0,0.03,2.0,400.0,2.675474073693317
102,102.0,1.0,1.0,142.0,475.0,0.03,2.0,600.0,2.719274152929474
103,103.0,1.0,1.0,142.0,475.0,0.03,2.0,800.0,2.731049265532095
104,104.0,1.0,1.0,142.0,475.0,0.03,3.0,200.0,2.7092464670607397
105,105.0,1.0,1.0,142.0,475.0,0.03,3.0,400.0,2.754070798196392
106,106.0,1.0,1.0,142.0,475.0,0.03,3.0,600.0,2.7926624679523804
107,107.0,1.0,1.0,142.0,475.0,0.03,3.0,800.0,2.8301509509152694
108,108.0,1.0,1.0,142.0,475.0,0.03,4.0,200.0,2.709050185651343
109,109.0,1.0,1.0,142.0,475.0,0.03,4.0,400.0,2.7594618037027536
110,110.0,1.0,1.0,142.0,475.0,0.03,4.0,600.0,2.8020840861773557
111,111.0,1.0,1.0,142.0,475.0,0.03,4.0,800.0,2.837698525317434
112,112.0,1.0,1.0,142.0,475.0,0.03,5.0,200.0,2.710093315770549
113,113.0,1.0,1.0,142.0,475.0,0.03,5.0,400.0,2.7605566881675587
114,114.0,1.0,1.0,142.0,475.0,0.03,5.0,600.0,2.8017847026502474
115,115.0,1.0,1.0,142.0,475.0,0.03,5.0,800.0,2.8363745699277194
116,116.0,1.0,1.0,142.0,475.0,0.03,6.0,200.0,2.712850194828044
117,117.0,1.0,1.0,142.0,475.0,0.03,6.0,400.0,2.7575930843540304
118,118.0,1.0,1.0,142.0,475.0,0.03,6.0,600.0,2.8040548436461403
119,119.0,1.0,1.0,142.0,475.0,0.03,6.0,800.0,2.8359827712184167
120,120.0,1.0,1.0,142.0,475.0,0.05,1.0,200.0,2.6706013729976736
121,121.0,1.0,1.0,142.0,475.0,0.05,1.0,400.0,2.6783735736893104
122,122.0,1.0,1.0,142.0,475.0,0.05,1.0,600.0,2.6993004143732633
123,123.0,1.0,1.0,142.0,475.0,0.05,1.0,800.0,2.7224505956266736
124,124.0,1.0,1.0,142.0,475.0,0.05,2.0,200.0,2.661190933415814
125,125.0,1.0,1.0,142.0,475.0,0.05,2.0,400.0,2.7266695120036544
126,126.0,1.0,1.0,142.0,475.0,0.05,2.0,600.0,2.7575418376952574
127,127.0,1.0,1.0,142.0,475.0,0.05,2.0,800.0,2.7825899465938018
128,128.0,1.0,1.0,142.0,475.0,0.05,3.0,200.0,2.7482200273598347
129,129.0,1.0,1.0,142.0,475.0,0.05,3.0,400.0,2.8074395967198753
130,130.0,1.0,1.0,142.0,475.0,0.05,3.0,600.0,2.8549580285306337
131,131.0,1.0,1.0,142.0,475.0,0.05,3.0,800.0,2.8996848771423345
132,132.0,1.0,1.0,142.0,475.0,0.05,4.0,200.0,2.7560203653260427
133,133.0,1.0,1.0,142.0,475.0,0.05,4.0,400.0,2.8258413115788223
134,134.0,1.0,1.0,142.0,475.0,0.05,4.0,600.0,2.8740476616429937
135,135.0,1.0,1.0,142.0,475.0,0.05,4.0,800.0,2.9160459723513648
136,136.0,1.0,1.0,142.0,475.0,0.05,5.0,200.0,2.7491392839596274
137,137.0,1.0,1.0,142.0,475.0,0.05,5.0,400.0,2.8233656259081816
138,138.0,1.0,1.0,142.0,475.0,0.05,5.0,600.0,2.875718082251609
139,139.0,1.0,1.0,142.0,475.0,0.05,5.0,800.0,2.9170732845634584
140,140.0,1.0,1.0,142.0,475.0,0.05,6.0,200.0,2.7517004580696356
141,141.0,1.0,1.0,142.0,475.0,0.05,6.0,400.0,2.8255281229736844
142,142.0,1.0,1.0,142.0,475.0,0.05,6.0,600.0,2.880206723334815
143,143.0,1.0,1.0,142.0,475.0,0.05,6.0,800.0,2.9173750809655927
144,144.0,1.0,1.0,142.0,475.0,0.07,1.0,200.0,2.679552158633733
145,145.0,1.0,1.0,142.0,475.0,0.07,1.0,400.0,2.701114971305017
146,146.0,1.0,1.0,142.0,475.0,0.07,1.0,600.0,2.7352169695780897
147,147.0,1.0,1.0,142.0,475.0,0.07,1.0,800.0,2.75628428584907
148,148.0,1.0,1.0,142.0,475.0,0.07,2.0,200.0,2.691671839286176
149,149.0,1.0,1.0,142.0,475.0,0.07,2.0,400.0,2.733623286750016
150,150.0,1.0,1.0,142.0,475.0,0.07,2.0,600.0,2.777039776045947
151,151.0,1.0,1.0,142.0,475.0,0.07,2.0,800.0,2.81757980720365
152,152.0,1.0,1.0,142.0,475.0,0.07,3.0,200.0,2.7648616021306225
153,153.0,1.0,1.0,142.0,475.0,0.07,3.0,400.0,2.8386455273664244
154,154.0,1.0,1.0,142.0,475.0,0.07,3.0,600.0,2.894143297440368
155,155.0,1.0,1.0,142.0,475.0,0.07,3.0,800.0,2.925224386987516
156,156.0,1.0,1.0,142.0,475.0,0.07,4.0,200.0,2.7670252693461577
157,157.0,1.0,1.0,142.0,475.0,0.07,4.0,400.0,2.8610956778915164
158,158.0,1.0,1.0,142.0,475.0,0.07,4.0,600.0,2.9118815971413254
159,159.0,1.0,1.0,142.0,475.0,0.07,4.0,800.0,2.9372232912620735
160,160.0,1.0,1.0,142.0,475.0,0.07,5.0,200.0,2.766405439464603
161,161.0,1.0,1.0,142.0,475.0,0.07,5.0,400.0,2.859892996835194
162,162.0,1.0,1.0,142.0,475.0,0.07,5.0,600.0,2.9133827960491963
163,163.0,1.0,1.0,142.0,475.0,0.07,5.0,800.0,2.9373665326883946
164,164.0,1.0,1.0,142.0,475.0,0.07,6.0,200.0,2.7654997288596346
165,165.0,1.0,1.0,142.0,475.0,0.07,6.0,400.0,2.8599911196222134
166,166.0,1.0,1.0,142.0,475.0,0.07,6.0,600.0,2.9129682136626394
167,167.0,1.0,1.0,142.0,475.0,0.07,6.0,800.0,2.9364510176181415
168,168.0,1.0,1.0,142.0,475.0,0.1,1.0,200.0,2.6831260356084927
169,169.0,1.0,1.0,142.0,475.0,0.1,1.0,400.0,2.73645221793338
170,170.0,1.0,1.0,142.0,475.0,0.1,1.0,600.0,2.7639106851194057
171,171.0,1.0,1.0,142.0,475.0,0.1,1.0,800.0,2.7848361823190237
172,172.0,1.0,1.0,142.0,475.0,0.1,2.0,200.0,2.7367968460649807
173,173.0,1.0,1.0,142.0,475.0,0.1,2.0,400.0,2.7801487372768463
174,174.0,1.0,1.0,142.0,475.0,0.1,2.0,600.0,2.8341704361900666
175,175.0,1.0,1.0,142.0,475.0,0.1,2.0,800.0,2.8771270288832542
176,176.0,1.0,1.0,142.0,475.0,0.1,3.0,200.0,2.8185841544048706
177,177.0,1.0,1.0,142.0,475.0,0.1,3.0,400.0,2.89807858800095
178,178.0,1.0,1.0,142.0,475.0,0.1,3.0,600.0,2.9395191726959453
179,179.0,1.0,1.0,142.0,475.0,0.1,3.0,800.0,2.9597024026393726
180,180.0,1.0,1.0,142.0,475.0,0.1,4.0,200.0,2.8101208201889425
181,181.0,1.0,1.0,142.0,475.0,0.1,4.0,400.0,2.8988230420339725
182,182.0,1.0,1.0,142.0,475.0,0.1,4.0,600.0,2.9307561770962356
183,183.0,1.0,1.0,142.0,475.0,0.1,4.0,800.0,2.9514679860376956
184,184.0,1.0,1.0,142.0,475.0,0.1,5.0,200.0,2.8136449711209406
185,185.0,1.0,1.0,142.0,475.0,0.1,5.0,400.0,2.893440892792246
186,186.0,1.0,1.0,142.0,475.0,0.1,5.0,600.0,2.9288233124755916
187,187.0,1.0,1.0,142.0,475.0,0.1,5.0,800.0,2.9545402625975514
188,188.0,1.0,1.0,142.0,475.0,0.1,6.0,200.0,2.813680406653003
189,189.0,1.0,1.0,142.0,475.0,0.1,6.0,400.0,2.899033031146061
190,190.0,1.0,1.0,142.0,475.0,0.1,6.0,600.0,2.933096889187962
191,191.0,1.0,1.0,142.0,475.0,0.1,6.0,800.0,2.9557324227111654
192,192.0,1.0,1.0,356.0,475.0,0.003,1.0,200.0,6.022614325061703
193,193.0,1.0,1.0,356.0,475.0,0.003,1.0,400.0,4.553084327601274
194,194.0,1.0,1.0,356.0,475.0,0.003,1.0,600.0,3.662234608239921
195,195.0,1.0,1.0,356.0,475.0,0.003,1.0,800.0,3.100084350944042
196,196.0,1.0,1.0,356.0,475.0,0.003,2.0,200.0,5.2302971137776995
197,197.0,1.0,1.0,356.0,475.0,0.003,2.0,400.0,3.4912344558372737
198,198.0,1.0,1.0,356.0,475.0,0.003,2.0,600.0,2.713824373862427
199,199.0,1.0,1.0,356.0,475.0,0.003,2.0,800.0,2.40784725245349
200,200.0,1.0,1.0,356.0,475.0,0.003,3.0,200.0,5.056564190249277
201,201.0,1.0,1.0,356.0,475.0,0.003,3.0,400.0,3.332266285853678
202,202.0,1.0,1.0,356.0,475.0,0.003,3.0,600.0,2.622314233281774
203,203.0,1.0,1.0,356.0,475.0,0.003,3.0,800.0,2.376629367790851
204,204.0,1.0,1.0,356.0,475.0,0.003,4.0,200.0,5.03945948023978
205,205.0,1.0,1.0,356.0,475.0,0.003,4.0,400.0,3.3094345716642577
206,206.0,1.0,1.0,356.0,475.0,0.003,4.0,600.0,2.6071001977859405
207,207.0,1.0,1.0,356.0,475.0,0.003,4.0,800.0,2.3772244247006866
208,208.0,1.0,1.0,356.0,475.0,0.003,5.0,200.0,5.039543003873218
209,209.0,1.0,1.0,356.0,475.0,0.003,5.0,400.0,3.305799581278246
210,210.0,1.0,1.0,356.0,475.0,0.003,5.0,600.0,2.6030286346615323
211,211.0,1.0,1.0,356.0,475.0,0.003,5.0,800.0,2.369922226025563
212,212.0,1.0,1.0,356.0,475.0,0.003,6.0,200.0,5.03951738598079
213,213.0,1.0,1.0,356.0,475.0,0.003,6.0,400.0,3.305733874013266
214,214.0,1.0,1.0,356.0,475.0,0.003,6.0,600.0,2.603001073803213
215,215.0,1.0,1.0,356.0,475.0,0.003,6.0,800.0,2.3697063808101593
216,216.0,1.0,1.0,356.0,475.0,0.005,1.0,200.0,4.9651322308152706
217,217.0,1.0,1.0,356.0,475.0,0.005,1.0,400.0,3.445366796772188
218,218.0,1.0,1.0,356.0,475.0,0.005,1.0,600.0,2.751827601002999
219,219.0,1.0,1.0,356.0,475.0,0.005,1.0,800.0,2.463972330214407
220,220.0,1.0,1.0,356.0,475.0,0.005,2.0,200.0,3.9282993656241527
