,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse
0,0.0,1.0,1.0,1258.0,424.0,0.07,1.0,1.0,400.0,0.97,1.0,3.736386080594906
1,1.0,1.0,1.0,1258.0,424.0,0.07,1.0,1.0,400.0,0.99,1.0,3.7388717214152916
2,2.0,1.0,1.0,1258.0,424.0,0.07,1.0,1.0,400.0,0.993,1.0,3.7251635833846732
3,3.0,1.0,1.0,1258.0,424.0,0.07,1.0,1.0,400.0,0.995,1.0,3.75009169509254
4,4.0,1.0,1.0,1258.0,424.0,0.07,1.0,1.0,400.0,0.997,1.0,3.7813443877752606
5,5.0,1.0,1.0,1258.0,424.0,0.07,1.0,1.0,600.0,0.97,1.0,3.739731715835112
6,6.0,1.0,1.0,1258.0,424.0,0.07,1.0,1.0,600.0,0.99,1.0,3.7124317425500477
7,7.0,1.0,1.0,1258.0,424.0,0.07,1.0,1.0,600.0,0.993,1.0,3.6889434160848613
8,8.0,1.0,1.0,1258.0,424.0,0.07,1.0,1.0,600.0,0.995,1.0,3.714535997928079
9,9.0,1.0,1.0,1258.0,424.0,0.07,1.0,1.0,600.0,0.997,1.0,3.7219837466171133
10,10.0,1.0,1.0,1258.0,424.0,0.07,1.0,2.0,400.0,0.97,1.0,3.7015706579620584
11,11.0,1.0,1.0,1258.0,424.0,0.07,1.0,2.0,400.0,0.99,1.0,3.693722476443129
12,12.0,1.0,1.0,1258.0,424.0,0.07,1.0,2.0,400.0,0.993,1.0,3.703546534194527
13,13.0,1.0,1.0,1258.0,424.0,0.07,1.0,2.0,400.0,0.995,1.0,3.713266212192503
14,14.0,1.0,1.0,1258.0,424.0,0.07,1.0,2.0,400.0,0.997,1.0,3.7436073691233966
15,15.0,1.0,1.0,1258.0,424.0,0.07,1.0,2.0,600.0,0.97,1.0,3.6963130462494833
16,16.0,1.0,1.0,1258.0,424.0,0.07,1.0,2.0,600.0,0.99,1.0,3.672493308548282
17,17.0,1.0,1.0,1258.0,424.0,0.07,1.0,2.0,600.0,0.993,1.0,3.6825261205298405
18,18.0,1.0,1.0,1258.0,424.0,0.07,1.0,2.0,600.0,0.995,1.0,3.691328846328961
