,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
65,65.0,1.0,1.0,127.0,424.0,0.007,5.0,400.0,40.44117416969982
66,66.0,1.0,1.0,127.0,424.0,0.007,5.0,600.0,40.2177674218933
67,67.0,1.0,1.0,127.0,424.0,0.007,5.0,800.0,40.41621699324984
68,68.0,1.0,1.0,127.0,424.0,0.007,6.0,200.0,43.29768751955981
69,69.0,1.0,1.0,127.0,424.0,0.007,6.0,400.0,40.45093272971583
70,70.0,1.0,1.0,127.0,424.0,0.007,6.0,600.0,40.1997446130109
71,71.0,1.0,1.0,127.0,424.0,0.007,6.0,800.0,40.41919817995777
72,72.0,1.0,1.0,127.0,424.0,0.01,1.0,200.0,43.969312290915646
73,73.0,1.0,1.0,127.0,424.0,0.01,1.0,400.0,40.67952434606206
74,74.0,1.0,1.0,127.0,424.0,0.01,1.0,600.0,40.90621459177661
75,75.0,1.0,1.0,127.0,424.0,0.01,1.0,800.0,41.39102060740942
76,76.0,1.0,1.0,127.0,424.0,0.01,2.0,200.0,41.150943208016244
77,77.0,1.0,1.0,127.0,424.0,0.01,2.0,400.0,40.6411022898357
78,78.0,1.0,1.0,127.0,424.0,0.01,2.0,600.0,41.3798108228635
79,79.0,1.0,1.0,127.0,424.0,0.01,2.0,800.0,41.710042037738376
80,80.0,1.0,1.0,127.0,424.0,0.01,3.0,200.0,41.09633096285389
81,81.0,1.0,1.0,127.0,424.0,0.01,3.0,400.0,40.135932450916926
82,82.0,1.0,1.0,127.0,424.0,0.01,3.0,600.0,40.496888412329355
83,83.0,1.0,1.0,127.0,424.0,0.01,3.0,800.0,41.015421481536976
84,84.0,1.0,1.0,127.0,424.0,0.01,4.0,200.0,41.120405620772324
85,85.0,1.0,1.0,127.0,424.0,0.01,4.0,400.0,40.16811670255483
86,86.0,1.0,1.0,127.0,424.0,0.01,4.0,600.0,40.514048111093366
87,87.0,1.0,1.0,127.0,424.0,0.01,4.0,800.0,40.99846069785041
