,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
154,154.0,1.0,1.0,142.0,475.0,0.07,3.0,600.0,90.7866368848468
155,155.0,1.0,1.0,142.0,475.0,0.07,3.0,800.0,91.68038664772504
156,156.0,1.0,1.0,142.0,475.0,0.07,4.0,200.0,86.50265267755275
157,157.0,1.0,1.0,142.0,475.0,0.07,4.0,400.0,89.17807401896877
158,158.0,1.0,1.0,142.0,475.0,0.07,4.0,600.0,91.4820490695998
159,159.0,1.0,1.0,142.0,475.0,0.07,4.0,800.0,92.81438086043455
160,160.0,1.0,1.0,142.0,475.0,0.07,5.0,200.0,86.65776633934234
161,161.0,1.0,1.0,142.0,475.0,0.07,5.0,400.0,89.22857718742495
162,162.0,1.0,1.0,142.0,475.0,0.07,5.0,600.0,91.51162160156333
163,163.0,1.0,1.0,142.0,475.0,0.07,5.0,800.0,92.86407236263942
164,164.0,1.0,1.0,142.0,475.0,0.07,6.0,200.0,86.61335367289468
165,165.0,1.0,1.0,142.0,475.0,0.07,6.0,400.0,89.37186721913523
166,166.0,1.0,1.0,142.0,475.0,0.07,6.0,600.0,91.56079766216212
167,167.0,1.0,1.0,142.0,475.0,0.07,6.0,800.0,92.81974021011884
168,168.0,1.0,1.0,142.0,475.0,0.1,1.0,200.0,86.61565172386183
169,169.0,1.0,1.0,142.0,475.0,0.1,1.0,400.0,87.75733734557521
170,170.0,1.0,1.0,142.0,475.0,0.1,1.0,600.0,88.9678330885119
171,171.0,1.0,1.0,142.0,475.0,0.1,1.0,800.0,90.03472888487673
172,172.0,1.0,1.0,142.0,475.0,0.1,2.0,200.0,88.77961022081386
173,173.0,1.0,1.0,142.0,475.0,0.1,2.0,400.0,90.40521438526288
174,174.0,1.0,1.0,142.0,475.0,0.1,2.0,600.0,91.98170763383986
175,175.0,1.0,1.0,142.0,475.0,0.1,2.0,800.0,93.21190939466288
176,176.0,1.0,1.0,142.0,475.0,0.1,3.0,200.0,88.48872867826462
177,177.0,1.0,1.0,142.0,475.0,0.1,3.0,400.0,91.1742395179879
178,178.0,1.0,1.0,142.0,475.0,0.1,3.0,600.0,92.741610586378
179,179.0,1.0,1.0,142.0,475.0,0.1,3.0,800.0,93.6045629335177
180,180.0,1.0,1.0,142.0,475.0,0.1,4.0,200.0,88.21267959392358
181,181.0,1.0,1.0,142.0,475.0,0.1,4.0,400.0,91.09383755174133
182,182.0,1.0,1.0,142.0,475.0,0.1,4.0,600.0,93.32094508543952
183,183.0,1.0,1.0,142.0,475.0,0.1,4.0,800.0,94.26134987658673
184,184.0,1.0,1.0,142.0,475.0,0.1,5.0,200.0,88.20517044490087
185,185.0,1.0,1.0,142.0,475.0,0.1,5.0,400.0,91.00538331003709
186,186.0,1.0,1.0,142.0,475.0,0.1,5.0,600.0,93.40661336787188
187,187.0,1.0,1.0,142.0,475.0,0.1,5.0,800.0,94.21862196944019
188,188.0,1.0,1.0,142.0,475.0,0.1,6.0,200.0,88.09059083164993
189,189.0,1.0,1.0,142.0,475.0,0.1,6.0,400.0,90.88902873542041
190,190.0,1.0,1.0,142.0,475.0,0.1,6.0,600.0,93.23416833759059
191,191.0,1.0,1.0,142.0,475.0,0.1,6.0,800.0,94.0710130723722
192,192.0,1.0,1.0,356.0,475.0,0.003,1.0,200.0,130.54874668422224
193,193.0,1.0,1.0,356.0,475.0,0.003,1.0,400.0,108.35323605790462
194,194.0,1.0,1.0,356.0,475.0,0.003,1.0,600.0,96.08436589125724
195,195.0,1.0,1.0,356.0,475.0,0.003,1.0,800.0,88.78599299631901
196,196.0,1.0,1.0,356.0,475.0,0.003,2.0,200.0,118.76578734955979
197,197.0,1.0,1.0,356.0,475.0,0.003,2.0,400.0,95.20068599232906
198,198.0,1.0,1.0,356.0,475.0,0.003,2.0,600.0,84.52915152480351
199,199.0,1.0,1.0,356.0,475.0,0.003,2.0,800.0,80.28448052710013
200,200.0,1.0,1.0,356.0,475.0,0.003,3.0,200.0,116.75131410512252
201,201.0,1.0,1.0,356.0,475.0,0.003,3.0,400.0,93.5994905484201
202,202.0,1.0,1.0,356.0,475.0,0.003,3.0,600.0,84.47294053706906
203,203.0,1.0,1.0,356.0,475.0,0.003,3.0,800.0,80.78636563220365
204,204.0,1.0,1.0,356.0,475.0,0.003,4.0,200.0,115.84315548953977
205,205.0,1.0,1.0,356.0,475.0,0.003,4.0,400.0,93.1607876775012
206,206.0,1.0,1.0,356.0,475.0,0.003,4.0,600.0,84.44154057506077
207,207.0,1.0,1.0,356.0,475.0,0.003,4.0,800.0,80.6235929375295
208,208.0,1.0,1.0,356.0,475.0,0.003,5.0,200.0,115.80589654650093
209,209.0,1.0,1.0,356.0,475.0,0.003,5.0,400.0,93.10619334281526
210,210.0,1.0,1.0,356.0,475.0,0.003,5.0,600.0,84.38206241923918
211,211.0,1.0,1.0,356.0,475.0,0.003,5.0,800.0,80.77243125250965
212,212.0,1.0,1.0,356.0,475.0,0.003,6.0,200.0,115.80066042162849
213,213.0,1.0,1.0,356.0,475.0,0.003,6.0,400.0,93.12320092353819
214,214.0,1.0,1.0,356.0,475.0,0.003,6.0,600.0,84.40583137312427
215,215.0,1.0,1.0,356.0,475.0,0.003,6.0,800.0,80.83618653160082
216,216.0,1.0,1.0,356.0,475.0,0.005,1.0,200.0,114.52724243577293
217,217.0,1.0,1.0,356.0,475.0,0.005,1.0,400.0,93.26007535780057
218,218.0,1.0,1.0,356.0,475.0,0.005,1.0,600.0,84.33711410907962
219,219.0,1.0,1.0,356.0,475.0,0.005,1.0,800.0,80.35659173484132
220,220.0,1.0,1.0,356.0,475.0,0.005,2.0,200.0,101.08846895992225
221,221.0,1.0,1.0,356.0,475.0,0.005,2.0,400.0,82.71986039683858
222,222.0,1.0,1.0,356.0,475.0,0.005,2.0,600.0,78.45843312065116
223,223.0,1.0,1.0,356.0,475.0,0.005,2.0,800.0,77.32850424080294
224,224.0,1.0,1.0,356.0,475.0,0.005,3.0,200.0,99.00211315107107
225,225.0,1.0,1.0,356.0,475.0,0.005,3.0,400.0,82.87210257758142
226,226.0,1.0,1.0,356.0,475.0,0.005,3.0,600.0,79.17972133702132
227,227.0,1.0,1.0,356.0,475.0,0.005,3.0,800.0,78.58115402205627
228,228.0,1.0,1.0,356.0,475.0,0.005,4.0,200.0,98.3444516493985
229,229.0,1.0,1.0,356.0,475.0,0.005,4.0,400.0,82.67312738780149
230,230.0,1.0,1.0,356.0,475.0,0.005,4.0,600.0,79.13807959637208
231,231.0,1.0,1.0,356.0,475.0,0.005,4.0,800.0,78.5330612509085
232,232.0,1.0,1.0,356.0,475.0,0.005,5.0,200.0,98.19855950277001
233,233.0,1.0,1.0,356.0,475.0,0.005,5.0,400.0,82.69488384233765
234,234.0,1.0,1.0,356.0,475.0,0.005,5.0,600.0,79.18747982426552
235,235.0,1.0,1.0,356.0,475.0,0.005,5.0,800.0,78.39070776663083
236,236.0,1.0,1.0,356.0,475.0,0.005,6.0,200.0,98.18363969376037
237,237.0,1.0,1.0,356.0,475.0,0.005,6.0,400.0,82.7153940795248
238,238.0,1.0,1.0,356.0,475.0,0.005,6.0,600.0,79.1984845415175
239,239.0,1.0,1.0,356.0,475.0,0.005,6.0,800.0,78.48900640612797
240,240.0,1.0,1.0,356.0,475.0,0.007,1.0,200.0,103.27375887002795
241,241.0,1.0,1.0,356.0,475.0,0.007,1.0,400.0,85.53264160589721
242,242.0,1.0,1.0,356.0,475.0,0.007,1.0,600.0,79.89243554780259
243,243.0,1.0,1.0,356.0,475.0,0.007,1.0,800.0,78.07642493517552
244,244.0,1.0,1.0,356.0,475.0,0.007,2.0,200.0,90.54512020744365
245,245.0,1.0,1.0,356.0,475.0,0.007,2.0,400.0,78.83290306499917
246,246.0,1.0,1.0,356.0,475.0,0.007,2.0,600.0,77.17769681713975
247,247.0,1.0,1.0,356.0,475.0,0.007,2.0,800.0,76.99054468061563
248,248.0,1.0,1.0,356.0,475.0,0.007,3.0,200.0,89.43498866188686
249,249.0,1.0,1.0,356.0,475.0,0.007,3.0,400.0,79.46710851344478
250,250.0,1.0,1.0,356.0,475.0,0.007,3.0,600.0,78.53089738833076
251,251.0,1.0,1.0,356.0,475.0,0.007,3.0,800.0,78.67227706123333
252,252.0,1.0,1.0,356.0,475.0,0.007,4.0,200.0,89.29873615697456
253,253.0,1.0,1.0,356.0,475.0,0.007,4.0,400.0,79.45296503116677
254,254.0,1.0,1.0,356.0,475.0,0.007,4.0,600.0,78.50579180049628
255,255.0,1.0,1.0,356.0,475.0,0.007,4.0,800.0,79.04723251121725
256,256.0,1.0,1.0,356.0,475.0,0.007,5.0,200.0,89.2313751765377
257,257.0,1.0,1.0,356.0,475.0,0.007,5.0,400.0,79.55934667707413
258,258.0,1.0,1.0,356.0,475.0,0.007,5.0,600.0,78.31289777413909
259,259.0,1.0,1.0,356.0,475.0,0.007,5.0,800.0,78.86090596194983
260,260.0,1.0,1.0,356.0,475.0,0.007,6.0,200.0,89.24164761723914
261,261.0,1.0,1.0,356.0,475.0,0.007,6.0,400.0,79.56692069049434
262,262.0,1.0,1.0,356.0,475.0,0.007,6.0,600.0,78.43040842299361
263,263.0,1.0,1.0,356.0,475.0,0.007,6.0,800.0,78.99960880506815
264,264.0,1.0,1.0,356.0,475.0,0.01,1.0,200.0,93.15744801017446
265,265.0,1.0,1.0,356.0,475.0,0.01,1.0,400.0,80.34159300704196
266,266.0,1.0,1.0,356.0,475.0,0.01,1.0,600.0,77.84159410290316
267,267.0,1.0,1.0,356.0,475.0,0.01,1.0,800.0,77.38116506632575
268,268.0,1.0,1.0,356.0,475.0,0.01,2.0,200.0,82.70604823861223
269,269.0,1.0,1.0,356.0,475.0,0.01,2.0,400.0,77.34186810611634
270,270.0,1.0,1.0,356.0,475.0,0.01,2.0,600.0,77.0365240260558
271,271.0,1.0,1.0,356.0,475.0,0.01,2.0,800.0,77.11279313522675
272,272.0,1.0,1.0,356.0,475.0,0.01,3.0,200.0,82.841031046177
273,273.0,1.0,1.0,356.0,475.0,0.01,3.0,400.0,78.57632153426304
274,274.0,1.0,1.0,356.0,475.0,0.01,3.0,600.0,78.88170717487402
275,275.0,1.0,1.0,356.0,475.0,0.01,3.0,800.0,79.81153588109292
276,276.0,1.0,1.0,356.0,475.0,0.01,4.0,200.0,82.54785877199319
277,277.0,1.0,1.0,356.0,475.0,0.01,4.0,400.0,78.48293270856324
278,278.0,1.0,1.0,356.0,475.0,0.01,4.0,600.0,79.16569758557704
279,279.0,1.0,1.0,356.0,475.0,0.01,4.0,800.0,80.00664561527442
280,280.0,1.0,1.0,356.0,475.0,0.01,5.0,200.0,82.6594969747235
281,281.0,1.0,1.0,356.0,475.0,0.01,5.0,400.0,78.38216523952033
282,282.0,1.0,1.0,356.0,475.0,0.01,5.0,600.0,79.00589984454987
283,283.0,1.0,1.0,356.0,475.0,0.01,5.0,800.0,79.61095456524865
284,284.0,1.0,1.0,356.0,475.0,0.01,6.0,200.0,82.71665751241356
285,285.0,1.0,1.0,356.0,475.0,0.01,6.0,400.0,78.55944162975788
286,286.0,1.0,1.0,356.0,475.0,0.01,6.0,600.0,79.28027718212718
287,287.0,1.0,1.0,356.0,475.0,0.01,6.0,800.0,79.7387402266359
288,288.0,1.0,1.0,356.0,475.0,0.03,1.0,200.0,78.02026503863073
289,289.0,1.0,1.0,356.0,475.0,0.03,1.0,400.0,77.37389411615285
290,290.0,1.0,1.0,356.0,475.0,0.03,1.0,600.0,77.24030702580166
291,291.0,1.0,1.0,356.0,475.0,0.03,1.0,800.0,77.43545410284966
292,292.0,1.0,1.0,356.0,475.0,0.03,2.0,200.0,77.00697313756503
293,293.0,1.0,1.0,356.0,475.0,0.03,2.0,400.0,77.96718123311705
294,294.0,1.0,1.0,356.0,475.0,0.03,2.0,600.0,79.04448441372851
295,295.0,1.0,1.0,356.0,475.0,0.03,2.0,800.0,79.55425476717596
296,296.0,1.0,1.0,356.0,475.0,0.03,3.0,200.0,78.83725355962761
297,297.0,1.0,1.0,356.0,475.0,0.03,3.0,400.0,80.81600207489323
298,298.0,1.0,1.0,356.0,475.0,0.03,3.0,600.0,81.38289631639256
299,299.0,1.0,1.0,356.0,475.0,0.03,3.0,800.0,81.93150799689782
300,300.0,1.0,1.0,356.0,475.0,0.03,4.0,200.0,79.26747054166005
301,301.0,1.0,1.0,356.0,475.0,0.03,4.0,400.0,80.44967341560549
302,302.0,1.0,1.0,356.0,475.0,0.03,4.0,600.0,81.03551243947547
303,303.0,1.0,1.0,356.0,475.0,0.03,4.0,800.0,81.655403675866
304,304.0,1.0,1.0,356.0,475.0,0.03,5.0,200.0,79.09671290132307
305,305.0,1.0,1.0,356.0,475.0,0.03,5.0,400.0,80.13283507618875
306,306.0,1.0,1.0,356.0,475.0,0.03,5.0,600.0,81.06285829562856
307,307.0,1.0,1.0,356.0,475.0,0.03,5.0,800.0,81.48828258116849
308,308.0,1.0,1.0,356.0,475.0,0.03,6.0,200.0,79.14639938068596
309,309.0,1.0,1.0,356.0,475.0,0.03,6.0,400.0,80.39051757429944
310,310.0,1.0,1.0,356.0,475.0,0.03,6.0,600.0,81.23912021082191
311,311.0,1.0,1.0,356.0,475.0,0.03,6.0,800.0,81.75130430098154
312,312.0,1.0,1.0,356.0,475.0,0.05,1.0,200.0,77.54376362310342
313,313.0,1.0,1.0,356.0,475.0,0.05,1.0,400.0,77.2262587861593
314,314.0,1.0,1.0,356.0,475.0,0.05,1.0,600.0,77.5595529730068
315,315.0,1.0,1.0,356.0,475.0,0.05,1.0,800.0,78.09761691167401
316,316.0,1.0,1.0,356.0,475.0,0.05,2.0,200.0,77.38941605515892
