,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
64,64.0,1.0,1.0,127.0,424.0,0.007,5.0,200.0,1.8800789297072782
65,65.0,1.0,1.0,127.0,424.0,0.007,5.0,400.0,1.7688184072629651
66,66.0,1.0,1.0,127.0,424.0,0.007,5.0,600.0,1.814169502174011
67,67.0,1.0,1.0,127.0,424.0,0.007,5.0,800.0,1.8438887494108762
68,68.0,1.0,1.0,127.0,424.0,0.007,6.0,200.0,1.8800304112369766
69,69.0,1.0,1.0,127.0,424.0,0.007,6.0,400.0,1.7690147330313089
70,70.0,1.0,1.0,127.0,424.0,0.007,6.0,600.0,1.813941634185123
71,71.0,1.0,1.0,127.0,424.0,0.007,6.0,800.0,1.8443532823447988
72,72.0,1.0,1.0,127.0,424.0,0.01,1.0,200.0,1.9447284036865813
73,73.0,1.0,1.0,127.0,424.0,0.01,1.0,400.0,1.7625137381209415
74,74.0,1.0,1.0,127.0,424.0,0.01,1.0,600.0,1.8116105875541002
75,75.0,1.0,1.0,127.0,424.0,0.01,1.0,800.0,1.8301660692177952
76,76.0,1.0,1.0,127.0,424.0,0.01,2.0,200.0,1.7664531354766175
77,77.0,1.0,1.0,127.0,424.0,0.01,2.0,400.0,1.8050408261534918
78,78.0,1.0,1.0,127.0,424.0,0.01,2.0,600.0,1.8307447987539718
79,79.0,1.0,1.0,127.0,424.0,0.01,2.0,800.0,1.842184229498865
80,80.0,1.0,1.0,127.0,424.0,0.01,3.0,200.0,1.7563115300902135
81,81.0,1.0,1.0,127.0,424.0,0.01,3.0,400.0,1.8085932428584564
82,82.0,1.0,1.0,127.0,424.0,0.01,3.0,600.0,1.8458342762684194
83,83.0,1.0,1.0,127.0,424.0,0.01,3.0,800.0,1.8660163848025322
84,84.0,1.0,1.0,127.0,424.0,0.01,4.0,200.0,1.75661245267286
85,85.0,1.0,1.0,127.0,424.0,0.01,4.0,400.0,1.806586015464592
86,86.0,1.0,1.0,127.0,424.0,0.01,4.0,600.0,1.844529919013609
87,87.0,1.0,1.0,127.0,424.0,0.01,4.0,800.0,1.8640927392221498
88,88.0,1.0,1.0,127.0,424.0,0.01,5.0,200.0,1.7569721863292924
89,89.0,1.0,1.0,127.0,424.0,0.01,5.0,400.0,1.8072988139599422
90,90.0,1.0,1.0,127.0,424.0,0.01,5.0,600.0,1.845475396896251
91,91.0,1.0,1.0,127.0,424.0,0.01,5.0,800.0,1.8642044107234221
92,92.0,1.0,1.0,127.0,424.0,0.01,6.0,200.0,1.757090298457278
93,93.0,1.0,1.0,127.0,424.0,0.01,6.0,400.0,1.8069813428855208
94,94.0,1.0,1.0,127.0,424.0,0.01,6.0,600.0,1.8451384208624761
95,95.0,1.0,1.0,127.0,424.0,0.01,6.0,800.0,1.8639937543573903
96,96.0,1.0,1.0,127.0,424.0,0.03,1.0,200.0,1.8122954392771722
97,97.0,1.0,1.0,127.0,424.0,0.03,1.0,400.0,1.8542628760957598
98,98.0,1.0,1.0,127.0,424.0,0.03,1.0,600.0,1.8820919158265472
99,99.0,1.0,1.0,127.0,424.0,0.03,1.0,800.0,1.8970230771686416
100,100.0,1.0,1.0,127.0,424.0,0.03,2.0,200.0,1.8366658370296929
101,101.0,1.0,1.0,127.0,424.0,0.03,2.0,400.0,1.8728460588696338
102,102.0,1.0,1.0,127.0,424.0,0.03,2.0,600.0,1.913378034718389
103,103.0,1.0,1.0,127.0,424.0,0.03,2.0,800.0,1.9445020698499
104,104.0,1.0,1.0,127.0,424.0,0.03,3.0,200.0,1.8517336310612005
105,105.0,1.0,1.0,127.0,424.0,0.03,3.0,400.0,1.900939130486381
106,106.0,1.0,1.0,127.0,424.0,0.03,3.0,600.0,1.940522406392155
107,107.0,1.0,1.0,127.0,424.0,0.03,3.0,800.0,1.966094059252749
108,108.0,1.0,1.0,127.0,424.0,0.03,4.0,200.0,1.8451797073961247
109,109.0,1.0,1.0,127.0,424.0,0.03,4.0,400.0,1.8972523122899099
110,110.0,1.0,1.0,127.0,424.0,0.03,4.0,600.0,1.9480913568999294
111,111.0,1.0,1.0,127.0,424.0,0.03,4.0,800.0,1.975256854163733
112,112.0,1.0,1.0,127.0,424.0,0.03,5.0,200.0,1.8450751853662868
113,113.0,1.0,1.0,127.0,424.0,0.03,5.0,400.0,1.8985317044024301
114,114.0,1.0,1.0,127.0,424.0,0.03,5.0,600.0,1.9477828939475212
115,115.0,1.0,1.0,127.0,424.0,0.03,5.0,800.0,1.9756057034032242
116,116.0,1.0,1.0,127.0,424.0,0.03,6.0,200.0,1.8440062682305662
117,117.0,1.0,1.0,127.0,424.0,0.03,6.0,400.0,1.8986280071512232
118,118.0,1.0,1.0,127.0,424.0,0.03,6.0,600.0,1.9471487934662544
119,119.0,1.0,1.0,127.0,424.0,0.03,6.0,800.0,1.9760114348390485
120,120.0,1.0,1.0,127.0,424.0,0.05,1.0,200.0,1.8457542754784502
121,121.0,1.0,1.0,127.0,424.0,0.05,1.0,400.0,1.8922847657893107
122,122.0,1.0,1.0,127.0,424.0,0.05,1.0,600.0,1.913339733577694
123,123.0,1.0,1.0,127.0,424.0,0.05,1.0,800.0,1.9358400308159325
124,124.0,1.0,1.0,127.0,424.0,0.05,2.0,200.0,1.8480597157874004
125,125.0,1.0,1.0,127.0,424.0,0.05,2.0,400.0,1.9188678595525064
126,126.0,1.0,1.0,127.0,424.0,0.05,2.0,600.0,1.9667194062225226
127,127.0,1.0,1.0,127.0,424.0,0.05,2.0,800.0,2.0044858395635643
128,128.0,1.0,1.0,127.0,424.0,0.05,3.0,200.0,1.8833656095022724
129,129.0,1.0,1.0,127.0,424.0,0.05,3.0,400.0,1.9508218167822562
130,130.0,1.0,1.0,127.0,424.0,0.05,3.0,600.0,1.9925529259257446
131,131.0,1.0,1.0,127.0,424.0,0.05,3.0,800.0,2.0292128659436943
132,132.0,1.0,1.0,127.0,424.0,0.05,4.0,200.0,1.885947934166317
133,133.0,1.0,1.0,127.0,424.0,0.05,4.0,400.0,1.9589868057942823
134,134.0,1.0,1.0,127.0,424.0,0.05,4.0,600.0,2.0004076377326485
135,135.0,1.0,1.0,127.0,424.0,0.05,4.0,800.0,2.0364785687260767
136,136.0,1.0,1.0,127.0,424.0,0.05,5.0,200.0,1.885947934166317
137,137.0,1.0,1.0,127.0,424.0,0.05,5.0,400.0,1.960530023284783
138,138.0,1.0,1.0,127.0,424.0,0.05,5.0,600.0,2.001382635115434
