,Unnamed: 0,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse,setting_id,rank,total_rank
814,160,160.0,1.0,1.0,317.0,424.0,0.07,1.0,1.0,400.0,0.97,1.0,32.43063352119968,641,15,127
1602,320,320.0,1.0,1.0,635.0,424.0,0.07,1.0,1.0,400.0,0.97,1.0,30.45505756067217,641,3,127
2421,480,480.0,1.0,1.0,953.0,424.0,0.07,1.0,1.0,400.0,0.97,1.0,29.40946993445344,641,22,127
3216,640,640.0,1.0,1.0,1258.0,424.0,0.07,1.0,1.0,400.0,0.97,1.0,29.33747461388297,641,17,127
807,164,164.0,1.0,1.0,317.0,424.0,0.07,1.0,1.0,400.0,0.997,1.0,32.12276155926317,645,8,129
2431,484,484.0,1.0,1.0,953.0,424.0,0.07,1.0,1.0,400.0,0.997,1.0,29.518827277477325,645,32,129
41,4,4.0,1.0,1.0,127.0,424.0,0.07,1.0,1.0,400.0,0.997,1.0,35.112856401997604,645,42,129
1608,324,324.0,1.0,1.0,635.0,424.0,0.07,1.0,1.0,400.0,0.997,1.0,30.83676274691849,645,9,129
3237,644,644.0,1.0,1.0,1258.0,424.0,0.07,1.0,1.0,400.0,0.997,1.0,29.629668241224067,645,38,129
1617,404,404.0,1.0,1.0,635.0,424.0,0.03,3.0,1.0,400.0,0.997,1.0,31.119801836336688,565,18,131
1,84,84.0,1.0,1.0,127.0,424.0,0.03,3.0,1.0,400.0,0.997,1.0,34.30583277679253,565,2,131
3243,724,724.0,1.0,1.0,1258.0,424.0,0.03,3.0,1.0,400.0,0.997,1.0,29.727610847348224,565,44,131
2443,564,564.0,1.0,1.0,953.0,424.0,0.03,3.0,1.0,400.0,0.997,1.0,29.64790877223452,565,44,131
822,244,244.0,1.0,1.0,317.0,424.0,0.03,3.0,1.0,400.0,0.997,1.0,32.667608585856726,565,23,131
1607,329,329.0,1.0,1.0,635.0,424.0,0.03,1.0,1.0,600.0,0.997,1.0,30.81028640369413,490,8,133
3247,649,649.0,1.0,1.0,1258.0,424.0,0.03,1.0,1.0,600.0,0.997,1.0,29.777054129907125,490,48,133
806,169,169.0,1.0,1.0,317.0,424.0,0.03,1.0,1.0,600.0,0.997,1.0,32.1144341227098,490,7,133
2435,489,489.0,1.0,1.0,953.0,424.0,0.03,1.0,1.0,600.0,0.997,1.0,29.549945806609276,490,36,133
33,9,9.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,600.0,0.997,1.0,34.99635769337101,490,34,133
2449,523,523.0,1.0,1.0,953.0,424.0,0.03,2.0,1.0,400.0,0.995,1.0,29.69576916824095,524,50,138
1623,363,363.0,1.0,1.0,635.0,424.0,0.03,2.0,1.0,400.0,0.995,1.0,31.207604372946545,524,24,138
3221,683,683.0,1.0,1.0,1258.0,424.0,0.03,2.0,1.0,400.0,0.995,1.0,29.393838784645464,524,22,138
809,203,203.0,1.0,1.0,317.0,424.0,0.03,2.0,1.0,400.0,0.995,1.0,32.33887477279044,524,10,138
31,43,43.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,400.0,0.995,1.0,34.955029223666415,524,32,138
1601,321,321.0,1.0,1.0,635.0,424.0,0.03,1.0,1.0,400.0,0.99,1.0,30.150607823627816,482,2,168
3263,641,641.0,1.0,1.0,1258.0,424.0,0.03,1.0,1.0,400.0,0.99,1.0,29.98576924636467,482,64,168
2452,481,481.0,1.0,1.0,953.0,424.0,0.03,1.0,1.0,400.0,0.99,1.0,29.707053705133745,482,53,168
47,1,1.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,400.0,0.99,1.0,35.19224917676675,482,48,168
800,161,161.0,1.0,1.0,317.0,424.0,0.03,1.0,1.0,400.0,0.99,1.0,31.844106572413462,482,1,168
3250,723,723.0,1.0,1.0,1258.0,424.0,0.03,3.0,1.0,400.0,0.995,1.0,29.82034738858198,564,51,185
1645,403,403.0,1.0,1.0,635.0,424.0,0.03,3.0,1.0,400.0,0.995,1.0,31.530602720648258,564,46,185
2429,563,563.0,1.0,1.0,953.0,424.0,0.03,3.0,1.0,400.0,0.995,1.0,29.50717470502765,564,30,185
18,83,83.0,1.0,1.0,127.0,424.0,0.03,3.0,1.0,400.0,0.995,1.0,34.79063225852027,564,19,185
838,243,243.0,1.0,1.0,317.0,424.0,0.03,3.0,1.0,400.0,0.995,1.0,33.02865808501118,564,39,185
8,43,43.0,1.0,1.0,127.0,424.0,0.07,2.0,1.0,400.0,0.995,1.0,34.55435867855185,684,9,186
3208,683,683.0,1.0,1.0,1258.0,424.0,0.07,2.0,1.0,400.0,0.995,1.0,29.190487124968858,684,9,186
1687,363,363.0,1.0,1.0,635.0,424.0,0.07,2.0,1.0,400.0,0.995,1.0,31.828792494508285,684,88,186
2451,523,523.0,1.0,1.0,953.0,424.0,0.07,2.0,1.0,400.0,0.995,1.0,29.705375177796057,684,52,186
827,203,203.0,1.0,1.0,317.0,424.0,0.07,2.0,1.0,400.0,0.995,1.0,32.76572017852224,684,28,186
3277,764,764.0,1.0,1.0,1258.0,424.0,0.03,4.0,1.0,400.0,0.997,1.0,30.081213867628364,605,78,202
829,284,284.0,1.0,1.0,317.0,424.0,0.03,4.0,1.0,400.0,0.997,1.0,32.802844615853644,605,30,202
1622,444,444.0,1.0,1.0,635.0,424.0,0.03,4.0,1.0,400.0,0.997,1.0,31.207271575727358,605,23,202
0,124,124.0,1.0,1.0,127.0,424.0,0.03,4.0,1.0,400.0,0.997,1.0,34.28836817729084,605,1,202
2469,604,604.0,1.0,1.0,953.0,424.0,0.03,4.0,1.0,400.0,0.997,1.0,29.863795449321643,605,70,202
16,6,6.0,1.0,1.0,127.0,424.0,0.07,1.0,1.0,600.0,0.99,1.0,34.784094407550135,647,17,211
2436,486,486.0,1.0,1.0,953.0,424.0,0.07,1.0,1.0,600.0,0.99,1.0,29.55359242435336,647,37,211
831,166,166.0,1.0,1.0,317.0,424.0,0.07,1.0,1.0,600.0,0.99,1.0,32.80701131585209,647,32,211
3212,646,646.0,1.0,1.0,1258.0,424.0,0.07,1.0,1.0,600.0,0.99,1.0,29.26395023005975,647,13,211
1711,326,326.0,1.0,1.0,635.0,424.0,0.07,1.0,1.0,600.0,0.99,1.0,31.962706307848904,647,112,211
824,208,208.0,1.0,1.0,317.0,424.0,0.03,2.0,1.0,600.0,0.995,1.0,32.692309346738256,529,25,227
2439,528,528.0,1.0,1.0,953.0,424.0,0.03,2.0,1.0,600.0,0.995,1.0,29.57209145318642,529,40,227
44,48,48.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,600.0,0.995,1.0,35.16578336520037,529,45,227
1698,368,368.0,1.0,1.0,635.0,424.0,0.03,2.0,1.0,600.0,0.995,1.0,31.88397778366497,529,99,227
3217,688,688.0,1.0,1.0,1258.0,424.0,0.03,2.0,1.0,600.0,0.995,1.0,29.343501584047672,529,18,227
1624,361,361.0,1.0,1.0,635.0,424.0,0.03,2.0,1.0,400.0,0.99,1.0,31.24958845746608,522,25,230
71,41,41.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,400.0,0.99,1.0,35.5426663349659,522,72,230
2464,521,521.0,1.0,1.0,953.0,424.0,0.03,2.0,1.0,400.0,0.99,1.0,29.81508926065904,522,65,230
826,201,201.0,1.0,1.0,317.0,424.0,0.03,2.0,1.0,400.0,0.99,1.0,32.74788739112016,522,27,230
3240,681,681.0,1.0,1.0,1258.0,424.0,0.03,2.0,1.0,400.0,0.99,1.0,29.651967672483394,522,41,230
2448,522,522.0,1.0,1.0,953.0,424.0,0.03,2.0,1.0,400.0,0.993,1.0,29.688277008478835,523,49,249
1700,362,362.0,1.0,1.0,635.0,424.0,0.03,2.0,1.0,400.0,0.993,1.0,31.88576146629624,523,101,249
48,42,42.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,400.0,0.993,1.0,35.271388982163415,523,49,249
3229,682,682.0,1.0,1.0,1258.0,424.0,0.03,2.0,1.0,400.0,0.993,1.0,29.478719274716024,523,30,249
819,202,202.0,1.0,1.0,317.0,424.0,0.03,2.0,1.0,400.0,0.993,1.0,32.58147425796191,523,20,249
3224,647,647.0,1.0,1.0,1258.0,424.0,0.03,1.0,1.0,600.0,0.993,1.0,29.40550148589556,488,25,274
804,167,167.0,1.0,1.0,317.0,424.0,0.03,1.0,1.0,600.0,0.993,1.0,32.03504355266523,488,5,274
1801,327,327.0,1.0,1.0,635.0,424.0,0.03,1.0,1.0,600.0,0.993,1.0,32.49112058738228,488,202,274
2411,487,487.0,1.0,1.0,953.0,424.0,0.03,1.0,1.0,600.0,0.993,1.0,29.32513093788953,488,12,274
29,7,7.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,600.0,0.993,1.0,34.925648840392256,488,30,274
837,206,206.0,1.0,1.0,317.0,424.0,0.03,2.0,1.0,600.0,0.99,1.0,33.015043821323786,527,38,282
96,46,46.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,600.0,0.99,1.0,35.70105298764996,527,97,282
3238,686,686.0,1.0,1.0,1258.0,424.0,0.03,2.0,1.0,600.0,0.99,1.0,29.63533575597979,527,39,282
2472,526,526.0,1.0,1.0,953.0,424.0,0.03,2.0,1.0,600.0,0.99,1.0,29.89802682770361,527,73,282
1634,366,366.0,1.0,1.0,635.0,424.0,0.03,2.0,1.0,600.0,0.99,1.0,31.40377330946551,527,35,282
1669,454,454.0,1.0,1.0,635.0,424.0,0.03,4.0,2.0,400.0,0.997,1.0,31.745524106602826,615,70,294
2427,614,614.0,1.0,1.0,953.0,424.0,0.03,4.0,2.0,400.0,0.997,1.0,29.49400817927535,615,28,294
876,294,294.0,1.0,1.0,317.0,424.0,0.03,4.0,2.0,400.0,0.997,1.0,33.66986062802204,615,77,294
3242,774,774.0,1.0,1.0,1258.0,424.0,0.03,4.0,2.0,400.0,0.997,1.0,29.668416115018285,615,43,294
75,134,134.0,1.0,1.0,127.0,424.0,0.03,4.0,2.0,400.0,0.997,1.0,35.5877943426451,615,76,294
857,249,249.0,1.0,1.0,317.0,424.0,0.03,3.0,1.0,600.0,0.997,1.0,33.49398536318259,570,58,306
3260,729,729.0,1.0,1.0,1258.0,424.0,0.03,3.0,1.0,600.0,0.997,1.0,29.92729164402026,570,61,306
1732,409,409.0,1.0,1.0,635.0,424.0,0.03,3.0,1.0,600.0,0.997,1.0,32.080829754951225,570,133,306
2450,569,569.0,1.0,1.0,953.0,424.0,0.03,3.0,1.0,600.0,0.997,1.0,29.70429918537816,570,51,306
2,89,89.0,1.0,1.0,127.0,424.0,0.03,3.0,1.0,600.0,0.997,1.0,34.38172663698129,570,3,306
17,42,42.0,1.0,1.0,127.0,424.0,0.07,2.0,1.0,400.0,0.993,1.0,34.78635578022816,683,18,327
2480,522,522.0,1.0,1.0,953.0,424.0,0.07,2.0,1.0,400.0,0.993,1.0,29.962640551515943,683,81,327
1753,362,362.0,1.0,1.0,635.0,424.0,0.07,2.0,1.0,400.0,0.993,1.0,32.236112298456845,683,154,327
841,202,202.0,1.0,1.0,317.0,424.0,0.07,2.0,1.0,400.0,0.993,1.0,33.09234933649888,683,42,327
3231,682,682.0,1.0,1.0,1258.0,424.0,0.07,2.0,1.0,400.0,0.993,1.0,29.51807193313558,683,32,327
6,84,84.0,1.0,1.0,127.0,424.0,0.07,3.0,1.0,400.0,0.997,1.0,34.5021149643945,725,7,365
3287,724,724.0,1.0,1.0,1258.0,424.0,0.07,3.0,1.0,400.0,0.997,1.0,30.17806330417742,725,88,365
2465,564,564.0,1.0,1.0,953.0,424.0,0.07,3.0,1.0,400.0,0.997,1.0,29.82841752039672,725,66,365
871,244,244.0,1.0,1.0,317.0,424.0,0.07,3.0,1.0,400.0,0.997,1.0,33.62505592222487,725,72,365
1731,404,404.0,1.0,1.0,635.0,424.0,0.07,3.0,1.0,400.0,0.997,1.0,32.07597783697103,725,132,365
1765,369,369.0,1.0,1.0,635.0,424.0,0.07,2.0,1.0,600.0,0.997,1.0,32.29570869816124,690,166,366
3253,689,689.0,1.0,1.0,1258.0,424.0,0.07,2.0,1.0,600.0,0.997,1.0,29.85666168143093,690,54,366
2483,529,529.0,1.0,1.0,953.0,424.0,0.07,2.0,1.0,600.0,0.997,1.0,29.980405666730885,690,84,366
15,49,49.0,1.0,1.0,127.0,424.0,0.07,2.0,1.0,600.0,0.997,1.0,34.781224826489705,690,16,366
845,209,209.0,1.0,1.0,317.0,424.0,0.07,2.0,1.0,600.0,0.997,1.0,33.30397614111413,690,46,366
22,3,3.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,400.0,0.995,1.0,34.81368596204765,484,23,374
802,163,163.0,1.0,1.0,317.0,424.0,0.03,1.0,1.0,400.0,0.995,1.0,31.957969196698443,484,3,374
1709,323,323.0,1.0,1.0,635.0,424.0,0.03,1.0,1.0,400.0,0.995,1.0,31.947604745778328,484,110,374
2503,483,483.0,1.0,1.0,953.0,424.0,0.03,1.0,1.0,400.0,0.995,1.0,30.10796659611316,484,104,374
3333,643,643.0,1.0,1.0,1258.0,424.0,0.03,1.0,1.0,400.0,0.995,1.0,30.47411698201212,484,134,374
2438,562,562.0,1.0,1.0,953.0,424.0,0.03,3.0,1.0,400.0,0.993,1.0,29.56750518569812,563,39,379
848,242,242.0,1.0,1.0,317.0,424.0,0.03,3.0,1.0,400.0,0.993,1.0,33.382446975011376,563,49,379
1782,402,402.0,1.0,1.0,635.0,424.0,0.03,3.0,1.0,400.0,0.993,1.0,32.391547574080185,563,183,379
3270,722,722.0,1.0,1.0,1258.0,424.0,0.03,3.0,1.0,400.0,0.993,1.0,30.02457157264628,563,71,379
36,82,82.0,1.0,1.0,127.0,424.0,0.03,3.0,1.0,400.0,0.993,1.0,35.05746624164272,563,37,379
1644,468,468.0,1.0,1.0,635.0,424.0,0.01,4.0,3.0,600.0,0.995,1.0,31.49514472006381,469,45,381
3261,788,788.0,1.0,1.0,1258.0,424.0,0.01,4.0,3.0,600.0,0.995,1.0,29.95680153289282,469,62,381
70,148,148.0,1.0,1.0,127.0,424.0,0.01,4.0,3.0,600.0,0.995,1.0,35.532585862297694,469,71,381
906,308,308.0,1.0,1.0,317.0,424.0,0.01,4.0,3.0,600.0,0.995,1.0,33.96536836089657,469,107,381
2495,628,628.0,1.0,1.0,953.0,424.0,0.01,4.0,3.0,600.0,0.995,1.0,30.057833927079106,469,96,381
2470,609,609.0,1.0,1.0,953.0,424.0,0.03,4.0,1.0,600.0,0.997,1.0,29.883508257136487,610,71,389
3,129,129.0,1.0,1.0,127.0,424.0,0.03,4.0,1.0,600.0,0.997,1.0,34.411083091582086,610,4,389
1714,449,449.0,1.0,1.0,635.0,424.0,0.03,4.0,1.0,600.0,0.997,1.0,32.00479851657677,610,115,389
3315,769,769.0,1.0,1.0,1258.0,424.0,0.03,4.0,1.0,600.0,0.997,1.0,30.35507304382948,610,116,389
882,289,289.0,1.0,1.0,317.0,424.0,0.03,4.0,1.0,600.0,0.997,1.0,33.73644660157607,610,83,389
1874,367,367.0,1.0,1.0,635.0,424.0,0.03,2.0,1.0,600.0,0.993,1.0,32.90914755224802,528,275,445
833,207,207.0,1.0,1.0,317.0,424.0,0.03,2.0,1.0,600.0,0.993,1.0,32.853847657880934,528,34,445
56,47,47.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,600.0,0.993,1.0,35.39574445303211,528,57,445
2447,527,527.0,1.0,1.0,953.0,424.0,0.03,2.0,1.0,600.0,0.993,1.0,29.659569997551063,528,48,445
3230,687,687.0,1.0,1.0,1258.0,424.0,0.03,2.0,1.0,600.0,0.993,1.0,29.49300832908937,528,31,445
3258,645,645.0,1.0,1.0,1258.0,424.0,0.03,1.0,1.0,600.0,0.97,1.0,29.91852225609952,486,59,455
820,165,165.0,1.0,1.0,317.0,424.0,0.03,1.0,1.0,600.0,0.97,1.0,32.59802156467527,486,21,455
293,5,5.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,600.0,0.97,1.0,36.51454488269508,486,294,455
2476,485,485.0,1.0,1.0,953.0,424.0,0.03,1.0,1.0,600.0,0.97,1.0,29.932006155415028,486,77,455
1603,325,325.0,1.0,1.0,635.0,424.0,0.03,1.0,1.0,600.0,0.97,1.0,30.57220083867192,486,4,455
3429,644,644.0,1.0,1.0,1258.0,424.0,0.03,1.0,1.0,400.0,0.997,1.0,31.085340522389103,485,230,462
2570,484,484.0,1.0,1.0,953.0,424.0,0.03,1.0,1.0,400.0,0.997,1.0,30.57331231372669,485,171,462
810,164,164.0,1.0,1.0,317.0,424.0,0.03,1.0,1.0,400.0,0.997,1.0,32.347209113693346,485,11,462
11,4,4.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,400.0,0.997,1.0,34.649437767342754,485,12,462
1637,324,324.0,1.0,1.0,635.0,424.0,0.03,1.0,1.0,400.0,0.997,1.0,31.4203903954144,485,38,462
2477,603,603.0,1.0,1.0,953.0,424.0,0.03,4.0,1.0,400.0,0.995,1.0,29.935624060801302,604,78,471
849,283,283.0,1.0,1.0,317.0,424.0,0.03,4.0,1.0,400.0,0.995,1.0,33.42148598455429,604,50,471
3278,763,763.0,1.0,1.0,1258.0,424.0,0.03,4.0,1.0,400.0,0.995,1.0,30.09385061157753,604,79,471
21,123,123.0,1.0,1.0,127.0,424.0,0.03,4.0,1.0,400.0,0.995,1.0,34.80719778822684,604,22,471
1841,443,443.0,1.0,1.0,635.0,424.0,0.03,4.0,1.0,400.0,0.995,1.0,32.733913585860314,604,242,471
1884,322,322.0,1.0,1.0,635.0,424.0,0.03,1.0,1.0,400.0,0.993,1.0,32.947198069193135,483,285,474
2473,482,482.0,1.0,1.0,953.0,424.0,0.03,1.0,1.0,400.0,0.993,1.0,29.9075684849163,483,74,474
801,162,162.0,1.0,1.0,317.0,424.0,0.03,1.0,1.0,400.0,0.993,1.0,31.91799485621516,483,2,474
3283,642,642.0,1.0,1.0,1258.0,424.0,0.03,1.0,1.0,400.0,0.993,1.0,30.14927158137411,483,84,474
28,2,2.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,400.0,0.993,1.0,34.912777224630624,483,29,474
1693,413,413.0,1.0,1.0,635.0,424.0,0.03,3.0,2.0,400.0,0.995,1.0,31.857278412040067,574,94,485
2484,573,573.0,1.0,1.0,953.0,424.0,0.03,3.0,2.0,400.0,0.995,1.0,29.994687156093324,574,85,485
922,253,253.0,1.0,1.0,317.0,424.0,0.03,3.0,2.0,400.0,0.995,1.0,34.07487366072654,574,123,485
3284,733,733.0,1.0,1.0,1258.0,424.0,0.03,3.0,2.0,400.0,0.995,1.0,30.152928235427503,574,85,485
97,93,93.0,1.0,1.0,127.0,424.0,0.03,3.0,2.0,400.0,0.995,1.0,35.70335551152951,574,98,485
2551,618,618.0,1.0,1.0,953.0,424.0,0.01,4.0,2.0,600.0,0.995,1.0,30.46815445976952,459,152,486
3271,778,778.0,1.0,1.0,1258.0,424.0,0.01,4.0,2.0,600.0,0.995,1.0,30.024902891104187,459,72,486
846,298,298.0,1.0,1.0,317.0,424.0,0.01,4.0,2.0,600.0,0.995,1.0,33.371081231896795,459,47,486
165,138,138.0,1.0,1.0,127.0,424.0,0.01,4.0,2.0,600.0,0.995,1.0,36.044780447458,459,166,486
1648,458,458.0,1.0,1.0,635.0,424.0,0.01,4.0,2.0,600.0,0.995,1.0,31.561201125904542,459,49,486
46,129,129.0,1.0,1.0,127.0,424.0,0.01,4.0,1.0,600.0,0.997,1.0,35.18641203895991,450,47,490
832,289,289.0,1.0,1.0,317.0,424.0,0.01,4.0,1.0,600.0,0.997,1.0,32.83047107161462,450,33,490
2533,609,609.0,1.0,1.0,953.0,424.0,0.01,4.0,1.0,600.0,0.997,1.0,30.28980582378689,450,134,490
1754,449,449.0,1.0,1.0,635.0,424.0,0.01,4.0,1.0,600.0,0.997,1.0,32.2496888668698,450,155,490
3320,769,769.0,1.0,1.0,1258.0,424.0,0.01,4.0,1.0,600.0,0.997,1.0,30.409991331694737,450,121,490
