,Unnamed: 0,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse,setting_id,rank,total_rank
2421,487,487.0,1.0,1.0,1068.0,475.0,0.07,1.0,1.0,600.0,0.993,1.0,2.1784461635270604,648,22,251
3202,647,647.0,1.0,1.0,1410.0,475.0,0.07,1.0,1.0,600.0,0.993,1.0,2.155187453260341,648,3,251
825,167,167.0,1.0,1.0,356.0,475.0,0.07,1.0,1.0,600.0,0.993,1.0,2.2392514293778776,648,26,251
167,7,7.0,1.0,1.0,142.0,475.0,0.07,1.0,1.0,600.0,0.993,1.0,2.60263472989402,648,168,251
827,171,171.0,1.0,1.0,356.0,475.0,0.07,1.0,2.0,400.0,0.99,1.0,2.245771056983558,652,28,260
59,11,11.0,1.0,1.0,142.0,475.0,0.07,1.0,2.0,400.0,0.99,1.0,2.5256590380094006,652,60,260
1662,331,331.0,1.0,1.0,712.0,475.0,0.07,1.0,2.0,400.0,0.99,1.0,2.200376995173079,652,63,260
2461,491,491.0,1.0,1.0,1068.0,475.0,0.07,1.0,2.0,400.0,0.99,1.0,2.187281557521631,652,62,260
3246,651,651.0,1.0,1.0,1410.0,475.0,0.07,1.0,2.0,400.0,0.99,1.0,2.172190430111073,652,47,260
179,6,6.0,1.0,1.0,142.0,475.0,0.07,1.0,1.0,600.0,0.99,1.0,2.6072740107539354,647,180,270
1640,326,326.0,1.0,1.0,712.0,475.0,0.07,1.0,1.0,600.0,0.99,1.0,2.1949148487350536,647,41,270
3204,646,646.0,1.0,1.0,1410.0,475.0,0.07,1.0,1.0,600.0,0.99,1.0,2.156152572762571,647,5,270
2411,486,486.0,1.0,1.0,1068.0,475.0,0.07,1.0,1.0,600.0,0.99,1.0,2.175277845436757,647,12,270
831,166,166.0,1.0,1.0,356.0,475.0,0.07,1.0,1.0,600.0,0.99,1.0,2.2475153018083285,647,32,270
2491,484,484.0,1.0,1.0,1068.0,475.0,0.07,1.0,1.0,400.0,0.997,1.0,2.1930601219234807,645,92,282
3312,644,644.0,1.0,1.0,1410.0,475.0,0.07,1.0,1.0,400.0,0.997,1.0,2.1821470297963814,645,113,282
807,164,164.0,1.0,1.0,356.0,475.0,0.07,1.0,1.0,400.0,0.997,1.0,2.2038392559102435,645,8,282
1633,324,324.0,1.0,1.0,712.0,475.0,0.07,1.0,1.0,400.0,0.997,1.0,2.1930162267612405,645,34,282
34,4,4.0,1.0,1.0,142.0,475.0,0.07,1.0,1.0,400.0,0.997,1.0,2.492806491013116,645,35,282
1676,335,335.0,1.0,1.0,712.0,475.0,0.07,1.0,2.0,600.0,0.97,1.0,2.203558411602556,656,77,287
107,15,15.0,1.0,1.0,142.0,475.0,0.07,1.0,2.0,600.0,0.97,1.0,2.56600980218236,656,108,287
3207,655,655.0,1.0,1.0,1410.0,475.0,0.07,1.0,2.0,600.0,0.97,1.0,2.1621854242327374,656,8,287
2420,495,495.0,1.0,1.0,1068.0,475.0,0.07,1.0,2.0,600.0,0.97,1.0,2.1783467005887327,656,21,287
872,175,175.0,1.0,1.0,356.0,475.0,0.07,1.0,2.0,600.0,0.97,1.0,2.2776062378786053,656,73,287
2432,628,628.0,1.0,1.0,1068.0,475.0,0.01,4.0,3.0,600.0,0.995,1.0,2.182357290264833,469,33,288
3268,788,788.0,1.0,1.0,1410.0,475.0,0.01,4.0,3.0,600.0,0.995,1.0,2.1755833779646223,469,69,288
1636,468,468.0,1.0,1.0,712.0,475.0,0.01,4.0,3.0,600.0,0.995,1.0,2.193598877015837,469,37,288
883,308,308.0,1.0,1.0,356.0,475.0,0.01,4.0,3.0,600.0,0.995,1.0,2.2793522287105,469,84,288
64,148,148.0,1.0,1.0,142.0,475.0,0.01,4.0,3.0,600.0,0.995,1.0,2.5279382008916707,469,65,288
826,187,187.0,1.0,1.0,356.0,475.0,0.03,1.0,3.0,600.0,0.993,1.0,2.245700691520461,508,27,290
1648,347,347.0,1.0,1.0,712.0,475.0,0.03,1.0,3.0,600.0,0.993,1.0,2.1968477204045063,508,49,290
2473,507,507.0,1.0,1.0,1068.0,475.0,0.03,1.0,3.0,600.0,0.993,1.0,2.1896968491563893,508,74,290
3308,667,667.0,1.0,1.0,1410.0,475.0,0.03,1.0,3.0,600.0,0.993,1.0,2.181463551347434,508,109,290
30,27,27.0,1.0,1.0,142.0,475.0,0.03,1.0,3.0,600.0,0.993,1.0,2.4885122295558766,508,31,290
978,220,220.0,1.0,1.0,356.0,475.0,0.03,2.0,3.0,400.0,0.97,1.0,2.308961230123294,541,179,300
1666,380,380.0,1.0,1.0,712.0,475.0,0.03,2.0,3.0,400.0,0.97,1.0,2.2016643467679406,541,67,300
2401,540,540.0,1.0,1.0,1068.0,475.0,0.03,2.0,3.0,400.0,0.97,1.0,2.168323472763264,541,2,300
3212,700,700.0,1.0,1.0,1410.0,475.0,0.03,2.0,3.0,400.0,0.97,1.0,2.164107968766561,541,13,300
38,60,60.0,1.0,1.0,142.0,475.0,0.03,2.0,3.0,400.0,0.97,1.0,2.504412092256151,541,39,300
3235,786,786.0,1.0,1.0,1410.0,475.0,0.01,4.0,3.0,600.0,0.99,1.0,2.168884244710024,467,36,304
121,146,146.0,1.0,1.0,142.0,475.0,0.01,4.0,3.0,600.0,0.99,1.0,2.5753461875845405,467,122,304
2413,626,626.0,1.0,1.0,1068.0,475.0,0.01,4.0,3.0,600.0,0.99,1.0,2.175881010007345,467,14,304
1620,466,466.0,1.0,1.0,712.0,475.0,0.01,4.0,3.0,600.0,0.99,1.0,2.18859462800445,467,21,304
910,306,306.0,1.0,1.0,356.0,475.0,0.01,4.0,3.0,600.0,0.99,1.0,2.285154218916911,467,111,304
840,173,173.0,1.0,1.0,356.0,475.0,0.07,1.0,2.0,400.0,0.995,1.0,2.254662674766942,654,41,308
1637,333,333.0,1.0,1.0,712.0,475.0,0.07,1.0,2.0,400.0,0.995,1.0,2.1938985522666368,654,38,308
80,13,13.0,1.0,1.0,142.0,475.0,0.07,1.0,2.0,400.0,0.995,1.0,2.541083993422498,654,81,308
2455,493,493.0,1.0,1.0,1068.0,475.0,0.07,1.0,2.0,400.0,0.995,1.0,2.186220655360945,654,56,308
3291,653,653.0,1.0,1.0,1410.0,475.0,0.07,1.0,2.0,400.0,0.995,1.0,2.179144328215775,654,92,308
2434,523,523.0,1.0,1.0,1068.0,475.0,0.03,2.0,1.0,400.0,0.995,1.0,2.182605089163538,524,35,322
157,43,43.0,1.0,1.0,142.0,475.0,0.03,2.0,1.0,400.0,0.995,1.0,2.593278976158334,524,158,322
3257,683,683.0,1.0,1.0,1410.0,475.0,0.03,2.0,1.0,400.0,0.995,1.0,2.1737856634153894,524,58,322
1627,363,363.0,1.0,1.0,712.0,475.0,0.03,2.0,1.0,400.0,0.995,1.0,2.191632715775809,524,28,322
842,203,203.0,1.0,1.0,356.0,475.0,0.03,2.0,1.0,400.0,0.995,1.0,2.256298377760237,524,43,322
2453,515,515.0,1.0,1.0,1068.0,475.0,0.07,1.0,4.0,600.0,0.97,1.0,2.186187799258167,676,54,327
925,195,195.0,1.0,1.0,356.0,475.0,0.07,1.0,4.0,600.0,0.97,1.0,2.290006057773863,676,126,327
3200,675,675.0,1.0,1.0,1410.0,475.0,0.07,1.0,4.0,600.0,0.97,1.0,2.153472020070065,676,1,327
1739,355,355.0,1.0,1.0,712.0,475.0,0.07,1.0,4.0,600.0,0.97,1.0,2.2176160881107623,676,140,327
5,35,35.0,1.0,1.0,142.0,475.0,0.07,1.0,4.0,600.0,0.97,1.0,2.437718400165242,676,6,327
75,12,12.0,1.0,1.0,142.0,475.0,0.07,1.0,2.0,400.0,0.993,1.0,2.535444789083934,653,76,329
846,172,172.0,1.0,1.0,356.0,475.0,0.07,1.0,2.0,400.0,0.993,1.0,2.261863425062985,653,47,329
2477,492,492.0,1.0,1.0,1068.0,475.0,0.07,1.0,2.0,400.0,0.993,1.0,2.1902158725071748,653,78,329
3262,652,652.0,1.0,1.0,1410.0,475.0,0.07,1.0,2.0,400.0,0.993,1.0,2.1747788452159527,653,63,329
1664,332,332.0,1.0,1.0,712.0,475.0,0.07,1.0,2.0,400.0,0.993,1.0,2.200783621526104,653,65,329
2418,485,485.0,1.0,1.0,1068.0,475.0,0.07,1.0,1.0,600.0,0.97,1.0,2.178235104096559,646,19,331
222,5,5.0,1.0,1.0,142.0,475.0,0.07,1.0,1.0,600.0,0.97,1.0,2.6312724241900654,646,223,331
1630,325,325.0,1.0,1.0,712.0,475.0,0.07,1.0,1.0,600.0,0.97,1.0,2.1918608405748072,646,31,331
3206,645,645.0,1.0,1.0,1410.0,475.0,0.07,1.0,1.0,600.0,0.97,1.0,2.157929960141839,646,7,331
850,165,165.0,1.0,1.0,356.0,475.0,0.07,1.0,1.0,600.0,0.97,1.0,2.267978153501412,646,51,331
3287,796,796.0,1.0,1.0,1410.0,475.0,0.01,4.0,4.0,600.0,0.99,1.0,2.1786612303828488,477,88,338
70,156,156.0,1.0,1.0,142.0,475.0,0.01,4.0,4.0,600.0,0.99,1.0,2.532158816615196,477,71,338
1607,476,476.0,1.0,1.0,712.0,475.0,0.01,4.0,4.0,600.0,0.99,1.0,2.1824603138193885,477,8,338
913,316,316.0,1.0,1.0,356.0,475.0,0.01,4.0,4.0,600.0,0.99,1.0,2.286271552337154,477,114,338
2456,636,636.0,1.0,1.0,1068.0,475.0,0.01,4.0,4.0,600.0,0.99,1.0,2.186322334453941,477,57,338
3311,684,684.0,1.0,1.0,1410.0,475.0,0.03,2.0,1.0,400.0,0.997,1.0,2.1820599827493674,525,112,340
2502,524,524.0,1.0,1.0,1068.0,475.0,0.03,2.0,1.0,400.0,0.997,1.0,2.1951089205067955,525,103,340
98,44,44.0,1.0,1.0,142.0,475.0,0.03,2.0,1.0,400.0,0.997,1.0,2.561848805780616,525,99,340
1600,364,364.0,1.0,1.0,712.0,475.0,0.03,2.0,1.0,400.0,0.997,1.0,2.174505884007145,525,1,340
824,204,204.0,1.0,1.0,356.0,475.0,0.03,2.0,1.0,400.0,0.997,1.0,2.23437538395528,525,25,340
2408,627,627.0,1.0,1.0,1068.0,475.0,0.01,4.0,3.0,600.0,0.993,1.0,2.174318069105197,468,9,346
78,147,147.0,1.0,1.0,142.0,475.0,0.01,4.0,3.0,600.0,0.993,1.0,2.5392368995555064,468,79,346
1698,467,467.0,1.0,1.0,712.0,475.0,0.01,4.0,3.0,600.0,0.993,1.0,2.209961119607553,468,99,346
66,157,157.0,1.0,1.0,142.0,475.0,0.01,4.0,4.0,600.0,0.993,1.0,2.528324247204301,478,67,346
3263,787,787.0,1.0,1.0,1410.0,475.0,0.01,4.0,3.0,600.0,0.993,1.0,2.1747967027847035,468,64,346
894,307,307.0,1.0,1.0,356.0,475.0,0.01,4.0,3.0,600.0,0.993,1.0,2.281848233085177,468,95,346
3226,797,797.0,1.0,1.0,1410.0,475.0,0.01,4.0,4.0,600.0,0.993,1.0,2.167751336033364,478,27,346
940,317,317.0,1.0,1.0,356.0,475.0,0.01,4.0,4.0,600.0,0.993,1.0,2.293926767462765,478,141,346
2452,637,637.0,1.0,1.0,1068.0,475.0,0.01,4.0,4.0,600.0,0.993,1.0,2.18616439273502,478,53,346
1657,477,477.0,1.0,1.0,712.0,475.0,0.01,4.0,4.0,600.0,0.993,1.0,2.199902705685159,478,58,346
1709,336,336.0,1.0,1.0,712.0,475.0,0.07,1.0,2.0,600.0,0.99,1.0,2.2121367883111205,657,110,360
99,16,16.0,1.0,1.0,142.0,475.0,0.07,1.0,2.0,600.0,0.99,1.0,2.562151259525275,657,100,360
3228,656,656.0,1.0,1.0,1410.0,475.0,0.07,1.0,2.0,600.0,0.99,1.0,2.1680463666050063,657,29,360
2464,496,496.0,1.0,1.0,1068.0,475.0,0.07,1.0,2.0,600.0,0.99,1.0,2.1881972230641624,657,65,360
855,176,176.0,1.0,1.0,356.0,475.0,0.07,1.0,2.0,600.0,0.99,1.0,2.271190896977493,657,56,360
26,70,70.0,1.0,1.0,142.0,475.0,0.03,2.0,4.0,400.0,0.97,1.0,2.4837635856101627,551,27,361
1659,390,390.0,1.0,1.0,712.0,475.0,0.03,2.0,4.0,400.0,0.97,1.0,2.200057383626536,551,60,361
3231,710,710.0,1.0,1.0,1410.0,475.0,0.03,2.0,4.0,400.0,0.97,1.0,2.1686301030499395,551,32,361
1040,230,230.0,1.0,1.0,356.0,475.0,0.03,2.0,4.0,400.0,0.97,1.0,2.3412792029531886,551,241,361
2400,550,550.0,1.0,1.0,1068.0,475.0,0.03,2.0,4.0,400.0,0.97,1.0,2.164645730989582,551,1,361
985,185,185.0,1.0,1.0,356.0,475.0,0.07,1.0,3.0,600.0,0.97,1.0,2.310512361554228,666,186,369
110,25,25.0,1.0,1.0,142.0,475.0,0.07,1.0,3.0,600.0,0.97,1.0,2.5682210503645835,666,111,369
3215,665,665.0,1.0,1.0,1410.0,475.0,0.07,1.0,3.0,600.0,0.97,1.0,2.1651800454739853,666,16,369
2412,505,505.0,1.0,1.0,1068.0,475.0,0.07,1.0,3.0,600.0,0.97,1.0,2.1758189510511654,666,13,369
1642,345,345.0,1.0,1.0,712.0,475.0,0.07,1.0,3.0,600.0,0.97,1.0,2.195727216334433,666,43,369
6,30,30.0,1.0,1.0,142.0,475.0,0.07,1.0,4.0,400.0,0.97,1.0,2.43814454226417,671,7,376
2431,510,510.0,1.0,1.0,1068.0,475.0,0.07,1.0,4.0,400.0,0.97,1.0,2.182067816610177,671,32,376
926,190,190.0,1.0,1.0,356.0,475.0,0.07,1.0,4.0,400.0,0.97,1.0,2.290006088006696,671,127,376
1807,350,350.0,1.0,1.0,712.0,475.0,0.07,1.0,4.0,400.0,0.97,1.0,2.2320458686186075,671,208,376
3201,670,670.0,1.0,1.0,1410.0,475.0,0.07,1.0,4.0,400.0,0.97,1.0,2.155129291511015,671,2,376
41,28,28.0,1.0,1.0,142.0,475.0,0.03,1.0,3.0,600.0,0.995,1.0,2.5072429627674198,509,42,379
1665,356,356.0,1.0,1.0,712.0,475.0,0.03,1.0,4.0,600.0,0.99,1.0,2.2015521214676106,517,66,379
1605,348,348.0,1.0,1.0,712.0,475.0,0.03,1.0,3.0,600.0,0.995,1.0,2.180526532002052,509,6,379
2438,516,516.0,1.0,1.0,1068.0,475.0,0.03,1.0,4.0,600.0,0.99,1.0,2.1836368743911683,517,39,379
984,188,188.0,1.0,1.0,356.0,475.0,0.03,1.0,3.0,600.0,0.995,1.0,2.3098769210325414,509,185,379
2429,508,508.0,1.0,1.0,1068.0,475.0,0.03,1.0,3.0,600.0,0.995,1.0,2.1817608197369767,509,30,379
3315,668,668.0,1.0,1.0,1410.0,475.0,0.03,1.0,3.0,600.0,0.995,1.0,2.183030924362573,509,116,379
14,36,36.0,1.0,1.0,142.0,475.0,0.03,1.0,4.0,600.0,0.99,1.0,2.4659385385297865,517,15,379
3210,676,676.0,1.0,1.0,1410.0,475.0,0.03,1.0,4.0,600.0,0.99,1.0,2.163166435032066,517,11,379
1047,196,196.0,1.0,1.0,356.0,475.0,0.03,1.0,4.0,600.0,0.99,1.0,2.345551294176615,517,248,379
856,178,178.0,1.0,1.0,356.0,475.0,0.07,1.0,2.0,600.0,0.995,1.0,2.271352158800708,659,57,384
3220,658,658.0,1.0,1.0,1410.0,475.0,0.07,1.0,2.0,600.0,0.995,1.0,2.1664110754360344,659,21,384
1671,338,338.0,1.0,1.0,712.0,475.0,0.07,1.0,2.0,600.0,0.995,1.0,2.2026195214632653,659,72,384
2458,498,498.0,1.0,1.0,1068.0,475.0,0.07,1.0,2.0,600.0,0.995,1.0,2.1870610582255643,659,59,384
174,18,18.0,1.0,1.0,142.0,475.0,0.07,1.0,2.0,600.0,0.995,1.0,2.6063540905027973,659,175,384
800,169,169.0,1.0,1.0,356.0,475.0,0.03,1.0,1.0,600.0,0.997,1.0,2.185352490003376,490,1,387
3373,649,649.0,1.0,1.0,1410.0,475.0,0.03,1.0,1.0,600.0,0.997,1.0,2.191873688227497,490,174,387
2506,489,489.0,1.0,1.0,1068.0,475.0,0.03,1.0,1.0,600.0,0.997,1.0,2.1954104626164512,490,107,387
43,9,9.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,600.0,0.997,1.0,2.509150026962278,490,44,387
1660,329,329.0,1.0,1.0,712.0,475.0,0.03,1.0,1.0,600.0,0.997,1.0,2.200271962205808,490,61,387
1680,341,341.0,1.0,1.0,712.0,475.0,0.03,1.0,3.0,400.0,0.99,1.0,2.204629441980726,502,81,402
2529,501,501.0,1.0,1.0,1068.0,475.0,0.03,1.0,3.0,400.0,0.99,1.0,2.200348038608943,502,130,402
2,21,21.0,1.0,1.0,142.0,475.0,0.03,1.0,3.0,400.0,0.99,1.0,2.4301377878100943,502,3,402
819,181,181.0,1.0,1.0,356.0,475.0,0.03,1.0,3.0,400.0,0.99,1.0,2.224823244449816,502,20,402
3367,661,661.0,1.0,1.0,1410.0,475.0,0.03,1.0,3.0,400.0,0.99,1.0,2.191595874068738,502,168,402
2518,499,499.0,1.0,1.0,1068.0,475.0,0.03,1.0,2.0,600.0,0.997,1.0,2.198565994940209,500,119,404
1658,339,339.0,1.0,1.0,712.0,475.0,0.03,1.0,2.0,600.0,0.997,1.0,2.1999686177936204,500,59,404
28,19,19.0,1.0,1.0,142.0,475.0,0.03,1.0,2.0,600.0,0.997,1.0,2.485650955079649,500,29,404
823,179,179.0,1.0,1.0,356.0,475.0,0.03,1.0,2.0,600.0,0.997,1.0,2.233301490692066,500,24,404
3372,659,659.0,1.0,1.0,1410.0,475.0,0.03,1.0,2.0,600.0,0.997,1.0,2.1917897343907766,500,173,404
150,84,84.0,1.0,1.0,142.0,475.0,0.03,3.0,1.0,400.0,0.997,1.0,2.590479912642974,565,151,427
2519,564,564.0,1.0,1.0,1068.0,475.0,0.03,3.0,1.0,400.0,0.997,1.0,2.19901577845896,565,120,427
3223,724,724.0,1.0,1.0,1410.0,475.0,0.03,3.0,1.0,400.0,0.997,1.0,2.166563271132077,565,24,427
