,Unnamed: 0,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse,setting_id,rank,total_rank
287,25,25.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,600.0,0.97,1.0,4.223055006151986,666,288,537
837,185,185.0,1.0,1.0,317.0,424.0,0.07,1.0,3.0,600.0,0.97,1.0,3.8304318333378062,666,38,537
1606,336,336.0,1.0,1.0,635.0,424.0,0.07,1.0,2.0,600.0,0.99,1.0,3.6915067075696513,657,7,538
884,176,176.0,1.0,1.0,317.0,424.0,0.07,1.0,2.0,600.0,0.99,1.0,3.855352707218644,657,85,538
293,16,16.0,1.0,1.0,127.0,424.0,0.07,1.0,2.0,600.0,0.99,1.0,4.228106295070739,657,294,538
3281,16,16.0,1.0,1.0,1258.0,424.0,0.07,1.0,2.0,600.0,0.99,1.0,3.672493308548282,657,82,538
2469,496,496.0,1.0,1.0,953.0,424.0,0.07,1.0,2.0,600.0,0.99,1.0,3.684646467919837,657,70,538
2541,581,581.0,1.0,1.0,953.0,424.0,0.03,3.0,3.0,400.0,0.99,1.0,3.7021837415354497,582,142,540
3230,101,101.0,1.0,1.0,1258.0,424.0,0.03,3.0,3.0,400.0,0.99,1.0,3.657259081125225,582,31,540
194,101,101.0,1.0,1.0,127.0,424.0,0.03,3.0,3.0,400.0,0.99,1.0,4.142293272068768,582,195,540
892,261,261.0,1.0,1.0,317.0,424.0,0.03,3.0,3.0,400.0,0.99,1.0,3.858234406409432,582,93,540
1678,421,421.0,1.0,1.0,635.0,424.0,0.03,3.0,3.0,400.0,0.99,1.0,3.728455658211458,582,79,540
3233,107,107.0,1.0,1.0,1258.0,424.0,0.03,3.0,3.0,600.0,0.993,1.0,3.659336419229776,588,34,561
1715,427,427.0,1.0,1.0,635.0,424.0,0.03,3.0,3.0,600.0,0.993,1.0,3.7360364566660262,588,116,561
2408,587,587.0,1.0,1.0,953.0,424.0,0.03,3.0,3.0,600.0,0.993,1.0,3.6520333168474446,588,9,561
876,267,267.0,1.0,1.0,317.0,424.0,0.03,3.0,3.0,600.0,0.993,1.0,3.853614243457554,588,77,561
324,107,107.0,1.0,1.0,127.0,424.0,0.03,3.0,3.0,600.0,0.993,1.0,4.257879005336717,588,325,561
2528,621,621.0,1.0,1.0,953.0,424.0,0.03,4.0,3.0,400.0,0.99,1.0,3.701026690953832,622,129,564
214,141,141.0,1.0,1.0,127.0,424.0,0.03,4.0,3.0,400.0,0.99,1.0,4.156806751030679,622,215,564
3327,141,141.0,1.0,1.0,1258.0,424.0,0.03,4.0,3.0,400.0,0.99,1.0,3.683687267147908,622,128,564
1662,461,461.0,1.0,1.0,635.0,424.0,0.03,4.0,3.0,400.0,0.99,1.0,3.72314765726266,622,63,564
828,301,301.0,1.0,1.0,317.0,424.0,0.03,4.0,3.0,400.0,0.99,1.0,3.822750071335404,622,29,564
3228,108,108.0,1.0,1.0,1258.0,424.0,0.03,3.0,3.0,600.0,0.995,1.0,3.656094685420555,589,29,566
349,108,108.0,1.0,1.0,127.0,424.0,0.03,3.0,3.0,600.0,0.995,1.0,4.272928799104641,589,350,566
2425,588,588.0,1.0,1.0,953.0,424.0,0.03,3.0,3.0,600.0,0.995,1.0,3.6671562133749,589,26,566
