,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse,setting_id,rank,total_rank
861,827.0,1.0,1.0,1258.0,424.0,0.007,3.0,800.0,3.76568981122963,60,94,330
443,443.0,1.0,1.0,635.0,424.0,0.007,3.0,800.0,3.799143526466157,60,60,330
211,251.0,1.0,1.0,317.0,424.0,0.007,3.0,800.0,3.904645520040732,60,20,330
76,59.0,1.0,1.0,127.0,424.0,0.007,3.0,800.0,4.421316355506049,60,77,330
654,635.0,1.0,1.0,953.0,424.0,0.007,3.0,800.0,3.765781814227149,60,79,330
264,305.0,1.0,1.0,317.0,424.0,0.03,5.0,400.0,3.941575863935248,114,73,331
214,296.0,1.0,1.0,317.0,424.0,0.03,3.0,200.0,3.906017984068893,105,23,331
661,634.0,1.0,1.0,953.0,424.0,0.007,3.0,600.0,3.774114412621508,59,86,331
219,250.0,1.0,1.0,317.0,424.0,0.007,3.0,600.0,3.910283138197319,59,28,331
446,442.0,1.0,1.0,635.0,424.0,0.007,3.0,600.0,3.800457700742882,59,63,331
429,497.0,1.0,1.0,635.0,424.0,0.03,5.0,400.0,3.7891277772957728,114,46,331
650,680.0,1.0,1.0,953.0,424.0,0.03,3.0,200.0,3.7620068928102577,105,75,331
453,488.0,1.0,1.0,635.0,424.0,0.03,3.0,200.0,3.806952521130528,105,70,331
842,881.0,1.0,1.0,1258.0,424.0,0.03,5.0,400.0,3.751003523412757,114,75,331
867,826.0,1.0,1.0,1258.0,424.0,0.007,3.0,600.0,3.782769051839871,59,100,331
80,104.0,1.0,1.0,127.0,424.0,0.03,3.0,200.0,4.425338973058107,105,81,331
599,689.0,1.0,1.0,953.0,424.0,0.03,5.0,400.0,3.731947944590065,114,24,331
849,872.0,1.0,1.0,1258.0,424.0,0.03,3.0,200.0,3.7572924018863714,105,82,331
53,58.0,1.0,1.0,127.0,424.0,0.007,3.0,600.0,4.389363556415777,59,54,331
112,113.0,1.0,1.0,127.0,424.0,0.03,5.0,400.0,4.5623720304016455,114,113,331
786,924.0,1.0,1.0,1258.0,424.0,0.07,4.0,200.0,3.709703705050222,157,19,332
628,732.0,1.0,1.0,953.0,424.0,0.07,4.0,200.0,3.743819096808137,157,53,332
119,156.0,1.0,1.0,127.0,424.0,0.07,4.0,200.0,4.640959283386659,157,120,332
448,540.0,1.0,1.0,635.0,424.0,0.07,4.0,200.0,3.801199740573694,157,65,332
266,348.0,1.0,1.0,317.0,424.0,0.07,4.0,200.0,3.9434311790738503,157,75,332
821,944.0,1.0,1.0,1258.0,424.0,0.1,3.0,200.0,3.739060480080743,177,54,336
589,752.0,1.0,1.0,953.0,424.0,0.1,3.0,200.0,3.7259779688043215,177,14,336
247,368.0,1.0,1.0,317.0,424.0,0.1,3.0,200.0,3.922268613598305,177,56,336
454,560.0,1.0,1.0,635.0,424.0,0.1,3.0,200.0,3.8072524289341816,177,71,336
140,176.0,1.0,1.0,127.0,424.0,0.1,3.0,200.0,4.756927838486152,177,141,336
107,148.0,1.0,1.0,127.0,424.0,0.07,2.0,200.0,4.531844737310495,149,108,339
464,532.0,1.0,1.0,635.0,424.0,0.07,2.0,200.0,3.813978994783493,149,81,339
618,724.0,1.0,1.0,953.0,424.0,0.07,2.0,200.0,3.7384268832421994,149,43,339
817,916.0,1.0,1.0,1258.0,424.0,0.07,2.0,200.0,3.73626406396493,149,50,339
248,340.0,1.0,1.0,317.0,424.0,0.07,2.0,200.0,3.923349061178687,149,57,339
884,802.0,1.0,1.0,1258.0,424.0,0.005,3.0,600.0,3.811030814138323,35,117,343
682,610.0,1.0,1.0,953.0,424.0,0.005,3.0,600.0,3.7976645805940654,35,107,343
586,705.0,1.0,1.0,953.0,424.0,0.05,3.0,400.0,3.723724301886002,130,11,343
790,897.0,1.0,1.0,1258.0,424.0,0.05,3.0,400.0,3.714032466762884,130,23,343
469,513.0,1.0,1.0,635.0,424.0,0.05,3.0,400.0,3.8202796609637,130,86,343
278,321.0,1.0,1.0,317.0,424.0,0.05,3.0,400.0,3.950836605409424,130,87,343
440,418.0,1.0,1.0,635.0,424.0,0.005,3.0,600.0,3.7977907823786143,35,57,343
25,34.0,1.0,1.0,127.0,424.0,0.005,3.0,600.0,4.325053343159126,35,26,343
135,129.0,1.0,1.0,127.0,424.0,0.05,3.0,400.0,4.746747155017235,130,136,343
227,226.0,1.0,1.0,317.0,424.0,0.005,3.0,600.0,3.913464674707678,35,36,343
445,517.0,1.0,1.0,635.0,424.0,0.05,4.0,400.0,3.799331842773711,134,62,351
136,133.0,1.0,1.0,127.0,424.0,0.05,4.0,400.0,4.7468175253611244,134,137,351
288,325.0,1.0,1.0,317.0,424.0,0.05,4.0,400.0,3.96257062375623,134,97,351
778,901.0,1.0,1.0,1258.0,424.0,0.05,4.0,400.0,3.705112434766552,134,11,351
619,709.0,1.0,1.0,953.0,424.0,0.05,4.0,400.0,3.738904060733114,134,44,351
156,127.0,1.0,1.0,127.0,424.0,0.05,2.0,800.0,4.921960402483776,128,157,353
776,895.0,1.0,1.0,1258.0,424.0,0.05,2.0,800.0,3.7024116741902353,128,9,353
623,703.0,1.0,1.0,953.0,424.0,0.05,2.0,800.0,3.74095375320965,128,48,353
308,319.0,1.0,1.0,317.0,424.0,0.05,2.0,800.0,3.988339719817643,128,117,353
405,511.0,1.0,1.0,635.0,424.0,0.05,2.0,800.0,3.768044042465002,128,22,353
144,107.0,1.0,1.0,127.0,424.0,0.03,3.0,800.0,4.78263921277593,108,145,356
781,875.0,1.0,1.0,1258.0,424.0,0.03,3.0,800.0,3.7058124499927447,108,14,356
457,491.0,1.0,1.0,635.0,424.0,0.03,3.0,800.0,3.808188180782744,108,74,356
280,299.0,1.0,1.0,317.0,424.0,0.03,3.0,800.0,3.951934987728049,108,89,356
609,683.0,1.0,1.0,953.0,424.0,0.03,3.0,800.0,3.735873277416296,108,34,356
160,150.0,1.0,1.0,127.0,424.0,0.07,2.0,600.0,4.9320314347186445,151,161,357
436,534.0,1.0,1.0,635.0,424.0,0.07,2.0,600.0,3.7967852551132473,151,53,357
309,342.0,1.0,1.0,317.0,424.0,0.07,2.0,600.0,3.988978129424312,151,118,357
779,918.0,1.0,1.0,1258.0,424.0,0.07,2.0,600.0,3.7051849654141296,151,12,357
588,726.0,1.0,1.0,953.0,424.0,0.07,2.0,600.0,3.724836820599024,151,13,357
687,633.0,1.0,1.0,953.0,424.0,0.007,3.0,400.0,3.8093071755062025,58,112,362
19,57.0,1.0,1.0,127.0,424.0,0.007,3.0,400.0,4.304677489829065,58,20,362
458,441.0,1.0,1.0,635.0,424.0,0.007,3.0,400.0,3.808383749018253,58,75,362
225,249.0,1.0,1.0,317.0,424.0,0.007,3.0,400.0,3.9132470788153935,58,34,362
888,825.0,1.0,1.0,1258.0,424.0,0.007,3.0,400.0,3.818202626172551,58,121,362
217,291.0,1.0,1.0,317.0,424.0,0.03,1.0,800.0,3.9095988051755626,100,26,364
659,675.0,1.0,1.0,953.0,424.0,0.03,1.0,800.0,3.771161769200358,100,84,364
444,483.0,1.0,1.0,635.0,424.0,0.03,1.0,800.0,3.799212903894506,100,61,364
864,867.0,1.0,1.0,1258.0,424.0,0.03,1.0,800.0,3.776595098843211,100,97,364
95,99.0,1.0,1.0,127.0,424.0,0.03,1.0,800.0,4.478849802293089,100,96,364
638,716.0,1.0,1.0,953.0,424.0,0.05,6.0,200.0,3.752342698885535,141,63,368
103,140.0,1.0,1.0,127.0,424.0,0.05,6.0,200.0,4.51689660537885,141,104,368
811,908.0,1.0,1.0,1258.0,424.0,0.05,6.0,200.0,3.731520770852668,141,44,368
276,332.0,1.0,1.0,317.0,424.0,0.05,6.0,200.0,3.94808519250497,141,85,368
455,524.0,1.0,1.0,635.0,424.0,0.05,6.0,200.0,3.807790587237826,141,72,368
470,485.0,1.0,1.0,635.0,424.0,0.03,2.0,400.0,3.820526422218856,102,87,371
97,101.0,1.0,1.0,127.0,424.0,0.03,2.0,400.0,4.489224618863618,102,98,371
648,677.0,1.0,1.0,953.0,424.0,0.03,2.0,400.0,3.7601773690581592,102,73,371
240,293.0,1.0,1.0,317.0,424.0,0.03,2.0,400.0,3.918246148440899,102,49,371
831,869.0,1.0,1.0,1258.0,424.0,0.03,2.0,400.0,3.7467990071534176,102,64,371
425,557.0,1.0,1.0,635.0,424.0,0.1,2.0,400.0,3.7827307370054783,174,42,377
304,365.0,1.0,1.0,317.0,424.0,0.1,2.0,400.0,3.9824641290455247,174,113,377
164,173.0,1.0,1.0,127.0,424.0,0.1,2.0,400.0,4.948744004030421,174,165,377
629,749.0,1.0,1.0,953.0,424.0,0.1,2.0,400.0,3.74396812765347,174,54,377
770,941.0,1.0,1.0,1258.0,424.0,0.1,2.0,400.0,3.6920643666780095,174,3,377
481,544.0,1.0,1.0,635.0,424.0,0.07,5.0,200.0,3.8259582430054975,161,98,384
635,736.0,1.0,1.0,953.0,424.0,0.07,5.0,200.0,3.7510499178436514,161,60,384
789,928.0,1.0,1.0,1258.0,424.0,0.07,5.0,200.0,3.7133208717924338,161,22,384
274,352.0,1.0,1.0,317.0,424.0,0.07,5.0,200.0,3.9466371740369888,161,83,384
120,160.0,1.0,1.0,127.0,424.0,0.07,5.0,200.0,4.64133826173221,161,121,384
433,501.0,1.0,1.0,635.0,424.0,0.03,6.0,400.0,3.7946010040220135,118,50,390
271,309.0,1.0,1.0,317.0,424.0,0.03,6.0,400.0,3.944954713640541,118,80,390
647,693.0,1.0,1.0,953.0,424.0,0.03,6.0,400.0,3.759614520335777,118,72,390
843,885.0,1.0,1.0,1258.0,424.0,0.03,6.0,400.0,3.751641948390325,118,76,390
111,117.0,1.0,1.0,127.0,424.0,0.03,6.0,400.0,4.561929134965485,118,112,390
871,860.0,1.0,1.0,1258.0,424.0,0.01,6.0,200.0,3.787968800492231,93,104,393
462,476.0,1.0,1.0,635.0,424.0,0.01,6.0,200.0,3.8113551231373446,93,79,393
695,668.0,1.0,1.0,953.0,424.0,0.01,6.0,200.0,3.8284752955687473,93,120,393
275,284.0,1.0,1.0,317.0,424.0,0.01,6.0,200.0,3.946695221198924,93,84,393
5,92.0,1.0,1.0,127.0,424.0,0.01,6.0,200.0,4.267548244593564,93,6,393
696,621.0,1.0,1.0,953.0,424.0,0.005,6.0,400.0,3.8290100714317887,46,121,399
874,813.0,1.0,1.0,1258.0,424.0,0.005,6.0,400.0,3.7927974095062047,46,107,399
468,429.0,1.0,1.0,635.0,424.0,0.005,6.0,400.0,3.81768163551666,46,85,399
269,237.0,1.0,1.0,317.0,424.0,0.005,6.0,400.0,3.944721234864915,46,78,399
7,45.0,1.0,1.0,127.0,424.0,0.005,6.0,400.0,4.268147021859811,46,8,399
89,168.0,1.0,1.0,127.0,424.0,0.1,1.0,200.0,4.458593055391094,169,90,400
879,936.0,1.0,1.0,1258.0,424.0,0.1,1.0,200.0,3.798726077531682,169,112,400
229,360.0,1.0,1.0,317.0,424.0,0.1,1.0,200.0,3.91400410326267,169,38,400
449,552.0,1.0,1.0,635.0,424.0,0.1,1.0,200.0,3.801787235504923,169,66,400
669,744.0,1.0,1.0,953.0,424.0,0.1,1.0,200.0,3.784230098264007,169,94,400
788,879.0,1.0,1.0,1258.0,424.0,0.03,4.0,800.0,3.711353248565583,112,21,401
141,111.0,1.0,1.0,127.0,424.0,0.03,4.0,800.0,4.775773940362559,112,142,401
644,687.0,1.0,1.0,953.0,424.0,0.03,4.0,800.0,3.757185970808583,112,69,401
452,495.0,1.0,1.0,635.0,424.0,0.03,4.0,800.0,3.806642368665317,112,69,401
291,303.0,1.0,1.0,317.0,424.0,0.03,4.0,800.0,3.963320465055243,112,100,401
657,700.0,1.0,1.0,953.0,424.0,0.05,2.0,200.0,3.768010096639604,125,82,405
85,124.0,1.0,1.0,127.0,424.0,0.05,2.0,200.0,4.447069001128262,125,86,405
467,508.0,1.0,1.0,635.0,424.0,0.05,2.0,200.0,3.8173599959219775,125,84,405
251,316.0,1.0,1.0,317.0,424.0,0.05,2.0,200.0,3.9253419789294712,125,60,405
860,892.0,1.0,1.0,1258.0,424.0,0.05,2.0,200.0,3.764513051186586,125,93,405
302,322.0,1.0,1.0,317.0,424.0,0.05,3.0,600.0,3.979964211950117,131,111,407
466,514.0,1.0,1.0,635.0,424.0,0.05,3.0,600.0,3.8168698444296414,131,83,407
154,130.0,1.0,1.0,127.0,424.0,0.05,3.0,600.0,4.8683359554228565,131,155,407
769,898.0,1.0,1.0,1258.0,424.0,0.05,3.0,600.0,3.689007053590737,131,2,407
631,706.0,1.0,1.0,953.0,424.0,0.05,3.0,600.0,3.74809133926748,131,56,407
478,425.0,1.0,1.0,635.0,424.0,0.005,5.0,400.0,3.825201699587584,42,95,415
0,41.0,1.0,1.0,127.0,424.0,0.005,5.0,400.0,4.267040413985972,42,1,415
885,809.0,1.0,1.0,1258.0,424.0,0.005,5.0,400.0,3.81288671152235,42,118,415
265,233.0,1.0,1.0,317.0,424.0,0.005,5.0,400.0,3.9419339833771754,42,74,415
702,617.0,1.0,1.0,953.0,424.0,0.005,5.0,400.0,3.843251794269203,42,127,415
263,280.0,1.0,1.0,317.0,424.0,0.01,5.0,200.0,3.94053250191506,89,72,418
3,88.0,1.0,1.0,127.0,424.0,0.01,5.0,200.0,4.267305558586648,89,4,418
701,664.0,1.0,1.0,953.0,424.0,0.01,5.0,200.0,3.839004518622085,89,126,418
480,472.0,1.0,1.0,635.0,424.0,0.01,5.0,200.0,3.825492571994976,89,97,418
886,856.0,1.0,1.0,1258.0,424.0,0.01,5.0,200.0,3.814038215576413,89,119,418
626,756.0,1.0,1.0,953.0,424.0,0.1,4.0,200.0,3.743065337589541,181,51,420
489,564.0,1.0,1.0,635.0,424.0,0.1,4.0,200.0,3.841714344372824,181,106,420
299,372.0,1.0,1.0,317.0,424.0,0.1,4.0,200.0,3.976642079628218,181,108,420
792,948.0,1.0,1.0,1258.0,424.0,0.1,4.0,200.0,3.715603555457014,181,25,420
129,180.0,1.0,1.0,127.0,424.0,0.1,4.0,200.0,4.721755467040905,181,130,420
674,697.0,1.0,1.0,953.0,424.0,0.05,1.0,400.0,3.7871844234678376,122,99,423
88,121.0,1.0,1.0,127.0,424.0,0.05,1.0,400.0,4.454661222500894,122,89,423
880,889.0,1.0,1.0,1258.0,424.0,0.05,1.0,400.0,3.798855711358971,122,113,423
459,505.0,1.0,1.0,635.0,424.0,0.05,1.0,400.0,3.809198330408052,122,76,423
237,313.0,1.0,1.0,317.0,424.0,0.05,1.0,400.0,3.9174589430407054,122,46,423
873,847.0,1.0,1.0,1258.0,424.0,0.01,2.0,800.0,3.792558631491925,80,106,440
74,79.0,1.0,1.0,127.0,424.0,0.01,2.0,800.0,4.420925039279914,80,75,440
483,463.0,1.0,1.0,635.0,424.0,0.01,2.0,800.0,3.8336347721001434,80,100,440
249,271.0,1.0,1.0,317.0,424.0,0.01,2.0,800.0,3.924472641233784,80,58,440
676,655.0,1.0,1.0,953.0,424.0,0.01,2.0,800.0,3.789405497658528,80,101,440
851,882.0,1.0,1.0,1258.0,424.0,0.03,5.0,600.0,3.757966772720485,115,84,444
460,498.0,1.0,1.0,635.0,424.0,0.03,5.0,600.0,3.8104952637790457,115,77,444
292,306.0,1.0,1.0,317.0,424.0,0.03,5.0,600.0,3.964355957706491,115,101,444
126,114.0,1.0,1.0,127.0,424.0,0.03,5.0,600.0,4.716854741424879,115,127,444
630,690.0,1.0,1.0,953.0,424.0,0.03,5.0,600.0,3.7458690131070873,115,55,444
649,713.0,1.0,1.0,953.0,424.0,0.05,5.0,400.0,3.760762981564,138,74,450
451,521.0,1.0,1.0,635.0,424.0,0.05,5.0,400.0,3.80588051868717,138,68,450
903,852.0,1.0,1.0,1258.0,424.0,0.01,4.0,200.0,3.856000621707735,85,136,450
703,660.0,1.0,1.0,953.0,424.0,0.01,4.0,200.0,3.84465681825662,85,128,450
1,84.0,1.0,1.0,127.0,424.0,0.01,4.0,200.0,4.267262627422992,85,2,450
15,11.0,1.0,1.0,127.0,424.0,0.003,3.0,800.0,4.278697831114176,12,16,450
904,779.0,1.0,1.0,1258.0,424.0,0.003,3.0,800.0,3.856244800510881,12,137,450
708,587.0,1.0,1.0,953.0,424.0,0.003,3.0,800.0,3.8484255600477,12,133,450
268,276.0,1.0,1.0,317.0,424.0,0.01,4.0,200.0,3.944683224961495,85,77,450
488,395.0,1.0,1.0,635.0,424.0,0.003,3.0,800.0,3.8401742044207934,12,105,450
138,137.0,1.0,1.0,127.0,424.0,0.05,5.0,400.0,4.750026974200416,138,139,450
834,905.0,1.0,1.0,1258.0,424.0,0.05,5.0,400.0,3.7474133007130384,138,67,450
490,468.0,1.0,1.0,635.0,424.0,0.01,4.0,200.0,3.8419410806017567,85,107,450
293,329.0,1.0,1.0,317.0,424.0,0.05,5.0,400.0,3.966025569018241,138,102,450
250,203.0,1.0,1.0,317.0,424.0,0.003,3.0,800.0,3.924667955639836,12,59,450
87,98.0,1.0,1.0,127.0,424.0,0.03,1.0,600.0,4.452112909929064,99,88,457
242,290.0,1.0,1.0,317.0,424.0,0.03,1.0,600.0,3.918878806115689,99,51,457
902,805.0,1.0,1.0,1258.0,424.0,0.005,4.0,400.0,3.855195056995482,38,135,457
685,674.0,1.0,1.0,953.0,424.0,0.03,1.0,600.0,3.803255301710152,99,110,457
6,37.0,1.0,1.0,127.0,424.0,0.005,4.0,400.0,4.268002222966046,38,7,457
471,482.0,1.0,1.0,635.0,424.0,0.03,1.0,600.0,3.820970682037923,99,88,457
267,229.0,1.0,1.0,317.0,424.0,0.005,4.0,400.0,3.9444502260661327,38,76,457
491,421.0,1.0,1.0,635.0,424.0,0.005,4.0,400.0,3.8435630969836714,38,108,457
887,866.0,1.0,1.0,1258.0,424.0,0.03,1.0,600.0,3.8146211267591728,99,120,457
706,613.0,1.0,1.0,953.0,424.0,0.005,4.0,400.0,3.846282766029877,38,131,457
476,535.0,1.0,1.0,635.0,424.0,0.07,2.0,800.0,3.823106630730351,152,93,466
479,568.0,1.0,1.0,635.0,424.0,0.1,5.0,200.0,3.825281038353923,185,96,466
178,151.0,1.0,1.0,127.0,424.0,0.07,2.0,800.0,5.047906714343095,152,179,466
130,184.0,1.0,1.0,127.0,424.0,0.1,5.0,200.0,4.721977601416681,185,131,466
645,760.0,1.0,1.0,953.0,424.0,0.1,5.0,200.0,3.7584166497586304,185,70,466
272,376.0,1.0,1.0,317.0,424.0,0.1,5.0,200.0,3.945316667818825,185,81,466
332,343.0,1.0,1.0,317.0,424.0,0.07,2.0,800.0,4.019686804581856,152,141,466
784,919.0,1.0,1.0,1258.0,424.0,0.07,2.0,800.0,3.708305652140579,152,17,466
611,727.0,1.0,1.0,953.0,424.0,0.07,2.0,800.0,3.7365394499586304,152,36,466
855,952.0,1.0,1.0,1258.0,424.0,0.1,5.0,200.0,3.759523605632678,185,88,466
150,153.0,1.0,1.0,127.0,424.0,0.07,3.0,400.0,4.840418473591407,154,151,473
656,729.0,1.0,1.0,953.0,424.0,0.07,3.0,400.0,3.767898802235565,154,81,473
321,345.0,1.0,1.0,317.0,424.0,0.07,3.0,400.0,4.002663541637673,154,130,473
798,921.0,1.0,1.0,1258.0,424.0,0.07,3.0,400.0,3.720702003014731,154,31,473
463,537.0,1.0,1.0,635.0,424.0,0.07,3.0,400.0,3.8132545355384537,154,80,473
58,100.0,1.0,1.0,127.0,424.0,0.03,2.0,200.0,4.401706728425848,101,59,481
501,484.0,1.0,1.0,635.0,424.0,0.03,2.0,200.0,3.86058670243507,101,118,481
253,292.0,1.0,1.0,317.0,424.0,0.03,2.0,200.0,3.9292933604076334,101,62,481
689,676.0,1.0,1.0,953.0,424.0,0.03,2.0,200.0,3.813287171931537,101,114,481
895,868.0,1.0,1.0,1258.0,424.0,0.03,2.0,200.0,3.8315694207311,101,128,481
461,502.0,1.0,1.0,635.0,424.0,0.03,6.0,600.0,3.810963743505289,119,78,483
857,886.0,1.0,1.0,1258.0,424.0,0.03,6.0,600.0,3.7599215806263366,119,90,483
127,118.0,1.0,1.0,127.0,424.0,0.03,6.0,600.0,4.717474056677212,119,128,483
668,694.0,1.0,1.0,953.0,424.0,0.03,6.0,600.0,3.7835960750032975,119,93,483
285,310.0,1.0,1.0,317.0,424.0,0.03,6.0,600.0,3.96074023395234,119,94,483
892,846.0,1.0,1.0,1258.0,424.0,0.01,2.0,600.0,3.82719045999179,79,125,484
500,462.0,1.0,1.0,635.0,424.0,0.01,2.0,600.0,3.860144683599926,79,117,484
62,78.0,1.0,1.0,127.0,424.0,0.01,2.0,600.0,4.408228944702549,79,63,484
255,270.0,1.0,1.0,317.0,424.0,0.01,2.0,600.0,3.930072177868273,79,64,484
690,654.0,1.0,1.0,953.0,424.0,0.01,2.0,600.0,3.8151169524106394,79,115,484
475,518.0,1.0,1.0,635.0,424.0,0.05,4.0,600.0,3.822849019049384,135,92,488
794,902.0,1.0,1.0,1258.0,424.0,0.05,4.0,600.0,3.7171752470134023,135,27,488
153,134.0,1.0,1.0,127.0,424.0,0.05,4.0,600.0,4.855390544417955,135,154,488
662,710.0,1.0,1.0,953.0,424.0,0.05,4.0,600.0,3.77597274899563,135,87,488
319,326.0,1.0,1.0,317.0,424.0,0.05,4.0,600.0,4.000809956845032,135,128,488
671,733.0,1.0,1.0,953.0,424.0,0.07,4.0,400.0,3.785475839168672,158,96,493
502,439.0,1.0,1.0,635.0,424.0,0.007,2.0,800.0,3.865537672703936,56,119,493
818,925.0,1.0,1.0,1258.0,424.0,0.07,4.0,400.0,3.737469433824628,158,51,493
60,55.0,1.0,1.0,127.0,424.0,0.007,2.0,800.0,4.405199205759939,56,61,493
147,157.0,1.0,1.0,127.0,424.0,0.07,4.0,400.0,4.837861454144857,158,148,493
258,247.0,1.0,1.0,317.0,424.0,0.007,2.0,800.0,3.934066867924285,56,67,493
300,349.0,1.0,1.0,317.0,424.0,0.07,4.0,400.0,3.977504007937872,158,109,493
472,541.0,1.0,1.0,635.0,424.0,0.07,4.0,400.0,3.820995254601329,158,89,493
691,631.0,1.0,1.0,953.0,424.0,0.007,2.0,800.0,3.816864273748112,56,116,493
897,823.0,1.0,1.0,1258.0,424.0,0.007,2.0,800.0,3.839224071500981,56,130,493
169,131.0,1.0,1.0,127.0,424.0,0.05,3.0,800.0,4.971051970215692,132,170,495
655,707.0,1.0,1.0,953.0,424.0,0.05,3.0,800.0,3.765925247260332,132,80,495
485,515.0,1.0,1.0,635.0,424.0,0.05,3.0,800.0,3.8346442622069183,132,102,495
785,899.0,1.0,1.0,1258.0,424.0,0.05,3.0,800.0,3.7094362241264167,132,18,495
316,323.0,1.0,1.0,317.0,424.0,0.05,3.0,800.0,3.997756492430503,132,125,495
713,598.0,1.0,1.0,953.0,424.0,0.003,6.0,600.0,3.859897727409424,23,138,496
298,214.0,1.0,1.0,317.0,424.0,0.003,6.0,600.0,3.975311900431792,23,107,496
10,22.0,1.0,1.0,127.0,424.0,0.003,6.0,600.0,4.273986901659644,23,11,496
893,790.0,1.0,1.0,1258.0,424.0,0.003,6.0,600.0,3.827464018219432,23,126,496
497,406.0,1.0,1.0,635.0,424.0,0.003,6.0,600.0,3.856059829385968,23,114,496
473,499.0,1.0,1.0,635.0,424.0,0.03,5.0,800.0,3.821735647581157,116,90,500
143,115.0,1.0,1.0,127.0,424.0,0.03,5.0,800.0,4.777011119593699,116,144,500
853,883.0,1.0,1.0,1258.0,424.0,0.03,5.0,800.0,3.758288573760929,116,86,500
306,307.0,1.0,1.0,317.0,424.0,0.03,5.0,800.0,3.985877544994393,116,115,500
640,691.0,1.0,1.0,953.0,424.0,0.03,5.0,800.0,3.7554383647482585,116,65,500
773,942.0,1.0,1.0,1258.0,424.0,0.1,2.0,600.0,3.697767403096512,175,6,501
339,366.0,1.0,1.0,317.0,424.0,0.1,2.0,600.0,4.028045676048109,175,148,501
486,558.0,1.0,1.0,635.0,424.0,0.1,2.0,600.0,3.83553506676134,175,103,501
185,174.0,1.0,1.0,127.0,424.0,0.1,2.0,600.0,5.1092038553219545,175,186,501
633,750.0,1.0,1.0,953.0,424.0,0.1,2.0,600.0,3.749589550352172,175,58,501
901,912.0,1.0,1.0,1258.0,424.0,0.07,1.0,200.0,3.848617800117069,145,134,505
252,336.0,1.0,1.0,317.0,424.0,0.07,1.0,200.0,3.927852906264916,145,61,505
698,720.0,1.0,1.0,953.0,424.0,0.07,1.0,200.0,3.8319926052989177,145,123,505
77,144.0,1.0,1.0,127.0,424.0,0.07,1.0,200.0,4.421528080963493,145,78,505
492,528.0,1.0,1.0,635.0,424.0,0.07,1.0,200.0,3.845534701600584,145,109,505
720,594.0,1.0,1.0,953.0,424.0,0.003,5.0,600.0,3.88692981034421,19,145,509
899,786.0,1.0,1.0,1258.0,424.0,0.003,5.0,600.0,3.844876469862913,19,132,509
8,18.0,1.0,1.0,127.0,424.0,0.003,5.0,600.0,4.27333943051618,19,9,509
294,210.0,1.0,1.0,317.0,424.0,0.003,5.0,600.0,3.971580270520092,19,103,509
503,402.0,1.0,1.0,635.0,424.0,0.003,5.0,600.0,3.8665357509582816,19,120,509
148,161.0,1.0,1.0,127.0,424.0,0.07,5.0,400.0,4.838414864850072,162,149,520
305,353.0,1.0,1.0,317.0,424.0,0.07,5.0,400.0,3.9829453605566982,162,114,520
665,737.0,1.0,1.0,953.0,424.0,0.07,5.0,400.0,3.778965506695096,162,90,520
505,545.0,1.0,1.0,635.0,424.0,0.07,5.0,400.0,3.875868033238127,162,122,520
812,929.0,1.0,1.0,1258.0,424.0,0.07,5.0,400.0,3.73247504652845,162,45,520
287,272.0,1.0,1.0,317.0,424.0,0.01,3.0,200.0,3.962160156802152,81,96,533
290,225.0,1.0,1.0,317.0,424.0,0.005,3.0,400.0,3.963216130655497,34,99,533
307,380.0,1.0,1.0,317.0,424.0,0.1,6.0,200.0,3.987506833599962,189,116,533
518,417.0,1.0,1.0,635.0,424.0,0.005,3.0,400.0,3.9002651184682895,34,135,533
519,464.0,1.0,1.0,635.0,424.0,0.01,3.0,200.0,3.901237188363986,81,136,533
132,188.0,1.0,1.0,127.0,424.0,0.1,6.0,200.0,4.723564935538975,189,133,533
848,956.0,1.0,1.0,1258.0,424.0,0.1,6.0,200.0,3.756184707884878,189,81,533
477,572.0,1.0,1.0,635.0,424.0,0.1,6.0,200.0,3.8240988490956345,189,94,533
2,33.0,1.0,1.0,127.0,424.0,0.005,3.0,400.0,4.267293589358556,34,3,533
4,80.0,1.0,1.0,127.0,424.0,0.01,3.0,200.0,4.267476844867484,81,5,533
724,656.0,1.0,1.0,953.0,424.0,0.01,3.0,200.0,3.9164587159816886,81,149,533
723,609.0,1.0,1.0,953.0,424.0,0.005,3.0,400.0,3.91602388004112,34,148,533
914,848.0,1.0,1.0,1258.0,424.0,0.01,3.0,200.0,3.9215992701426936,81,147,533
915,801.0,1.0,1.0,1258.0,424.0,0.005,3.0,400.0,3.924981819331333,34,148,533
684,764.0,1.0,1.0,953.0,424.0,0.1,6.0,200.0,3.8019861532138366,189,109,533
514,438.0,1.0,1.0,635.0,424.0,0.007,2.0,600.0,3.893940466398583,55,131,535
39,54.0,1.0,1.0,127.0,424.0,0.007,2.0,600.0,4.382456531094704,55,40,535
711,630.0,1.0,1.0,953.0,424.0,0.007,2.0,600.0,3.8575725614405214,55,136,535
279,246.0,1.0,1.0,317.0,424.0,0.007,2.0,600.0,3.95101200034959,55,88,535
907,822.0,1.0,1.0,1258.0,424.0,0.007,2.0,600.0,3.8714541050076248,55,140,535
297,206.0,1.0,1.0,317.0,424.0,0.003,4.0,600.0,3.9737117255299927,15,106,538
721,590.0,1.0,1.0,953.0,424.0,0.003,4.0,600.0,3.890353142067799,15,146,538
