,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse,setting_id,rank,total_rank
2,54.0,1.0,1.0,142.0,475.0,0.007,2.0,600.0,6.588080153050744,55,3,137
218,246.0,1.0,1.0,356.0,475.0,0.007,2.0,600.0,6.234837664212333,55,27,137
821,822.0,1.0,1.0,1410.0,475.0,0.007,2.0,600.0,5.770324483474318,55,54,137
16,34.0,1.0,1.0,142.0,475.0,0.005,3.0,600.0,6.640594624501148,35,17,139
399,418.0,1.0,1.0,712.0,475.0,0.005,3.0,600.0,5.920163723563079,35,16,139
622,610.0,1.0,1.0,1068.0,475.0,0.005,3.0,600.0,5.833564119269595,35,47,139
811,802.0,1.0,1.0,1410.0,475.0,0.005,3.0,600.0,5.7584344547632655,35,44,139
206,226.0,1.0,1.0,356.0,475.0,0.005,3.0,600.0,6.203001838308333,35,15,139
61,168.0,1.0,1.0,142.0,475.0,0.1,1.0,200.0,6.762456264425772,169,62,141
603,674.0,1.0,1.0,1068.0,475.0,0.03,1.0,600.0,5.806315911549981,99,28,141
199,290.0,1.0,1.0,356.0,475.0,0.03,1.0,600.0,6.166866705802945,99,8,141
798,936.0,1.0,1.0,1410.0,475.0,0.1,1.0,200.0,5.7454804514301285,169,31,141
808,866.0,1.0,1.0,1410.0,475.0,0.03,1.0,600.0,5.754762628705526,99,41,141
204,360.0,1.0,1.0,356.0,475.0,0.1,1.0,200.0,6.191647004504845,169,13,141
394,482.0,1.0,1.0,712.0,475.0,0.03,1.0,600.0,5.909878202055376,99,11,141
602,744.0,1.0,1.0,1068.0,475.0,0.1,1.0,200.0,5.805931531146898,169,27,141
52,98.0,1.0,1.0,142.0,475.0,0.03,1.0,600.0,6.728894325513124,99,53,141
391,552.0,1.0,1.0,712.0,475.0,0.1,1.0,200.0,5.908155478047717,169,8,141
203,313.0,1.0,1.0,356.0,475.0,0.05,1.0,400.0,6.18801001850234,122,12,144
800,889.0,1.0,1.0,1410.0,475.0,0.05,1.0,400.0,5.746311236054566,122,33,144
605,697.0,1.0,1.0,1068.0,475.0,0.05,1.0,400.0,5.807804199340993,122,30,144
62,121.0,1.0,1.0,142.0,475.0,0.05,1.0,400.0,6.765334380595587,122,63,144
389,505.0,1.0,1.0,712.0,475.0,0.05,1.0,400.0,5.906465632115047,122,6,144
244,251.0,1.0,1.0,356.0,475.0,0.007,3.0,800.0,6.295390207165256,60,53,145
770,827.0,1.0,1.0,1410.0,475.0,0.007,3.0,800.0,5.695548992558035,60,3,145
396,443.0,1.0,1.0,712.0,475.0,0.007,3.0,800.0,5.911794562614656,60,13,145
590,635.0,1.0,1.0,1068.0,475.0,0.007,3.0,800.0,5.794780127880202,60,15,145
60,59.0,1.0,1.0,142.0,475.0,0.007,3.0,800.0,6.754887397985264,60,61,145
398,466.0,1.0,1.0,712.0,475.0,0.01,3.0,600.0,5.915059664576899,83,15,147
589,658.0,1.0,1.0,1068.0,475.0,0.01,3.0,600.0,5.794466073284884,83,14,147
772,850.0,1.0,1.0,1410.0,475.0,0.01,3.0,600.0,5.698386880435712,83,5,147
63,82.0,1.0,1.0,142.0,475.0,0.01,3.0,600.0,6.769474943968837,83,64,147
240,274.0,1.0,1.0,356.0,475.0,0.01,3.0,600.0,6.283462848912453,83,49,147
212,223.0,1.0,1.0,356.0,475.0,0.005,2.0,800.0,6.2318485284433445,32,21,148
606,607.0,1.0,1.0,1068.0,475.0,0.005,2.0,800.0,5.808595238194561,32,31,148
0,31.0,1.0,1.0,142.0,475.0,0.005,2.0,800.0,6.586917512808709,32,1,148
413,415.0,1.0,1.0,712.0,475.0,0.005,2.0,800.0,5.950311642661552,32,30,148
832,799.0,1.0,1.0,1410.0,475.0,0.005,2.0,800.0,5.783781027606738,32,65,148
829,845.0,1.0,1.0,1410.0,475.0,0.01,2.0,400.0,5.780218756943402,78,62,150
216,269.0,1.0,1.0,356.0,475.0,0.01,2.0,400.0,6.23390304561392,78,25,150
415,461.0,1.0,1.0,712.0,475.0,0.01,2.0,400.0,5.95381088402496,78,32,150
604,653.0,1.0,1.0,1068.0,475.0,0.01,2.0,400.0,5.8071592214733645,78,29,150
1,77.0,1.0,1.0,142.0,475.0,0.01,2.0,400.0,6.587720947521088,78,2,150
390,483.0,1.0,1.0,712.0,475.0,0.03,1.0,800.0,5.907211603142916,100,7,154
70,99.0,1.0,1.0,142.0,475.0,0.03,1.0,800.0,6.796847684150091,100,71,154
209,291.0,1.0,1.0,356.0,475.0,0.03,1.0,800.0,6.217559860592911,100,18,154
802,867.0,1.0,1.0,1410.0,475.0,0.03,1.0,800.0,5.748891868376327,100,35,154
598,675.0,1.0,1.0,1068.0,475.0,0.03,1.0,800.0,5.803217712493453,100,23,154
30,144.0,1.0,1.0,142.0,475.0,0.07,1.0,200.0,6.674914743943919,145,31,160
400,528.0,1.0,1.0,712.0,475.0,0.07,1.0,200.0,5.921357325851324,145,17,160
833,912.0,1.0,1.0,1410.0,475.0,0.07,1.0,200.0,5.784612144079079,145,66,160
614,720.0,1.0,1.0,1068.0,475.0,0.07,1.0,200.0,5.81679452099149,145,39,160
198,336.0,1.0,1.0,356.0,475.0,0.07,1.0,200.0,6.136827259367427,145,7,160
79,122.0,1.0,1.0,142.0,475.0,0.05,1.0,600.0,6.864003625265067,123,80,161
594,698.0,1.0,1.0,1068.0,475.0,0.05,1.0,600.0,5.801267826355219,123,19,161
386,506.0,1.0,1.0,712.0,475.0,0.05,1.0,600.0,5.900301982382413,123,3,161
221,314.0,1.0,1.0,356.0,475.0,0.05,1.0,600.0,6.242124637140934,123,30,161
796,890.0,1.0,1.0,1410.0,475.0,0.05,1.0,600.0,5.742062460179457,123,29,161
251,271.0,1.0,1.0,356.0,475.0,0.01,2.0,800.0,6.305972471496509,80,60,163
12,97.0,1.0,1.0,142.0,475.0,0.03,1.0,400.0,6.628806317598295,98,13,163
625,673.0,1.0,1.0,1068.0,475.0,0.03,1.0,400.0,5.8357578953093805,98,50,163
768,847.0,1.0,1.0,1410.0,475.0,0.01,2.0,800.0,5.685229469735464,80,1,163
72,79.0,1.0,1.0,142.0,475.0,0.01,2.0,800.0,6.800684005634842,80,73,163
194,289.0,1.0,1.0,356.0,475.0,0.03,1.0,400.0,6.108611820276062,98,3,163
408,463.0,1.0,1.0,712.0,475.0,0.01,2.0,800.0,5.941029677879177,80,25,163
406,481.0,1.0,1.0,712.0,475.0,0.03,1.0,400.0,5.934852309910677,98,23,163
841,865.0,1.0,1.0,1410.0,475.0,0.03,1.0,400.0,5.807210691703785,98,74,163
579,655.0,1.0,1.0,1068.0,475.0,0.01,2.0,800.0,5.777717863760461,80,4,163
831,825.0,1.0,1.0,1410.0,475.0,0.007,3.0,400.0,5.783012009908395,58,64,165
207,249.0,1.0,1.0,356.0,475.0,0.007,3.0,400.0,6.207533437449362,58,16,165
11,57.0,1.0,1.0,142.0,475.0,0.007,3.0,400.0,6.623704157505175,58,12,165
401,441.0,1.0,1.0,712.0,475.0,0.007,3.0,400.0,5.9250174236351,58,18,165
630,633.0,1.0,1.0,1068.0,475.0,0.007,3.0,400.0,5.849920852919059,58,55,165
607,721.0,1.0,1.0,1068.0,475.0,0.07,1.0,400.0,5.809949342517225,146,32,183
64,104.0,1.0,1.0,142.0,475.0,0.03,3.0,200.0,6.7755102621621095,105,65,183
612,680.0,1.0,1.0,1068.0,475.0,0.03,3.0,200.0,5.813763648199501,105,37,183
402,488.0,1.0,1.0,712.0,475.0,0.03,3.0,200.0,5.9261124769704985,105,19,183
77,145.0,1.0,1.0,142.0,475.0,0.07,1.0,400.0,6.834594447428792,146,78,183
384,529.0,1.0,1.0,712.0,475.0,0.07,1.0,400.0,5.898830362655449,146,1,183
771,872.0,1.0,1.0,1410.0,475.0,0.03,3.0,200.0,5.696577941667406,105,4,183
227,337.0,1.0,1.0,356.0,475.0,0.07,1.0,400.0,6.249386243223804,146,36,183
249,296.0,1.0,1.0,356.0,475.0,0.03,3.0,200.0,6.301465416918606,105,58,183
803,913.0,1.0,1.0,1410.0,475.0,0.07,1.0,400.0,5.750077701940187,146,36,183
266,255.0,1.0,1.0,356.0,475.0,0.007,4.0,800.0,6.371050085662624,64,75,185
66,63.0,1.0,1.0,142.0,475.0,0.007,4.0,800.0,6.780751847287688,64,67,185
769,831.0,1.0,1.0,1410.0,475.0,0.007,4.0,800.0,5.695174162588716,64,2,185
581,639.0,1.0,1.0,1068.0,475.0,0.007,4.0,800.0,5.779990099201041,64,6,185
418,447.0,1.0,1.0,712.0,475.0,0.007,4.0,800.0,5.957039693138326,64,35,185
596,614.0,1.0,1.0,1068.0,475.0,0.005,4.0,600.0,5.802700894748585,39,21,186
32,38.0,1.0,1.0,142.0,475.0,0.005,4.0,600.0,6.675904284472476,39,33,186
232,230.0,1.0,1.0,356.0,475.0,0.005,4.0,600.0,6.268160756620095,39,41,186
423,422.0,1.0,1.0,712.0,475.0,0.005,4.0,600.0,5.967537594123885,39,40,186
818,806.0,1.0,1.0,1410.0,475.0,0.005,4.0,600.0,5.766947321754957,39,51,186
422,469.0,1.0,1.0,712.0,475.0,0.01,4.0,400.0,5.967412073332556,86,39,187
779,830.0,1.0,1.0,1410.0,475.0,0.007,4.0,600.0,5.709651219774581,63,12,187
781,853.0,1.0,1.0,1410.0,475.0,0.01,4.0,400.0,5.71309044574265,86,14,187
591,638.0,1.0,1.0,1068.0,475.0,0.007,4.0,600.0,5.795084621315974,63,16,187
421,446.0,1.0,1.0,712.0,475.0,0.007,4.0,600.0,5.964755595237587,63,38,187
597,661.0,1.0,1.0,1068.0,475.0,0.01,4.0,400.0,5.80288534935994,86,22,187
257,254.0,1.0,1.0,356.0,475.0,0.007,4.0,600.0,6.325009167885277,63,66,187
49,85.0,1.0,1.0,142.0,475.0,0.01,4.0,400.0,6.72422568410456,86,50,187
253,277.0,1.0,1.0,356.0,475.0,0.01,4.0,400.0,6.315427858206473,86,62,187
54,62.0,1.0,1.0,142.0,475.0,0.007,4.0,600.0,6.7309107626975,63,55,187
193,312.0,1.0,1.0,356.0,475.0,0.05,1.0,200.0,6.093900944120157,121,2,188
5,120.0,1.0,1.0,142.0,475.0,0.05,1.0,200.0,6.60295345155544,121,6,188
855,888.0,1.0,1.0,1410.0,475.0,0.05,1.0,200.0,5.836380567952325,121,88,188
636,696.0,1.0,1.0,1068.0,475.0,0.05,1.0,200.0,5.864488703190274,121,61,188
414,504.0,1.0,1.0,712.0,475.0,0.05,1.0,200.0,5.952827267835306,121,31,188
440,449.0,1.0,1.0,712.0,475.0,0.007,5.0,400.0,6.053461264034329,66,57,194
234,257.0,1.0,1.0,356.0,475.0,0.007,5.0,400.0,6.269000034260383,66,43,194
828,833.0,1.0,1.0,1410.0,475.0,0.007,5.0,400.0,5.775767072738805,66,61,194
587,641.0,1.0,1.0,1068.0,475.0,0.007,5.0,400.0,5.7925088991346,66,12,194
20,65.0,1.0,1.0,142.0,475.0,0.007,5.0,400.0,6.645740825281283,66,21,194
255,231.0,1.0,1.0,356.0,475.0,0.005,4.0,800.0,6.322460850223232,40,64,198
436,426.0,1.0,1.0,712.0,475.0,0.005,5.0,600.0,6.045537327391126,43,53,198
46,39.0,1.0,1.0,142.0,475.0,0.005,4.0,800.0,6.71866436134616,40,47,198
241,234.0,1.0,1.0,356.0,475.0,0.005,5.0,600.0,6.283971570522052,43,50,198
816,810.0,1.0,1.0,1410.0,475.0,0.005,5.0,600.0,5.762993268402612,43,49,198
420,423.0,1.0,1.0,712.0,475.0,0.005,4.0,800.0,5.960397800587336,40,37,198
593,618.0,1.0,1.0,1068.0,475.0,0.005,5.0,600.0,5.801262436168635,43,18,198
608,615.0,1.0,1.0,1068.0,475.0,0.005,4.0,800.0,5.810529598916385,40,33,198
27,42.0,1.0,1.0,142.0,475.0,0.005,5.0,600.0,6.673657325713884,43,28,198
784,807.0,1.0,1.0,1410.0,475.0,0.005,4.0,800.0,5.723989005254659,40,17,198
22,61.0,1.0,1.0,142.0,475.0,0.007,4.0,400.0,6.650529791501221,62,23,201
824,829.0,1.0,1.0,1410.0,475.0,0.007,4.0,400.0,5.773429122645284,62,57,201
424,445.0,1.0,1.0,712.0,475.0,0.007,4.0,400.0,5.969904046105741,62,41,201
616,637.0,1.0,1.0,1068.0,475.0,0.007,4.0,400.0,5.818521385274695,62,41,201
230,253.0,1.0,1.0,356.0,475.0,0.007,4.0,400.0,6.252774803270118,62,39,201
586,662.0,1.0,1.0,1068.0,475.0,0.01,4.0,600.0,5.792155356514945,87,11,207
268,278.0,1.0,1.0,356.0,475.0,0.01,4.0,600.0,6.378161927011808,87,77,207
774,854.0,1.0,1.0,1410.0,475.0,0.01,4.0,600.0,5.700132996596018,87,7,207
69,86.0,1.0,1.0,142.0,475.0,0.01,4.0,600.0,6.795240941372724,87,70,207
425,470.0,1.0,1.0,712.0,475.0,0.01,4.0,600.0,5.97461767507559,87,42,207
780,876.0,1.0,1.0,1410.0,475.0,0.03,4.0,200.0,5.710976244988592,109,13,216
76,108.0,1.0,1.0,142.0,475.0,0.03,4.0,200.0,6.812686983566585,109,77,216
267,300.0,1.0,1.0,356.0,475.0,0.03,4.0,200.0,6.375208680453917,109,76,216
428,492.0,1.0,1.0,712.0,475.0,0.03,4.0,200.0,5.992609732867627,109,45,216
580,684.0,1.0,1.0,1068.0,475.0,0.03,4.0,200.0,5.778548504078742,109,5,216
795,891.0,1.0,1.0,1410.0,475.0,0.05,1.0,800.0,5.740324039501762,124,28,219
242,315.0,1.0,1.0,356.0,475.0,0.05,1.0,800.0,6.284594071506136,124,51,219
387,507.0,1.0,1.0,712.0,475.0,0.05,1.0,800.0,5.900845103897706,124,4,219
617,699.0,1.0,1.0,1068.0,475.0,0.05,1.0,800.0,5.822032204250816,124,42,219
93,123.0,1.0,1.0,142.0,475.0,0.05,1.0,800.0,6.960422237115807,124,94,219
260,258.0,1.0,1.0,356.0,475.0,0.007,5.0,600.0,6.328355987141318,67,69,226
807,834.0,1.0,1.0,1410.0,475.0,0.007,5.0,600.0,5.753813366330284,67,40,226
438,450.0,1.0,1.0,712.0,475.0,0.007,5.0,600.0,6.047734343658459,67,55,226
585,642.0,1.0,1.0,1068.0,475.0,0.007,5.0,600.0,5.791503956128813,67,10,226
51,66.0,1.0,1.0,142.0,475.0,0.007,5.0,600.0,6.728503782385428,67,52,226
618,745.0,1.0,1.0,1068.0,475.0,0.1,1.0,400.0,5.822629744391151,170,43,227
794,937.0,1.0,1.0,1410.0,475.0,0.1,1.0,400.0,5.738152924410696,170,27,227
92,169.0,1.0,1.0,142.0,475.0,0.1,1.0,400.0,6.958037042561363,170,93,227
392,553.0,1.0,1.0,712.0,475.0,0.1,1.0,400.0,5.908210705474184,170,9,227
246,361.0,1.0,1.0,356.0,475.0,0.1,1.0,400.0,6.295883735711894,170,55,227
595,700.0,1.0,1.0,1068.0,475.0,0.05,2.0,200.0,5.802292343987316,125,20,230
782,892.0,1.0,1.0,1410.0,475.0,0.05,2.0,200.0,5.713832493008622,125,15,230
88,124.0,1.0,1.0,142.0,475.0,0.05,2.0,200.0,6.903596043754017,125,89,230
405,508.0,1.0,1.0,712.0,475.0,0.05,2.0,200.0,5.932711741505558,125,22,230
275,316.0,1.0,1.0,356.0,475.0,0.05,2.0,200.0,6.3993324860303336,125,84,230
385,530.0,1.0,1.0,712.0,475.0,0.07,1.0,600.0,5.899628566178417,147,2,235
94,146.0,1.0,1.0,142.0,475.0,0.07,1.0,600.0,6.971884342926797,147,95,235
799,914.0,1.0,1.0,1410.0,475.0,0.07,1.0,600.0,5.746248281315257,147,32,235
248,338.0,1.0,1.0,356.0,475.0,0.07,1.0,600.0,6.30135896754914,147,57,235
624,722.0,1.0,1.0,1068.0,475.0,0.07,1.0,600.0,5.835492630967698,147,49,235
809,857.0,1.0,1.0,1410.0,475.0,0.01,5.0,400.0,5.75497364939293,90,42,236
256,281.0,1.0,1.0,356.0,475.0,0.01,5.0,400.0,6.324646914972217,90,65,236
44,89.0,1.0,1.0,142.0,475.0,0.01,5.0,400.0,6.716483926392176,90,45,236
601,665.0,1.0,1.0,1068.0,475.0,0.01,5.0,400.0,5.80576465688631,90,26,236
441,473.0,1.0,1.0,712.0,475.0,0.01,5.0,400.0,6.058247881661503,90,58,236
430,414.0,1.0,1.0,712.0,475.0,0.005,2.0,600.0,5.999695869951998,31,47,237
426,395.0,1.0,1.0,712.0,475.0,0.003,3.0,800.0,5.974629644417097,12,43,237
655,651.0,1.0,1.0,1068.0,475.0,0.01,1.0,800.0,5.9124829445578495,76,80,237
651,587.0,1.0,1.0,1068.0,475.0,0.003,3.0,800.0,5.905036036675671,12,76,237
643,606.0,1.0,1.0,1068.0,475.0,0.005,2.0,600.0,5.88302059066685,31,68,237
860,779.0,1.0,1.0,1410.0,475.0,0.003,3.0,800.0,5.86012788013429,12,93,237
9,30.0,1.0,1.0,142.0,475.0,0.005,2.0,600.0,6.613422625912768,31,10,237
8,75.0,1.0,1.0,142.0,475.0,0.01,1.0,800.0,6.607195865289892,76,9,237
10,11.0,1.0,1.0,142.0,475.0,0.003,3.0,800.0,6.622080995695213,12,11,237
201,222.0,1.0,1.0,356.0,475.0,0.005,2.0,600.0,6.173295644848231,31,10,237
192,267.0,1.0,1.0,356.0,475.0,0.01,1.0,800.0,6.092102002329254,76,1,237
869,798.0,1.0,1.0,1410.0,475.0,0.005,2.0,600.0,5.898131502750847,31,102,237
205,203.0,1.0,1.0,356.0,475.0,0.003,3.0,800.0,6.198609075108509,12,14,237
866,843.0,1.0,1.0,1410.0,475.0,0.01,1.0,800.0,5.885259742166673,76,99,237
431,459.0,1.0,1.0,712.0,475.0,0.01,1.0,800.0,6.001000561010444,76,48,237
259,235.0,1.0,1.0,356.0,475.0,0.005,5.0,800.0,6.326113452205876,44,68,242
610,619.0,1.0,1.0,1068.0,475.0,0.005,5.0,800.0,5.811988847651661,44,35,242
439,427.0,1.0,1.0,712.0,475.0,0.005,5.0,800.0,6.052362489981314,44,56,242
45,43.0,1.0,1.0,142.0,475.0,0.005,5.0,800.0,6.717640142322646,44,46,242
804,811.0,1.0,1.0,1410.0,475.0,0.005,5.0,800.0,5.750671933694789,44,37,242
217,207.0,1.0,1.0,356.0,475.0,0.003,4.0,800.0,6.233980218857629,16,26,246
429,399.0,1.0,1.0,712.0,475.0,0.003,4.0,800.0,5.994740038059684,16,46,246
644,591.0,1.0,1.0,1068.0,475.0,0.003,4.0,800.0,5.884802544332796,16,69,246
852,783.0,1.0,1.0,1410.0,475.0,0.003,4.0,800.0,5.824972181980112,16,85,246
19,15.0,1.0,1.0,142.0,475.0,0.003,4.0,800.0,6.643587148313409,16,20,246
793,851.0,1.0,1.0,1410.0,475.0,0.01,3.0,800.0,5.737839871249244,84,26,249
254,275.0,1.0,1.0,356.0,475.0,0.01,3.0,800.0,6.319487955715784,84,63,249
417,467.0,1.0,1.0,712.0,475.0,0.01,3.0,800.0,5.956804272634725,84,34,249
620,659.0,1.0,1.0,1068.0,475.0,0.01,3.0,800.0,5.828111427552628,84,45,249
80,83.0,1.0,1.0,142.0,475.0,0.01,3.0,800.0,6.866130184543269,84,81,249
839,837.0,1.0,1.0,1410.0,475.0,0.007,6.0,400.0,5.804824101953597,70,72,251
619,645.0,1.0,1.0,1068.0,475.0,0.007,6.0,400.0,5.827251325500097,70,44,251
21,69.0,1.0,1.0,142.0,475.0,0.007,6.0,400.0,6.650073578144073,70,22,251
239,261.0,1.0,1.0,356.0,475.0,0.007,6.0,400.0,6.2748507556747946,70,48,251
448,453.0,1.0,1.0,712.0,475.0,0.007,6.0,400.0,6.081475945705977,70,65,251
847,787.0,1.0,1.0,1410.0,475.0,0.003,5.0,800.0,5.814923783274936,20,80,259
634,595.0,1.0,1.0,1068.0,475.0,0.003,5.0,800.0,5.8604915805353,20,59,259
452,403.0,1.0,1.0,712.0,475.0,0.003,5.0,800.0,6.090328700697915,20,69,259
223,211.0,1.0,1.0,356.0,475.0,0.003,5.0,800.0,6.243231192905474,20,32,259
18,19.0,1.0,1.0,142.0,475.0,0.003,5.0,800.0,6.642301589898287,20,19,259
245,238.0,1.0,1.0,356.0,475.0,0.005,6.0,600.0,6.2956731535815065,47,54,261
450,430.0,1.0,1.0,712.0,475.0,0.005,6.0,600.0,6.083044848344198,47,67,261
835,814.0,1.0,1.0,1410.0,475.0,0.005,6.0,600.0,5.800036851398576,47,68,261
613,622.0,1.0,1.0,1068.0,475.0,0.005,6.0,600.0,5.815114367955824,47,38,261
33,46.0,1.0,1.0,142.0,475.0,0.005,6.0,600.0,6.677117673722469,47,34,261
433,437.0,1.0,1.0,712.0,475.0,0.007,2.0,400.0,6.021019155339269,54,50,262
200,245.0,1.0,1.0,356.0,475.0,0.007,2.0,400.0,6.168891796940502,54,9,262
7,53.0,1.0,1.0,142.0,475.0,0.007,2.0,400.0,6.605328182187894,54,8,262
880,821.0,1.0,1.0,1410.0,475.0,0.007,2.0,400.0,5.934242043028906,54,113,262
657,629.0,1.0,1.0,1068.0,475.0,0.007,2.0,400.0,5.914294625848725,54,82,262
627,677.0,1.0,1.0,1068.0,475.0,0.03,2.0,400.0,5.838972498043277,102,52,271
411,485.0,1.0,1.0,712.0,475.0,0.03,2.0,400.0,5.943800248439492,102,28,271
789,869.0,1.0,1.0,1410.0,475.0,0.03,2.0,400.0,5.732599476563579,102,22,271
269,293.0,1.0,1.0,356.0,475.0,0.03,2.0,400.0,6.378518347297496,102,78,271
90,101.0,1.0,1.0,142.0,475.0,0.03,2.0,400.0,6.941803752255384,102,91,271
282,279.0,1.0,1.0,356.0,475.0,0.01,4.0,800.0,6.452915216962089,88,91,280
787,855.0,1.0,1.0,1410.0,475.0,0.01,4.0,800.0,5.731279210138687,88,20,280
82,87.0,1.0,1.0,142.0,475.0,0.01,4.0,800.0,6.88553785749461,88,83,280
609,663.0,1.0,1.0,1068.0,475.0,0.01,4.0,800.0,5.810725251519378,88,34,280
435,471.0,1.0,1.0,712.0,475.0,0.01,4.0,800.0,6.0422300008722285,88,52,280
397,531.0,1.0,1.0,712.0,475.0,0.07,1.0,800.0,5.914753061994076,148,14,284
632,599.0,1.0,1.0,1068.0,475.0,0.003,6.0,800.0,5.858440093052834,24,57,284
109,147.0,1.0,1.0,142.0,475.0,0.07,1.0,800.0,7.112597811389901,148,110,284
629,723.0,1.0,1.0,1068.0,475.0,0.07,1.0,800.0,5.846172191975697,148,54,284
231,215.0,1.0,1.0,356.0,475.0,0.003,6.0,800.0,6.254302082577891,24,40,284
464,407.0,1.0,1.0,712.0,475.0,0.003,6.0,800.0,6.120711402360786,24,81,284
806,915.0,1.0,1.0,1410.0,475.0,0.07,1.0,800.0,5.75269442599197,148,39,284
258,339.0,1.0,1.0,356.0,475.0,0.07,1.0,800.0,6.325954259208787,148,67,284
857,791.0,1.0,1.0,1410.0,475.0,0.003,6.0,800.0,5.840331119044029,24,90,284
15,23.0,1.0,1.0,142.0,475.0,0.003,6.0,800.0,6.639187963637037,24,16,284
827,835.0,1.0,1.0,1410.0,475.0,0.007,5.0,800.0,5.775577670791718,68,60,285
270,259.0,1.0,1.0,356.0,475.0,0.007,5.0,800.0,6.3804016034327296,68,79,285
592,643.0,1.0,1.0,1068.0,475.0,0.007,5.0,800.0,5.795442418778736,68,17,285
68,67.0,1.0,1.0,142.0,475.0,0.007,5.0,800.0,6.791776563638908,68,69,285
443,451.0,1.0,1.0,712.0,475.0,0.007,5.0,800.0,6.071197756788954,68,60,285
263,285.0,1.0,1.0,356.0,475.0,0.01,6.0,400.0,6.344815032651889,94,72,290
588,669.0,1.0,1.0,1068.0,475.0,0.01,6.0,400.0,5.793486269463334,94,13,290
461,477.0,1.0,1.0,712.0,475.0,0.01,6.0,400.0,6.111006045797908,94,78,290
47,93.0,1.0,1.0,142.0,475.0,0.01,6.0,400.0,6.7227826158265485,94,48,290
846,861.0,1.0,1.0,1410.0,475.0,0.01,6.0,400.0,5.813245103258295,94,79,290
845,815.0,1.0,1.0,1410.0,475.0,0.005,6.0,800.0,5.8127725160863415,48,78,296
113,170.0,1.0,1.0,142.0,475.0,0.1,1.0,600.0,7.15771842135675,171,114,296
678,672.0,1.0,1.0,1068.0,475.0,0.03,1.0,200.0,5.983279819513681,97,103,296
888,864.0,1.0,1.0,1410.0,475.0,0.03,1.0,200.0,5.973158559994331,97,121,296
404,554.0,1.0,1.0,712.0,475.0,0.1,1.0,600.0,5.928394989631369,171,21,296
600,623.0,1.0,1.0,1068.0,475.0,0.005,6.0,800.0,5.804684922722212,48,25,296
