,Unnamed: 0,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse,setting_id,rank,total_rank
857,213,213.0,1.0,1.0,356.0,475.0,0.03,2.0,2.0,400.0,0.995,1.0,77.26394773968849,534,58,1064
70,53,53.0,1.0,1.0,142.0,475.0,0.03,2.0,2.0,400.0,0.995,1.0,84.3550289973163,534,71,1064
2805,533,533.0,1.0,1.0,1068.0,475.0,0.03,2.0,2.0,400.0,0.995,1.0,75.49825137019008,534,406,1064
1869,373,373.0,1.0,1.0,712.0,475.0,0.03,2.0,2.0,400.0,0.995,1.0,76.65513345273412,534,270,1064
3458,693,693.0,1.0,1.0,1410.0,475.0,0.03,2.0,2.0,400.0,0.995,1.0,73.34244171929068,534,259,1064
216,134,134.0,1.0,1.0,142.0,475.0,0.07,4.0,2.0,400.0,0.997,1.0,86.30306749513309,775,217,1066
2413,614,614.0,1.0,1.0,1068.0,475.0,0.07,4.0,2.0,400.0,0.997,1.0,72.2473207749788,775,14,1066
1261,294,294.0,1.0,1.0,356.0,475.0,0.07,4.0,2.0,400.0,0.997,1.0,81.7731721318796,775,462,1066
1891,454,454.0,1.0,1.0,712.0,475.0,0.07,4.0,2.0,400.0,0.997,1.0,76.82802041683846,775,292,1066
3280,774,774.0,1.0,1.0,1410.0,475.0,0.07,4.0,2.0,400.0,0.997,1.0,71.98056833150433,775,81,1066
1701,321,321.0,1.0,1.0,712.0,475.0,0.03,1.0,1.0,400.0,0.99,1.0,75.37177630018715,482,102,1071
2754,481,481.0,1.0,1.0,1068.0,475.0,0.03,1.0,1.0,400.0,0.99,1.0,75.04614020034846,482,355,1071
3504,658,658.0,1.0,1.0,1410.0,475.0,0.07,1.0,2.0,600.0,0.995,1.0,73.55360551686441,659,305,1071
1695,338,338.0,1.0,1.0,712.0,475.0,0.07,1.0,2.0,600.0,0.995,1.0,75.33426686426506,659,96,1071
260,18,18.0,1.0,1.0,142.0,475.0,0.07,1.0,2.0,600.0,0.995,1.0,86.83642508917987,659,261,1071
846,161,161.0,1.0,1.0,356.0,475.0,0.03,1.0,1.0,400.0,0.99,1.0,77.14605228731143,482,47,1071
875,178,178.0,1.0,1.0,356.0,475.0,0.07,1.0,2.0,600.0,0.995,1.0,77.58497480552082,659,76,1071
182,1,1.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,400.0,0.99,1.0,85.84132367987625,482,183,1071
2732,498,498.0,1.0,1.0,1068.0,475.0,0.07,1.0,2.0,600.0,0.995,1.0,74.90558116909594,659,333,1071
3583,641,641.0,1.0,1.0,1410.0,475.0,0.03,1.0,1.0,400.0,0.99,1.0,74.1086996912866,482,384,1071
265,106,106.0,1.0,1.0,142.0,475.0,0.03,3.0,3.0,600.0,0.99,1.0,86.9248344162027,587,266,1072
3306,746,746.0,1.0,1.0,1410.0,475.0,0.03,3.0,3.0,600.0,0.99,1.0,72.24517621823708,587,107,1072
1134,266,266.0,1.0,1.0,356.0,475.0,0.03,3.0,3.0,600.0,0.99,1.0,80.45193986293305,587,335,1072
1853,426,426.0,1.0,1.0,712.0,475.0,0.03,3.0,3.0,600.0,0.99,1.0,76.54111426758044,587,254,1072
2509,586,586.0,1.0,1.0,1068.0,475.0,0.03,3.0,3.0,600.0,0.99,1.0,73.50298573163664,587,110,1072
8,28,28.0,1.0,1.0,142.0,475.0,0.01,1.0,3.0,600.0,0.995,1.0,82.81067560195876,349,9,1075
2841,508,508.0,1.0,1.0,1068.0,475.0,0.01,1.0,3.0,600.0,0.995,1.0,75.81968032742694,349,442,1075
530,31,31.0,1.0,1.0,142.0,475.0,0.07,1.0,4.0,400.0,0.99,1.0,90.94407827283996,672,531,1075
1601,351,351.0,1.0,1.0,712.0,475.0,0.07,1.0,4.0,400.0,0.99,1.0,73.67188796819062,672,2,1075
917,191,191.0,1.0,1.0,356.0,475.0,0.07,1.0,4.0,400.0,0.99,1.0,78.07391869586918,672,118,1075
827,188,188.0,1.0,1.0,356.0,475.0,0.01,1.0,3.0,600.0,0.995,1.0,76.68956093603913,349,28,1075
3648,668,668.0,1.0,1.0,1410.0,475.0,0.01,1.0,3.0,600.0,0.995,1.0,75.21206201592213,349,449,1075
1746,348,348.0,1.0,1.0,712.0,475.0,0.01,1.0,3.0,600.0,0.995,1.0,75.6935246078923,349,147,1075
3433,671,671.0,1.0,1.0,1410.0,475.0,0.07,1.0,4.0,400.0,0.99,1.0,73.19164569234091,672,234,1075
2589,511,511.0,1.0,1.0,1068.0,475.0,0.07,1.0,4.0,400.0,0.99,1.0,74.10541510450602,672,190,1075
856,162,162.0,1.0,1.0,356.0,475.0,0.03,1.0,1.0,400.0,0.993,1.0,77.24982706280836,483,57,1076
2755,482,482.0,1.0,1.0,1068.0,475.0,0.03,1.0,1.0,400.0,0.993,1.0,75.04669256057902,483,356,1076
3578,642,642.0,1.0,1.0,1410.0,475.0,0.03,1.0,1.0,400.0,0.993,1.0,74.05581248633122,483,379,1076
1747,322,322.0,1.0,1.0,712.0,475.0,0.03,1.0,1.0,400.0,0.993,1.0,75.70153240828401,483,148,1076
135,2,2.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,400.0,0.993,1.0,85.29903299238444,483,136,1076
913,166,166.0,1.0,1.0,356.0,475.0,0.07,1.0,1.0,600.0,0.99,1.0,78.02933457020922,647,114,1078
1734,326,326.0,1.0,1.0,712.0,475.0,0.07,1.0,1.0,600.0,0.99,1.0,75.62864866888417,647,135,1078
3425,646,646.0,1.0,1.0,1410.0,475.0,0.07,1.0,1.0,600.0,0.99,1.0,73.1646488528259,647,226,1078
344,6,6.0,1.0,1.0,142.0,475.0,0.07,1.0,1.0,600.0,0.99,1.0,87.92384120511166,647,345,1078
2657,486,486.0,1.0,1.0,1068.0,475.0,0.07,1.0,1.0,600.0,0.99,1.0,74.51220121565747,647,258,1078
332,71,71.0,1.0,1.0,142.0,475.0,0.03,2.0,4.0,400.0,0.99,1.0,87.81262890562387,552,333,1080
2761,551,551.0,1.0,1.0,1068.0,475.0,0.03,2.0,4.0,400.0,0.99,1.0,75.11358849281896,552,362,1080
3263,711,711.0,1.0,1.0,1410.0,475.0,0.03,2.0,4.0,400.0,0.99,1.0,71.83980729777359,552,64,1080
909,231,231.0,1.0,1.0,356.0,475.0,0.03,2.0,4.0,400.0,0.99,1.0,77.98082963011504,552,110,1080
1810,391,391.0,1.0,1.0,712.0,475.0,0.03,2.0,4.0,400.0,0.99,1.0,76.20754280931553,552,211,1080
988,248,248.0,1.0,1.0,356.0,475.0,0.01,3.0,1.0,600.0,0.995,1.0,78.8658577909174,409,189,1083
3417,728,728.0,1.0,1.0,1410.0,475.0,0.01,3.0,1.0,600.0,0.995,1.0,73.12756913009736,409,218,1083
1833,408,408.0,1.0,1.0,712.0,475.0,0.01,3.0,1.0,600.0,0.995,1.0,76.40747848392091,409,234,1083
2588,568,568.0,1.0,1.0,1068.0,475.0,0.01,3.0,1.0,600.0,0.995,1.0,74.09297579269996,409,189,1083
252,88,88.0,1.0,1.0,142.0,475.0,0.01,3.0,1.0,600.0,0.995,1.0,86.7630698138048,409,253,1083
3311,755,755.0,1.0,1.0,1410.0,475.0,0.03,3.0,4.0,600.0,0.97,1.0,72.28002859661842,596,112,1084
1221,275,275.0,1.0,1.0,356.0,475.0,0.03,3.0,4.0,600.0,0.97,1.0,81.33166966850595,596,422,1084
2528,595,595.0,1.0,1.0,1068.0,475.0,0.03,3.0,4.0,600.0,0.97,1.0,73.69244901125015,596,129,1084
111,115,115.0,1.0,1.0,142.0,475.0,0.03,3.0,4.0,600.0,0.97,1.0,85.04676967838166,596,112,1084
1908,435,435.0,1.0,1.0,712.0,475.0,0.03,3.0,4.0,600.0,0.97,1.0,76.9392110624047,596,309,1084
1731,337,337.0,1.0,1.0,712.0,475.0,0.07,1.0,2.0,600.0,0.993,1.0,75.58187453936425,658,132,1086
2696,497,497.0,1.0,1.0,1068.0,475.0,0.07,1.0,2.0,600.0,0.993,1.0,74.73340975336647,658,297,1086
3488,657,657.0,1.0,1.0,1410.0,475.0,0.07,1.0,2.0,600.0,0.993,1.0,73.49893511709877,658,289,1086
887,177,177.0,1.0,1.0,356.0,475.0,0.07,1.0,2.0,600.0,0.993,1.0,77.71054194056809,658,88,1086
279,17,17.0,1.0,1.0,142.0,475.0,0.07,1.0,2.0,600.0,0.993,1.0,87.1209904859642,658,280,1086
86,3,3.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,400.0,0.995,1.0,84.60153822060596,484,87,1087
860,163,163.0,1.0,1.0,356.0,475.0,0.03,1.0,1.0,400.0,0.995,1.0,77.31768584784331,484,61,1087
2764,483,483.0,1.0,1.0,1068.0,475.0,0.03,1.0,1.0,400.0,0.995,1.0,75.14220699560013,484,365,1087
1785,323,323.0,1.0,1.0,712.0,475.0,0.03,1.0,1.0,400.0,0.995,1.0,75.95886138782963,484,186,1087
3587,643,643.0,1.0,1.0,1410.0,475.0,0.03,1.0,1.0,400.0,0.995,1.0,74.1910355428077,484,388,1087
3316,720,720.0,1.0,1.0,1410.0,475.0,0.03,3.0,1.0,400.0,0.97,1.0,72.3393768886001,561,117,1092
236,80,80.0,1.0,1.0,142.0,475.0,0.03,3.0,1.0,400.0,0.97,1.0,86.51712083338673,561,237,1092
2496,560,560.0,1.0,1.0,1068.0,475.0,0.03,3.0,1.0,400.0,0.97,1.0,73.34685130312981,561,97,1092
1828,400,400.0,1.0,1.0,712.0,475.0,0.03,3.0,1.0,400.0,0.97,1.0,76.35757773033626,561,229,1092
1211,240,240.0,1.0,1.0,356.0,475.0,0.03,3.0,1.0,400.0,0.97,1.0,81.23353621242231,561,412,1092
962,209,209.0,1.0,1.0,356.0,475.0,0.03,2.0,1.0,600.0,0.997,1.0,78.59118558300162,530,163,1093
3470,689,689.0,1.0,1.0,1410.0,475.0,0.03,2.0,1.0,600.0,0.997,1.0,73.3935868163365,530,271,1093
2630,529,529.0,1.0,1.0,1068.0,475.0,0.03,2.0,1.0,600.0,0.997,1.0,74.37557606769859,530,231,1093
210,49,49.0,1.0,1.0,142.0,475.0,0.03,2.0,1.0,600.0,0.997,1.0,86.19093407823055,530,211,1093
1816,369,369.0,1.0,1.0,712.0,475.0,0.03,2.0,1.0,600.0,0.997,1.0,76.25326657791635,530,217,1093
1789,331,331.0,1.0,1.0,712.0,475.0,0.03,1.0,2.0,400.0,0.99,1.0,76.01451897971276,492,190,1094
2800,491,491.0,1.0,1.0,1068.0,475.0,0.03,1.0,2.0,400.0,0.99,1.0,75.4151038820831,492,401,1094
895,171,171.0,1.0,1.0,356.0,475.0,0.03,1.0,2.0,400.0,0.99,1.0,77.76917995543722,492,96,1094
3605,651,651.0,1.0,1.0,1410.0,475.0,0.03,1.0,2.0,400.0,0.99,1.0,74.427986295874,492,406,1094
0,11,11.0,1.0,1.0,142.0,475.0,0.03,1.0,2.0,400.0,0.99,1.0,81.90378066282639,492,1,1094
387,158,158.0,1.0,1.0,142.0,475.0,0.03,4.0,4.0,600.0,0.995,1.0,88.3924822163451,639,388,1095
3277,798,798.0,1.0,1.0,1410.0,475.0,0.03,4.0,4.0,600.0,0.995,1.0,71.93893053610797,639,78,1095
2433,638,638.0,1.0,1.0,1068.0,475.0,0.03,4.0,4.0,600.0,0.995,1.0,72.63440513059844,639,34,1095
1773,478,478.0,1.0,1.0,712.0,475.0,0.03,4.0,4.0,600.0,0.995,1.0,75.86102577034252,639,174,1095
1220,318,318.0,1.0,1.0,356.0,475.0,0.03,4.0,4.0,600.0,0.995,1.0,81.31353273241704,639,421,1095
883,238,238.0,1.0,1.0,356.0,475.0,0.01,2.0,4.0,600.0,0.995,1.0,77.66263566198953,399,84,1099
3562,718,718.0,1.0,1.0,1410.0,475.0,0.01,2.0,4.0,600.0,0.995,1.0,73.93342886703078,399,363,1099
2674,558,558.0,1.0,1.0,1068.0,475.0,0.01,2.0,4.0,600.0,0.995,1.0,74.6141669551484,399,275,1099
284,78,78.0,1.0,1.0,142.0,475.0,0.01,2.0,4.0,600.0,0.995,1.0,87.21341069491449,399,285,1099
1691,398,398.0,1.0,1.0,712.0,475.0,0.01,2.0,4.0,600.0,0.995,1.0,75.32212486358875,399,92,1099
3396,645,645.0,1.0,1.0,1410.0,475.0,0.07,1.0,1.0,600.0,0.97,1.0,72.9891869931387,646,197,1101
2671,485,485.0,1.0,1.0,1068.0,475.0,0.07,1.0,1.0,600.0,0.97,1.0,74.60163587986487,646,272,1101
1703,325,325.0,1.0,1.0,712.0,475.0,0.07,1.0,1.0,600.0,0.97,1.0,75.38335845694965,646,104,1101
355,5,5.0,1.0,1.0,142.0,475.0,0.07,1.0,1.0,600.0,0.97,1.0,88.03597739647635,646,356,1101
971,165,165.0,1.0,1.0,356.0,475.0,0.07,1.0,1.0,600.0,0.97,1.0,78.6565642911286,646,172,1101
3329,797,797.0,1.0,1.0,1410.0,475.0,0.03,4.0,4.0,600.0,0.993,1.0,72.42399502769001,638,130,1106
356,157,157.0,1.0,1.0,142.0,475.0,0.03,4.0,4.0,600.0,0.993,1.0,88.04060433962961,638,357,1106
2445,637,637.0,1.0,1.0,1068.0,475.0,0.03,4.0,4.0,600.0,0.993,1.0,72.80497139825272,638,46,1106
1781,477,477.0,1.0,1.0,712.0,475.0,0.03,4.0,4.0,600.0,0.993,1.0,75.95111476636987,638,182,1106
1190,317,317.0,1.0,1.0,356.0,475.0,0.03,4.0,4.0,600.0,0.993,1.0,80.9820526515685,638,391,1106
1856,404,404.0,1.0,1.0,712.0,475.0,0.07,3.0,1.0,400.0,0.997,1.0,76.57221778013877,725,257,1111
1167,244,244.0,1.0,1.0,356.0,475.0,0.07,3.0,1.0,400.0,0.997,1.0,80.79593304909338,725,368,1111
141,84,84.0,1.0,1.0,142.0,475.0,0.07,3.0,1.0,400.0,0.997,1.0,85.35502939341487,725,142,1111
3393,724,724.0,1.0,1.0,1410.0,475.0,0.07,3.0,1.0,400.0,0.997,1.0,72.94537184810758,725,194,1111
2549,564,564.0,1.0,1.0,1068.0,475.0,0.07,3.0,1.0,400.0,0.997,1.0,73.85508639796161,725,150,1111
3325,772,772.0,1.0,1.0,1410.0,475.0,0.01,4.0,2.0,400.0,0.993,1.0,72.38467551423797,453,126,1132
2603,612,612.0,1.0,1.0,1068.0,475.0,0.01,4.0,2.0,400.0,0.993,1.0,74.1989035921917,453,204,1132
306,132,132.0,1.0,1.0,142.0,475.0,0.01,4.0,2.0,400.0,0.993,1.0,87.45061257376629,453,307,1132
1072,292,292.0,1.0,1.0,356.0,475.0,0.01,4.0,2.0,400.0,0.993,1.0,79.76327382712994,453,273,1132
1821,452,452.0,1.0,1.0,712.0,475.0,0.01,4.0,2.0,400.0,0.993,1.0,76.31596043624234,453,222,1132
1763,336,336.0,1.0,1.0,712.0,475.0,0.07,1.0,2.0,600.0,0.99,1.0,75.7966840333217,657,164,1136
2703,496,496.0,1.0,1.0,1068.0,475.0,0.07,1.0,2.0,600.0,0.99,1.0,74.76025556529471,657,304,1136
920,176,176.0,1.0,1.0,356.0,475.0,0.07,1.0,2.0,600.0,0.99,1.0,78.18206360735186,657,121,1136
3476,656,656.0,1.0,1.0,1410.0,475.0,0.07,1.0,2.0,600.0,0.99,1.0,73.41984697712354,657,277,1136
269,16,16.0,1.0,1.0,142.0,475.0,0.07,1.0,2.0,600.0,0.99,1.0,86.95312030598734,657,270,1136
841,197,197.0,1.0,1.0,356.0,475.0,0.01,1.0,4.0,600.0,0.993,1.0,77.01015365282326,358,42,1137
78,37,37.0,1.0,1.0,142.0,475.0,0.01,1.0,4.0,600.0,0.993,1.0,84.47923952526499,358,79,1137
2810,517,517.0,1.0,1.0,1068.0,475.0,0.01,1.0,4.0,600.0,0.993,1.0,75.54428264784012,358,411,1137
1740,357,357.0,1.0,1.0,712.0,475.0,0.01,1.0,4.0,600.0,0.993,1.0,75.65652634141738,358,141,1137
3663,677,677.0,1.0,1.0,1410.0,475.0,0.01,1.0,4.0,600.0,0.993,1.0,75.54498658636008,358,464,1137
226,126,126.0,1.0,1.0,142.0,475.0,0.01,4.0,1.0,600.0,0.99,1.0,86.39625064587698,447,227,1138
3307,766,766.0,1.0,1.0,1410.0,475.0,0.01,4.0,1.0,600.0,0.99,1.0,72.24571481366519,447,108,1138
1923,446,446.0,1.0,1.0,712.0,475.0,0.01,4.0,1.0,600.0,0.99,1.0,77.11152526640653,447,324,1138
1095,286,286.0,1.0,1.0,356.0,475.0,0.01,4.0,1.0,600.0,0.99,1.0,80.01478804768293,447,296,1138
2582,606,606.0,1.0,1.0,1068.0,475.0,0.01,4.0,1.0,600.0,0.99,1.0,74.06395611331614,447,183,1138
1826,324,324.0,1.0,1.0,712.0,475.0,0.03,1.0,1.0,400.0,0.997,1.0,76.34808422547161,485,227,1146
2579,567,567.0,1.0,1.0,1068.0,475.0,0.01,3.0,1.0,600.0,0.993,1.0,74.05361850103348,408,180,1146
248,87,87.0,1.0,1.0,142.0,475.0,0.01,3.0,1.0,600.0,0.993,1.0,86.68437101849436,408,249,1146
1859,407,407.0,1.0,1.0,712.0,475.0,0.01,3.0,1.0,600.0,0.993,1.0,76.5903361240435,408,260,1146
19,4,4.0,1.0,1.0,142.0,475.0,0.03,1.0,1.0,400.0,0.997,1.0,83.3737509789665,485,20,1146
1017,247,247.0,1.0,1.0,356.0,475.0,0.01,3.0,1.0,600.0,0.993,1.0,79.16984154179148,408,218,1146
2828,484,484.0,1.0,1.0,1068.0,475.0,0.03,1.0,1.0,400.0,0.997,1.0,75.66118474565064,485,429,1146
2697,549,549.0,1.0,1.0,1068.0,475.0,0.03,2.0,3.0,600.0,0.997,1.0,74.73545089170214,550,298,1146
935,229,229.0,1.0,1.0,356.0,475.0,0.03,2.0,3.0,600.0,0.997,1.0,78.35629531187051,550,136,1146
3382,709,709.0,1.0,1.0,1410.0,475.0,0.03,2.0,3.0,600.0,0.997,1.0,72.86874422332684,550,183,1146
842,164,164.0,1.0,1.0,356.0,475.0,0.03,1.0,1.0,400.0,0.997,1.0,77.05543481351931,485,43,1146
3438,727,727.0,1.0,1.0,1410.0,475.0,0.01,3.0,1.0,600.0,0.993,1.0,73.23483257713171,408,239,1146
249,69,69.0,1.0,1.0,142.0,475.0,0.03,2.0,3.0,600.0,0.997,1.0,86.7110271115983,550,250,1146
3626,644,644.0,1.0,1.0,1410.0,475.0,0.03,1.0,1.0,400.0,0.997,1.0,74.78072572802145,485,427,1146
1878,389,389.0,1.0,1.0,712.0,475.0,0.03,2.0,3.0,600.0,0.997,1.0,76.732170679912,550,279,1146
510,34,34.0,1.0,1.0,142.0,475.0,0.03,1.0,4.0,400.0,0.997,1.0,90.3315264555566,515,511,1151
866,194,194.0,1.0,1.0,356.0,475.0,0.03,1.0,4.0,400.0,0.997,1.0,77.44587074931539,515,67,1151
3553,674,674.0,1.0,1.0,1410.0,475.0,0.03,1.0,4.0,400.0,0.997,1.0,73.83632133608502,515,354,1151
1600,354,354.0,1.0,1.0,712.0,475.0,0.03,1.0,4.0,400.0,0.997,1.0,73.24543404214197,515,1,1151
2617,514,514.0,1.0,1.0,1068.0,475.0,0.03,1.0,4.0,400.0,0.997,1.0,74.30028824112705,515,218,1151
1122,258,258.0,1.0,1.0,356.0,475.0,0.03,3.0,2.0,600.0,0.995,1.0,80.36262641602957,579,323,1152
1917,418,418.0,1.0,1.0,712.0,475.0,0.03,3.0,2.0,600.0,0.995,1.0,77.04663850057962,579,318,1152
218,98,98.0,1.0,1.0,142.0,475.0,0.03,3.0,2.0,600.0,0.995,1.0,86.3143351085883,579,219,1152
3348,738,738.0,1.0,1.0,1410.0,475.0,0.03,3.0,2.0,600.0,0.995,1.0,72.61823941001477,579,149,1152
2542,578,578.0,1.0,1.0,1068.0,475.0,0.03,3.0,2.0,600.0,0.995,1.0,73.80142553956313,579,143,1152
2658,598,598.0,1.0,1.0,1068.0,475.0,0.007,3.0,4.0,600.0,0.995,1.0,74.51576572400211,279,259,1161
1801,438,438.0,1.0,1.0,712.0,475.0,0.007,3.0,4.0,600.0,0.995,1.0,76.09243558186226,279,202,1161
3554,758,758.0,1.0,1.0,1410.0,475.0,0.007,3.0,4.0,600.0,0.995,1.0,73.83789289333548,279,355,1161
1012,278,278.0,1.0,1.0,356.0,475.0,0.007,3.0,4.0,600.0,0.995,1.0,79.07188507194631,279,213,1161
131,118,118.0,1.0,1.0,142.0,475.0,0.007,3.0,4.0,600.0,0.995,1.0,85.26634650549401,279,132,1161
2621,547,547.0,1.0,1.0,1068.0,475.0,0.03,2.0,3.0,600.0,0.993,1.0,74.32028462359175,548,222,1168
137,67,67.0,1.0,1.0,142.0,475.0,0.03,2.0,3.0,600.0,0.993,1.0,85.31175485892875,548,138,1168
1082,227,227.0,1.0,1.0,356.0,475.0,0.03,2.0,3.0,600.0,0.993,1.0,79.87698916031856,548,283,1168
1783,387,387.0,1.0,1.0,712.0,475.0,0.03,2.0,3.0,600.0,0.993,1.0,75.95115486861208,548,184,1168
3540,707,707.0,1.0,1.0,1410.0,475.0,0.03,2.0,3.0,600.0,0.993,1.0,73.77034172466229,548,341,1168
2537,544,544.0,1.0,1.0,1068.0,475.0,0.07,2.0,3.0,400.0,0.997,1.0,73.78747786866911,705,138,1173
3464,704,704.0,1.0,1.0,1410.0,475.0,0.07,2.0,3.0,400.0,0.997,1.0,73.37428777557997,705,265,1173
1817,384,384.0,1.0,1.0,712.0,475.0,0.07,2.0,3.0,400.0,0.997,1.0,76.25784563280132,705,218,1173
230,64,64.0,1.0,1.0,142.0,475.0,0.07,2.0,3.0,400.0,0.997,1.0,86.46101360878582,705,231,1173
1120,224,224.0,1.0,1.0,356.0,475.0,0.07,2.0,3.0,400.0,0.997,1.0,80.34627611290263,705,321,1173
1830,386,386.0,1.0,1.0,712.0,475.0,0.03,2.0,3.0,600.0,0.99,1.0,76.37293621239843,547,231,1176
2535,546,546.0,1.0,1.0,1068.0,475.0,0.03,2.0,3.0,600.0,0.99,1.0,73.77120745526776,547,136,1176
220,66,66.0,1.0,1.0,142.0,475.0,0.03,2.0,3.0,600.0,0.99,1.0,86.32553861516428,547,221,1176
1070,226,226.0,1.0,1.0,356.0,475.0,0.03,2.0,3.0,600.0,0.99,1.0,79.73327968688785,547,271,1176
3516,706,706.0,1.0,1.0,1410.0,475.0,0.03,2.0,3.0,600.0,0.99,1.0,73.60513800814388,547,317,1176
3576,695,695.0,1.0,1.0,1410.0,475.0,0.01,2.0,2.0,600.0,0.97,1.0,74.04311858151114,376,377,1177
365,55,55.0,1.0,1.0,142.0,475.0,0.01,2.0,2.0,600.0,0.97,1.0,88.12274018994412,376,366,1177
867,215,215.0,1.0,1.0,356.0,475.0,0.01,2.0,2.0,600.0,0.97,1.0,77.48897256423342,376,68,1177
2672,535,535.0,1.0,1.0,1068.0,475.0,0.01,2.0,2.0,600.0,0.97,1.0,74.61174719060392,376,273,1177
1692,375,375.0,1.0,1.0,712.0,475.0,0.01,2.0,2.0,600.0,0.97,1.0,75.33352742928982,376,93,1177
3591,741,741.0,1.0,1.0,1410.0,475.0,0.01,3.0,3.0,400.0,0.99,1.0,74.21335092171098,422,392,1184
129,101,101.0,1.0,1.0,142.0,475.0,0.01,3.0,3.0,400.0,0.99,1.0,85.25804348898836,422,130,1184
2701,581,581.0,1.0,1.0,1068.0,475.0,0.01,3.0,3.0,400.0,0.99,1.0,74.74778937850888,422,302,1184
1772,421,421.0,1.0,1.0,712.0,475.0,0.01,3.0,3.0,400.0,0.99,1.0,75.85786357971675,422,173,1184
986,261,261.0,1.0,1.0,356.0,475.0,0.01,3.0,3.0,400.0,0.99,1.0,78.83936345589423,422,187,1184
893,170,170.0,1.0,1.0,356.0,475.0,0.03,1.0,2.0,400.0,0.97,1.0,77.74977801960725,491,94,1207
301,10,10.0,1.0,1.0,142.0,475.0,0.03,1.0,2.0,400.0,0.97,1.0,87.38901179939745,491,302,1207
1689,330,330.0,1.0,1.0,712.0,475.0,0.03,1.0,2.0,400.0,0.97,1.0,75.30920654686054,491,90,1207
3585,650,650.0,1.0,1.0,1410.0,475.0,0.03,1.0,2.0,400.0,0.97,1.0,74.1619540034687,491,386,1207
2734,490,490.0,1.0,1.0,1068.0,475.0,0.03,1.0,2.0,400.0,0.97,1.0,74.91478405058702,491,335,1207
25,27,27.0,1.0,1.0,142.0,475.0,0.01,1.0,3.0,600.0,0.993,1.0,83.48322336178519,348,26,1210
2859,507,507.0,1.0,1.0,1068.0,475.0,0.01,1.0,3.0,600.0,0.993,1.0,76.122221933944,348,460,1210
3677,667,667.0,1.0,1.0,1410.0,475.0,0.01,1.0,3.0,600.0,0.993,1.0,76.04248818154511,348,478,1210
1776,347,347.0,1.0,1.0,712.0,475.0,0.01,1.0,3.0,600.0,0.993,1.0,75.89727882765209,348,177,1210
868,187,187.0,1.0,1.0,356.0,475.0,0.01,1.0,3.0,600.0,0.993,1.0,77.49225479946627,348,69,1210
1203,286,286.0,1.0,1.0,356.0,475.0,0.03,4.0,1.0,600.0,0.99,1.0,81.09868200022295,607,404,1211
3335,766,766.0,1.0,1.0,1410.0,475.0,0.03,4.0,1.0,600.0,0.99,1.0,72.49946103147077,607,136,1211
193,126,126.0,1.0,1.0,142.0,475.0,0.03,4.0,1.0,600.0,0.99,1.0,85.94919046440387,607,194,1211
2503,606,606.0,1.0,1.0,1068.0,475.0,0.03,4.0,1.0,600.0,0.99,1.0,73.4344895494656,607,104,1211
1972,446,446.0,1.0,1.0,712.0,475.0,0.03,4.0,1.0,600.0,0.99,1.0,77.54748807809864,607,373,1211
2715,588,588.0,1.0,1.0,1068.0,475.0,0.007,3.0,3.0,600.0,0.995,1.0,74.81745085759421,269,316,1212
3589,748,748.0,1.0,1.0,1410.0,475.0,0.007,3.0,3.0,600.0,0.995,1.0,74.20329825582523,269,390,1212
97,108,108.0,1.0,1.0,142.0,475.0,0.007,3.0,3.0,600.0,0.995,1.0,84.79538479190154,269,98,1212
1804,428,428.0,1.0,1.0,712.0,475.0,0.007,3.0,3.0,600.0,0.995,1.0,76.15620709503408,269,205,1212
1002,268,268.0,1.0,1.0,356.0,475.0,0.007,3.0,3.0,600.0,0.995,1.0,78.99069007821446,269,203,1212
2735,548,548.0,1.0,1.0,1068.0,475.0,0.03,2.0,3.0,600.0,0.995,1.0,74.9196846558921,549,336,1214
3483,708,708.0,1.0,1.0,1410.0,475.0,0.03,2.0,3.0,600.0,0.995,1.0,73.46308063464053,549,284,1214
1040,228,228.0,1.0,1.0,356.0,475.0,0.03,2.0,3.0,600.0,0.995,1.0,79.43695234174741,549,241,1214
144,68,68.0,1.0,1.0,142.0,475.0,0.03,2.0,3.0,600.0,0.995,1.0,85.40858518411343,549,145,1214
1807,388,388.0,1.0,1.0,712.0,475.0,0.03,2.0,3.0,600.0,0.995,1.0,76.16305226360062,549,208,1214
2612,502,502.0,1.0,1.0,1068.0,475.0,0.07,1.0,3.0,400.0,0.993,1.0,74.27326665223698,663,213,1215
3389,662,662.0,1.0,1.0,1410.0,475.0,0.07,1.0,3.0,400.0,0.993,1.0,72.92757339985992,663,190,1215
1622,342,342.0,1.0,1.0,712.0,475.0,0.07,1.0,3.0,400.0,0.993,1.0,74.57298800671121,663,23,1215
990,182,182.0,1.0,1.0,356.0,475.0,0.07,1.0,3.0,400.0,0.993,1.0,78.88484022636747,663,191,1215
597,22,22.0,1.0,1.0,142.0,475.0,0.07,1.0,3.0,400.0,0.993,1.0,93.28467807082252,663,598,1215
3402,688,688.0,1.0,1.0,1410.0,475.0,0.03,2.0,1.0,600.0,0.995,1.0,73.06215671209311,529,203,1221
250,48,48.0,1.0,1.0,142.0,475.0,0.03,2.0,1.0,600.0,0.995,1.0,86.72445302236052,529,251,1221
