,Unnamed: 0,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse,setting_id,rank,total_rank
3365,665,665.0,1.0,1.0,1258.0,424.0,0.07,1.0,3.0,600.0,0.97,1.0,1.218645446856015,666,166,1081
1905,345,345.0,1.0,1.0,635.0,424.0,0.07,1.0,3.0,600.0,0.97,1.0,1.3302414635887865,666,306,1081
118,25,25.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,600.0,0.97,1.0,1.4602033273072998,666,119,1081
2496,505,505.0,1.0,1.0,953.0,424.0,0.07,1.0,3.0,600.0,0.97,1.0,1.2292029865739604,666,97,1081
1192,185,185.0,1.0,1.0,317.0,424.0,0.07,1.0,3.0,600.0,0.97,1.0,1.3986244607082754,666,393,1081
1827,339,339.0,1.0,1.0,635.0,424.0,0.01,1.0,2.0,600.0,0.997,1.0,1.3098629429977695,340,228,1082
144,19,19.0,1.0,1.0,127.0,424.0,0.01,1.0,2.0,600.0,0.997,1.0,1.468569528217108,340,145,1082
842,179,179.0,1.0,1.0,317.0,424.0,0.01,1.0,2.0,600.0,0.997,1.0,1.3080992990460287,340,43,1082
3546,659,659.0,1.0,1.0,1258.0,424.0,0.01,1.0,2.0,600.0,0.997,1.0,1.27570868557478,340,347,1082
2718,499,499.0,1.0,1.0,953.0,424.0,0.01,1.0,2.0,600.0,0.997,1.0,1.2733822698423014,340,319,1082
3524,644,644.0,1.0,1.0,1258.0,424.0,0.03,1.0,1.0,400.0,0.997,1.0,1.2610519444696346,485,325,1083
351,4,4.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,400.0,0.997,1.0,1.5831286354919638,485,352,1083
2682,484,484.0,1.0,1.0,953.0,424.0,0.03,1.0,1.0,400.0,0.997,1.0,1.2594003308656754,485,283,1083
824,164,164.0,1.0,1.0,317.0,424.0,0.03,1.0,1.0,400.0,0.997,1.0,1.2983776639878677,485,25,1083
1697,324,324.0,1.0,1.0,635.0,424.0,0.03,1.0,1.0,400.0,0.997,1.0,1.2820001209255971,485,98,1083
506,121,121.0,1.0,1.0,127.0,424.0,0.03,4.0,1.0,400.0,0.99,1.0,1.715413132850122,602,507,1084
3223,761,761.0,1.0,1.0,1258.0,424.0,0.03,4.0,1.0,400.0,0.99,1.0,1.2039396330747152,602,24,1084
2642,601,601.0,1.0,1.0,953.0,424.0,0.03,4.0,1.0,400.0,0.99,1.0,1.248394724644311,602,243,1084
1007,281,281.0,1.0,1.0,317.0,424.0,0.03,4.0,1.0,400.0,0.99,1.0,1.353633594703078,602,208,1084
1701,441,441.0,1.0,1.0,635.0,424.0,0.03,4.0,1.0,400.0,0.99,1.0,1.282620868687827,602,102,1084
290,97,97.0,1.0,1.0,127.0,424.0,0.01,3.0,2.0,600.0,0.993,1.0,1.532219834783771,418,291,1090
2747,577,577.0,1.0,1.0,953.0,424.0,0.01,3.0,2.0,600.0,0.993,1.0,1.290686495165594,418,348,1090
1649,417,417.0,1.0,1.0,635.0,424.0,0.01,3.0,2.0,600.0,0.993,1.0,1.2731523447839928,418,50,1090
3522,737,737.0,1.0,1.0,1258.0,424.0,0.01,3.0,2.0,600.0,0.993,1.0,1.2593341069171406,418,323,1090
877,257,257.0,1.0,1.0,317.0,424.0,0.01,3.0,2.0,600.0,0.993,1.0,1.3257017306645054,418,78,1090
3521,717,717.0,1.0,1.0,1258.0,424.0,0.01,2.0,4.0,600.0,0.993,1.0,1.2581071312981178,398,322,1091
1832,397,397.0,1.0,1.0,635.0,424.0,0.01,2.0,4.0,600.0,0.993,1.0,1.310781602478517,398,233,1091
155,77,77.0,1.0,1.0,127.0,424.0,0.01,2.0,4.0,600.0,0.993,1.0,1.475300391131666,398,156,1091
970,237,237.0,1.0,1.0,317.0,424.0,0.01,2.0,4.0,600.0,0.993,1.0,1.348192737729145,398,171,1091
2608,557,557.0,1.0,1.0,953.0,424.0,0.01,2.0,4.0,600.0,0.993,1.0,1.2422615288505527,398,209,1091
1668,471,471.0,1.0,1.0,635.0,424.0,0.01,4.0,4.0,400.0,0.99,1.0,1.2756326944963483,472,69,1094
201,151,151.0,1.0,1.0,127.0,424.0,0.01,4.0,4.0,400.0,0.99,1.0,1.4976215080932411,472,202,1094
2676,631,631.0,1.0,1.0,953.0,424.0,0.01,4.0,4.0,400.0,0.99,1.0,1.2577794041084405,472,277,1094
1033,311,311.0,1.0,1.0,317.0,424.0,0.01,4.0,4.0,400.0,0.99,1.0,1.359380982244591,472,234,1094
3511,791,791.0,1.0,1.0,1258.0,424.0,0.01,4.0,4.0,400.0,0.99,1.0,1.253726917451668,472,312,1094
2663,576,576.0,1.0,1.0,953.0,424.0,0.03,3.0,2.0,600.0,0.99,1.0,1.2525575247580327,577,264,1095
399,96,96.0,1.0,1.0,127.0,424.0,0.03,3.0,2.0,600.0,0.99,1.0,1.6271615655418403,577,400,1095
1019,256,256.0,1.0,1.0,317.0,424.0,0.03,3.0,2.0,600.0,0.99,1.0,1.3562325885809732,577,220,1095
3202,736,736.0,1.0,1.0,1258.0,424.0,0.03,3.0,2.0,600.0,0.99,1.0,1.1996147889859896,577,3,1095
1807,416,416.0,1.0,1.0,635.0,424.0,0.03,3.0,2.0,600.0,0.99,1.0,1.3034861802185944,577,208,1095
504,128,128.0,1.0,1.0,127.0,424.0,0.03,4.0,1.0,600.0,0.995,1.0,1.7142821805735533,609,505,1098
2628,608,608.0,1.0,1.0,953.0,424.0,0.03,4.0,1.0,600.0,0.995,1.0,1.2456651981985452,609,229,1098
1022,288,288.0,1.0,1.0,317.0,424.0,0.03,4.0,1.0,600.0,0.995,1.0,1.3569419032317291,609,223,1098
3213,768,768.0,1.0,1.0,1258.0,424.0,0.03,4.0,1.0,600.0,0.995,1.0,1.2018868109986685,609,14,1098
1726,448,448.0,1.0,1.0,635.0,424.0,0.03,4.0,1.0,600.0,0.995,1.0,1.2875047882612298,609,127,1098
3542,738,738.0,1.0,1.0,1258.0,424.0,0.007,3.0,2.0,600.0,0.995,1.0,1.271120790411187,259,343,1099
249,98,98.0,1.0,1.0,127.0,424.0,0.007,3.0,2.0,600.0,0.995,1.0,1.5168137167812443,259,250,1099
1710,418,418.0,1.0,1.0,635.0,424.0,0.007,3.0,2.0,600.0,0.995,1.0,1.2844310033687596,259,111,1099
3498,642,642.0,1.0,1.0,1258.0,424.0,0.03,1.0,1.0,400.0,0.993,1.0,1.2476574133329386,483,299,1099
1917,423,423.0,1.0,1.0,635.0,424.0,0.07,3.0,3.0,400.0,0.995,1.0,1.3335438226679497,744,318,1099
409,2,2.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,400.0,0.993,1.0,1.634831797961364,483,410,1099
2727,578,578.0,1.0,1.0,953.0,424.0,0.007,3.0,2.0,600.0,0.995,1.0,1.27823613082036,259,328,1099
866,258,258.0,1.0,1.0,317.0,424.0,0.007,3.0,2.0,600.0,0.995,1.0,1.3220842976387346,259,67,1099
2668,482,482.0,1.0,1.0,953.0,424.0,0.03,1.0,1.0,400.0,0.993,1.0,1.2542615264976178,483,269,1099
2513,583,583.0,1.0,1.0,953.0,424.0,0.07,3.0,3.0,400.0,0.995,1.0,1.230705071517356,744,114,1099
1687,322,322.0,1.0,1.0,635.0,424.0,0.03,1.0,1.0,400.0,0.993,1.0,1.2804713843879891,483,88,1099
3337,743,743.0,1.0,1.0,1258.0,424.0,0.07,3.0,3.0,400.0,0.995,1.0,1.215969990183159,744,138,1099
156,103,103.0,1.0,1.0,127.0,424.0,0.07,3.0,3.0,400.0,0.995,1.0,1.475330452003109,744,157,1099
1171,263,263.0,1.0,1.0,317.0,424.0,0.07,3.0,3.0,400.0,0.995,1.0,1.391714671150342,744,372,1099
832,162,162.0,1.0,1.0,317.0,424.0,0.03,1.0,1.0,400.0,0.993,1.0,1.3040478568847824,483,33,1099
62,21,21.0,1.0,1.0,127.0,424.0,0.03,1.0,3.0,400.0,0.99,1.0,1.4378726296042004,502,63,1105
3440,661,661.0,1.0,1.0,1258.0,424.0,0.03,1.0,3.0,400.0,0.99,1.0,1.2296160404615115,502,241,1105
2544,501,501.0,1.0,1.0,953.0,424.0,0.03,1.0,3.0,400.0,0.99,1.0,1.2349929112240678,502,145,1105
2015,341,341.0,1.0,1.0,635.0,424.0,0.03,1.0,3.0,400.0,0.99,1.0,1.363124481372879,502,416,1105
1039,181,181.0,1.0,1.0,317.0,424.0,0.03,1.0,3.0,400.0,0.99,1.0,1.359908090220541,502,240,1105
2734,622,622.0,1.0,1.0,953.0,424.0,0.01,4.0,3.0,400.0,0.993,1.0,1.2812183772517718,463,335,1114
134,142,142.0,1.0,1.0,127.0,424.0,0.01,4.0,3.0,400.0,0.993,1.0,1.4649207728397104,463,135,1114
1770,462,462.0,1.0,1.0,635.0,424.0,0.01,4.0,3.0,400.0,0.993,1.0,1.2960474407254363,463,171,1114
928,302,302.0,1.0,1.0,317.0,424.0,0.01,4.0,3.0,400.0,0.993,1.0,1.3366122332957384,463,129,1114
3543,782,782.0,1.0,1.0,1258.0,424.0,0.01,4.0,3.0,400.0,0.993,1.0,1.2734285312808609,463,344,1114
1800,422,422.0,1.0,1.0,635.0,424.0,0.01,3.0,3.0,400.0,0.993,1.0,1.302023064027752,423,201,1118
133,102,102.0,1.0,1.0,127.0,424.0,0.01,3.0,3.0,400.0,0.993,1.0,1.4649207728397104,423,134,1118
3549,742,742.0,1.0,1.0,1258.0,424.0,0.01,3.0,3.0,400.0,0.993,1.0,1.2766439343082372,423,350,1118
2721,582,582.0,1.0,1.0,953.0,424.0,0.01,3.0,3.0,400.0,0.993,1.0,1.2750478375592529,423,322,1118
910,262,262.0,1.0,1.0,317.0,424.0,0.01,3.0,3.0,400.0,0.993,1.0,1.3321949113741365,423,111,1118
1913,340,340.0,1.0,1.0,635.0,424.0,0.07,1.0,3.0,400.0,0.97,1.0,1.332631199234865,661,314,1121
1199,180,180.0,1.0,1.0,317.0,424.0,0.07,1.0,3.0,400.0,0.97,1.0,1.4000181346098362,661,400,1121
2503,500,500.0,1.0,1.0,953.0,424.0,0.07,1.0,3.0,400.0,0.97,1.0,1.2296610731732551,661,104,1121
3384,660,660.0,1.0,1.0,1258.0,424.0,0.07,1.0,3.0,400.0,0.97,1.0,1.221441841116924,661,185,1121
117,20,20.0,1.0,1.0,127.0,424.0,0.07,1.0,3.0,400.0,0.97,1.0,1.459492629060302,661,118,1121
1983,431,431.0,1.0,1.0,635.0,424.0,0.07,3.0,4.0,400.0,0.99,1.0,1.350574053200985,752,384,1126
1133,271,271.0,1.0,1.0,317.0,424.0,0.07,3.0,4.0,400.0,0.99,1.0,1.3818516114748387,752,334,1126
177,111,111.0,1.0,1.0,127.0,424.0,0.07,3.0,4.0,400.0,0.99,1.0,1.4866565351653818,752,178,1126
2564,591,591.0,1.0,1.0,953.0,424.0,0.07,3.0,4.0,400.0,0.99,1.0,1.2373578866832096,752,165,1126
3264,751,751.0,1.0,1.0,1258.0,424.0,0.07,3.0,4.0,400.0,0.99,1.0,1.209322361801619,752,65,1126
180,107,107.0,1.0,1.0,127.0,424.0,0.03,3.0,3.0,600.0,0.993,1.0,1.487561567542797,588,181,1128
3450,747,747.0,1.0,1.0,1258.0,424.0,0.03,3.0,3.0,600.0,0.993,1.0,1.2306416131666758,588,251,1128
3260,727,727.0,1.0,1.0,1258.0,424.0,0.03,3.0,1.0,600.0,0.993,1.0,1.2088064176928313,568,61,1128
531,87,87.0,1.0,1.0,127.0,424.0,0.03,3.0,1.0,600.0,0.993,1.0,1.735955184077247,568,532,1128
2624,587,587.0,1.0,1.0,953.0,424.0,0.03,3.0,3.0,600.0,0.993,1.0,1.245001155498235,588,225,1128
1814,427,427.0,1.0,1.0,635.0,424.0,0.03,3.0,3.0,600.0,0.993,1.0,1.305036196884237,588,215,1128
1055,267,267.0,1.0,1.0,317.0,424.0,0.03,3.0,3.0,600.0,0.993,1.0,1.3633393423439992,588,256,1128
2581,567,567.0,1.0,1.0,953.0,424.0,0.03,3.0,1.0,600.0,0.993,1.0,1.2396449641966536,568,182,1128
1018,247,247.0,1.0,1.0,317.0,424.0,0.03,3.0,1.0,600.0,0.993,1.0,1.3561060495951944,568,219,1128
1733,407,407.0,1.0,1.0,635.0,424.0,0.03,3.0,1.0,600.0,0.993,1.0,1.2886822174577226,568,134,1128
3336,782,782.0,1.0,1.0,1258.0,424.0,0.07,4.0,3.0,400.0,0.993,1.0,1.215927361157822,783,137,1135
1805,462,462.0,1.0,1.0,635.0,424.0,0.07,4.0,3.0,400.0,0.993,1.0,1.302726791971,783,206,1135
1108,302,302.0,1.0,1.0,317.0,424.0,0.07,4.0,3.0,400.0,0.993,1.0,1.3767766261087475,783,309,1135
210,142,142.0,1.0,1.0,127.0,424.0,0.07,4.0,3.0,400.0,0.993,1.0,1.5013678429122657,783,211,1135
2671,622,622.0,1.0,1.0,953.0,424.0,0.07,4.0,3.0,400.0,0.993,1.0,1.2560657230134789,783,272,1135
2566,528,528.0,1.0,1.0,953.0,424.0,0.07,2.0,1.0,600.0,0.995,1.0,1.2378099850206523,689,167,1137
509,48,48.0,1.0,1.0,127.0,424.0,0.07,2.0,1.0,600.0,0.995,1.0,1.7178541658815425,689,510,1137
937,208,208.0,1.0,1.0,317.0,424.0,0.07,2.0,1.0,600.0,0.995,1.0,1.3384607014130598,689,138,1137
1793,368,368.0,1.0,1.0,635.0,424.0,0.07,2.0,1.0,600.0,0.995,1.0,1.3005650666699469,689,194,1137
3327,688,688.0,1.0,1.0,1258.0,424.0,0.07,2.0,1.0,600.0,0.995,1.0,1.2155282894901875,689,128,1137
3548,741,741.0,1.0,1.0,1258.0,424.0,0.01,3.0,3.0,400.0,0.99,1.0,1.2763451175127656,422,349,1144
2679,636,636.0,1.0,1.0,953.0,424.0,0.007,4.0,4.0,600.0,0.99,1.0,1.258879007968587,317,280,1144
3477,796,796.0,1.0,1.0,1258.0,424.0,0.007,4.0,4.0,600.0,0.99,1.0,1.236606598049468,317,278,1144
1041,316,316.0,1.0,1.0,317.0,424.0,0.007,4.0,4.0,600.0,0.99,1.0,1.3605382776141255,317,242,1144
1628,476,476.0,1.0,1.0,635.0,424.0,0.007,4.0,4.0,600.0,0.99,1.0,1.2695967690206271,317,29,1144
2726,581,581.0,1.0,1.0,953.0,424.0,0.01,3.0,3.0,400.0,0.99,1.0,1.2781843225413163,422,327,1144
939,261,261.0,1.0,1.0,317.0,424.0,0.01,3.0,3.0,400.0,0.99,1.0,1.3386195209142568,422,140,1144
314,156,156.0,1.0,1.0,127.0,424.0,0.007,4.0,4.0,600.0,0.99,1.0,1.553207193560673,317,315,1144
205,101,101.0,1.0,1.0,127.0,424.0,0.01,3.0,3.0,400.0,0.99,1.0,1.5001838747418204,422,206,1144
1721,421,421.0,1.0,1.0,635.0,424.0,0.01,3.0,3.0,400.0,0.99,1.0,1.286062311452855,422,122,1144
2739,612,612.0,1.0,1.0,953.0,424.0,0.01,4.0,2.0,400.0,0.993,1.0,1.284803159183799,453,340,1148
1148,299,299.0,1.0,1.0,317.0,424.0,0.07,4.0,2.0,600.0,0.997,1.0,1.3849539494115883,780,349,1148
880,292,292.0,1.0,1.0,317.0,424.0,0.01,4.0,2.0,400.0,0.993,1.0,1.3262641657319796,453,81,1148
1720,452,452.0,1.0,1.0,635.0,424.0,0.01,4.0,2.0,400.0,0.993,1.0,1.2857539474015922,453,121,1148
2614,619,619.0,1.0,1.0,953.0,424.0,0.07,4.0,2.0,600.0,0.997,1.0,1.2438666884608276,780,215,1148
3403,779,779.0,1.0,1.0,1258.0,424.0,0.07,4.0,2.0,600.0,0.997,1.0,1.223192019116179,780,204,1148
1780,459,459.0,1.0,1.0,635.0,424.0,0.07,4.0,2.0,600.0,0.997,1.0,1.2974546437199108,780,181,1148
198,139,139.0,1.0,1.0,127.0,424.0,0.07,4.0,2.0,600.0,0.997,1.0,1.4962681309717332,780,199,1148
266,132,132.0,1.0,1.0,127.0,424.0,0.01,4.0,2.0,400.0,0.993,1.0,1.520278458859181,453,267,1148
3538,772,772.0,1.0,1.0,1258.0,424.0,0.01,4.0,2.0,400.0,0.993,1.0,1.268824559645173,453,339,1148
1930,471,471.0,1.0,1.0,635.0,424.0,0.07,4.0,4.0,400.0,0.99,1.0,1.338279164090598,792,331,1151
1050,311,311.0,1.0,1.0,317.0,424.0,0.07,4.0,4.0,400.0,0.99,1.0,1.3621005957129384,792,251,1151
174,151,151.0,1.0,1.0,127.0,424.0,0.07,4.0,4.0,400.0,0.99,1.0,1.48545800255774,792,175,1151
2609,631,631.0,1.0,1.0,953.0,424.0,0.07,4.0,4.0,400.0,0.99,1.0,1.2424710582975946,792,210,1151
3383,791,791.0,1.0,1.0,1258.0,424.0,0.07,4.0,4.0,400.0,0.99,1.0,1.2211798761975403,792,184,1151
3273,722,722.0,1.0,1.0,1258.0,424.0,0.07,3.0,1.0,400.0,0.993,1.0,1.2102758558562523,723,74,1160
2582,562,562.0,1.0,1.0,953.0,424.0,0.07,3.0,1.0,400.0,0.993,1.0,1.2397108878182912,723,183,1160
1732,402,402.0,1.0,1.0,635.0,424.0,0.07,3.0,1.0,400.0,0.993,1.0,1.2886179107546734,723,133,1160
1042,242,242.0,1.0,1.0,317.0,424.0,0.07,3.0,1.0,400.0,0.993,1.0,1.36081119444716,723,243,1160
526,82,82.0,1.0,1.0,127.0,424.0,0.07,3.0,1.0,400.0,0.993,1.0,1.734195299069612,723,527,1160
3393,792,792.0,1.0,1.0,1258.0,424.0,0.07,4.0,4.0,400.0,0.993,1.0,1.222337351304002,793,194,1165
150,152,152.0,1.0,1.0,127.0,424.0,0.07,4.0,4.0,400.0,0.993,1.0,1.4722833953870151,793,151,1165
1025,312,312.0,1.0,1.0,317.0,424.0,0.07,4.0,4.0,400.0,0.993,1.0,1.3578999925559694,793,226,1165
2005,472,472.0,1.0,1.0,635.0,424.0,0.07,4.0,4.0,400.0,0.993,1.0,1.3589004956758923,793,406,1165
2587,632,632.0,1.0,1.0,953.0,424.0,0.07,4.0,4.0,400.0,0.993,1.0,1.240131664122647,793,188,1165
267,146,146.0,1.0,1.0,127.0,424.0,0.03,4.0,3.0,600.0,0.99,1.0,1.5203426757701788,627,268,1169
1276,306,306.0,1.0,1.0,317.0,424.0,0.03,4.0,3.0,600.0,0.99,1.0,1.4368116757689855,627,477,1169
3248,786,786.0,1.0,1.0,1258.0,424.0,0.03,4.0,3.0,600.0,0.99,1.0,1.207431373213431,627,49,1169
1757,466,466.0,1.0,1.0,635.0,424.0,0.03,4.0,3.0,600.0,0.99,1.0,1.2924774576703504,627,158,1169
2616,626,626.0,1.0,1.0,953.0,424.0,0.03,4.0,3.0,600.0,0.99,1.0,1.2439593114518572,627,217,1169
226,69,69.0,1.0,1.0,127.0,424.0,0.07,2.0,3.0,600.0,0.997,1.0,1.5071737348351166,710,227,1170
2085,389,389.0,1.0,1.0,635.0,424.0,0.07,2.0,3.0,600.0,0.997,1.0,1.3927043677578654,710,486,1170
1112,229,229.0,1.0,1.0,317.0,424.0,0.07,2.0,3.0,600.0,0.997,1.0,1.3773121298005568,710,313,1170
3250,709,709.0,1.0,1.0,1258.0,424.0,0.07,2.0,3.0,600.0,0.997,1.0,1.2076233606126578,710,51,1170
2492,549,549.0,1.0,1.0,953.0,424.0,0.07,2.0,3.0,600.0,0.997,1.0,1.2286381564978577,710,93,1170
1741,409,409.0,1.0,1.0,635.0,424.0,0.07,3.0,1.0,600.0,0.997,1.0,1.2894950741806843,730,142,1172
1032,249,249.0,1.0,1.0,317.0,424.0,0.07,3.0,1.0,600.0,0.997,1.0,1.3593029447361946,730,233,1172
3287,729,729.0,1.0,1.0,1258.0,424.0,0.07,3.0,1.0,600.0,0.997,1.0,1.211973654930382,730,88,1172
503,89,89.0,1.0,1.0,127.0,424.0,0.07,3.0,1.0,600.0,0.997,1.0,1.714148021468785,730,504,1172
2604,569,569.0,1.0,1.0,953.0,424.0,0.07,3.0,1.0,600.0,0.997,1.0,1.2416406834368752,730,205,1172
179,117,117.0,1.0,1.0,127.0,424.0,0.007,3.0,4.0,600.0,0.993,1.0,1.4870841106510586,278,180,1173
2629,508,508.0,1.0,1.0,953.0,424.0,0.03,1.0,3.0,600.0,0.995,1.0,1.2456781178476328,509,230,1173
1118,188,188.0,1.0,1.0,317.0,424.0,0.03,1.0,3.0,600.0,0.995,1.0,1.3788545983339962,509,319,1173
44,28,28.0,1.0,1.0,127.0,424.0,0.03,1.0,3.0,600.0,0.995,1.0,1.4300820466980555,509,45,1173
3386,668,668.0,1.0,1.0,1258.0,424.0,0.03,1.0,3.0,600.0,0.995,1.0,1.2214920161484115,509,187,1173
1038,277,277.0,1.0,1.0,317.0,424.0,0.007,3.0,4.0,600.0,0.993,1.0,1.359751484686749,278,239,1173
2681,597,597.0,1.0,1.0,953.0,424.0,0.007,3.0,4.0,600.0,0.993,1.0,1.2591638328451404,278,282,1173
1991,348,348.0,1.0,1.0,635.0,424.0,0.03,1.0,3.0,600.0,0.995,1.0,1.3543081677660522,509,392,1173
1742,437,437.0,1.0,1.0,635.0,424.0,0.007,3.0,4.0,600.0,0.993,1.0,1.2896052974464234,278,143,1173
3528,757,757.0,1.0,1.0,1258.0,424.0,0.007,3.0,4.0,600.0,0.993,1.0,1.262033936746207,278,329,1173
3297,742,742.0,1.0,1.0,1258.0,424.0,0.07,3.0,3.0,400.0,0.993,1.0,1.2128232273488595,743,98,1180
2000,422,422.0,1.0,1.0,635.0,424.0,0.07,3.0,3.0,400.0,0.993,1.0,1.3572670564203844,743,401,1180
1137,262,262.0,1.0,1.0,317.0,424.0,0.07,3.0,3.0,400.0,0.993,1.0,1.3826999716185089,743,338,1180
207,102,102.0,1.0,1.0,127.0,424.0,0.07,3.0,3.0,400.0,0.993,1.0,1.5008264638590354,743,208,1180
2534,582,582.0,1.0,1.0,953.0,424.0,0.07,3.0,3.0,400.0,0.993,1.0,1.232944434155477,743,135,1180
121,152,152.0,1.0,1.0,127.0,424.0,0.01,4.0,4.0,400.0,0.993,1.0,1.4605050166667015,473,122,1189
2733,632,632.0,1.0,1.0,953.0,424.0,0.01,4.0,4.0,400.0,0.993,1.0,1.2808037312440872,473,334,1189
1008,312,312.0,1.0,1.0,317.0,424.0,0.01,4.0,4.0,400.0,0.993,1.0,1.3538129325715365,473,209,1189
1781,472,472.0,1.0,1.0,635.0,424.0,0.01,4.0,4.0,400.0,0.993,1.0,1.2974926098781348,473,182,1189
3541,792,792.0,1.0,1.0,1258.0,424.0,0.01,4.0,4.0,400.0,0.993,1.0,1.2710872707836154,473,342,1189
2602,536,536.0,1.0,1.0,953.0,424.0,0.07,2.0,2.0,600.0,0.99,1.0,1.241440487485172,697,203,1190
1048,216,216.0,1.0,1.0,317.0,424.0,0.07,2.0,2.0,600.0,0.99,1.0,1.361726851846946,697,249,1190
317,56,56.0,1.0,1.0,127.0,424.0,0.07,2.0,2.0,600.0,0.99,1.0,1.5538154705011025,697,318,1190
1857,376,376.0,1.0,1.0,635.0,424.0,0.07,2.0,2.0,600.0,0.99,1.0,1.3186421143466929,697,258,1190
3361,696,696.0,1.0,1.0,1258.0,424.0,0.07,2.0,2.0,600.0,0.99,1.0,1.218043555330019,697,162,1190
517,123,123.0,1.0,1.0,127.0,424.0,0.07,4.0,1.0,400.0,0.995,1.0,1.7231254400168856,764,518,1196
2648,603,603.0,1.0,1.0,953.0,424.0,0.07,4.0,1.0,400.0,0.995,1.0,1.2502940219718208,764,249,1196
3228,763,763.0,1.0,1.0,1258.0,424.0,0.07,4.0,1.0,400.0,0.995,1.0,1.2044533372040478,764,29,1196
1075,283,283.0,1.0,1.0,317.0,424.0,0.07,4.0,1.0,400.0,0.995,1.0,1.368361843508374,764,276,1196
1723,443,443.0,1.0,1.0,635.0,424.0,0.07,4.0,1.0,400.0,0.995,1.0,1.2863871580448465,764,124,1196
3561,759,759.0,1.0,1.0,1258.0,424.0,0.007,3.0,4.0,600.0,0.997,1.0,1.2896040377924378,280,362,1197
1899,439,439.0,1.0,1.0,635.0,424.0,0.007,3.0,4.0,600.0,0.997,1.0,1.3285243358460104,280,300,1197
973,279,279.0,1.0,1.0,317.0,424.0,0.007,3.0,4.0,600.0,0.997,1.0,1.3488646536367823,280,174,1197
2737,599,599.0,1.0,1.0,953.0,424.0,0.007,3.0,4.0,600.0,0.997,1.0,1.2819101705142375,280,338,1197
22,119,119.0,1.0,1.0,127.0,424.0,0.007,3.0,4.0,600.0,0.997,1.0,1.4215410784224118,280,23,1197
3345,758,758.0,1.0,1.0,1258.0,424.0,0.07,3.0,4.0,600.0,0.995,1.0,1.2162906406766385,759,146,1205
1173,278,278.0,1.0,1.0,317.0,424.0,0.07,3.0,4.0,600.0,0.995,1.0,1.3919558686866882,759,374,1205
1934,438,438.0,1.0,1.0,635.0,424.0,0.07,3.0,4.0,600.0,0.995,1.0,1.338731807585638,759,335,1205
233,118,118.0,1.0,1.0,127.0,424.0,0.07,3.0,4.0,600.0,0.995,1.0,1.5125189544822395,759,234,1205
2515,598,598.0,1.0,1.0,953.0,424.0,0.07,3.0,4.0,600.0,0.995,1.0,1.2310284801795237,759,116,1205
3545,752,752.0,1.0,1.0,1258.0,424.0,0.01,3.0,4.0,400.0,0.993,1.0,1.2753246205326207,433,346,1214
2709,592,592.0,1.0,1.0,953.0,424.0,0.01,3.0,4.0,400.0,0.993,1.0,1.269406329270769,433,310,1214
120,112,112.0,1.0,1.0,127.0,424.0,0.01,3.0,4.0,400.0,0.993,1.0,1.4605050166667015,433,121,1214
1024,272,272.0,1.0,1.0,317.0,424.0,0.01,3.0,4.0,400.0,0.993,1.0,1.357741307383684,433,225,1214
1811,432,432.0,1.0,1.0,635.0,424.0,0.01,3.0,4.0,400.0,0.993,1.0,1.3039843749530518,433,212,1214
975,237,237.0,1.0,1.0,317.0,424.0,0.03,2.0,4.0,600.0,0.993,1.0,1.348997979391292,558,176,1219
3415,717,717.0,1.0,1.0,1258.0,424.0,0.03,2.0,4.0,600.0,0.993,1.0,1.225381705772385,558,216,1219
2033,397,397.0,1.0,1.0,635.0,424.0,0.03,2.0,4.0,600.0,0.993,1.0,1.3699129896562292,558,434,1219
2651,557,557.0,1.0,1.0,953.0,424.0,0.03,2.0,4.0,600.0,0.993,1.0,1.250685381662446,558,252,1219
140,77,77.0,1.0,1.0,127.0,424.0,0.03,2.0,4.0,600.0,0.993,1.0,1.467410881456517,558,141,1219
943,249,249.0,1.0,1.0,317.0,424.0,0.01,3.0,1.0,600.0,0.997,1.0,1.339205460267135,410,144,1221
3493,729,729.0,1.0,1.0,1258.0,424.0,0.01,3.0,1.0,600.0,0.997,1.0,1.2450961564316074,410,294,1221
1685,409,409.0,1.0,1.0,635.0,424.0,0.01,3.0,1.0,600.0,0.997,1.0,1.2802712664215647,410,86,1221
2674,569,569.0,1.0,1.0,953.0,424.0,0.01,3.0,1.0,600.0,0.997,1.0,1.2569249035767482,410,275,1221
421,89,89.0,1.0,1.0,127.0,424.0,0.01,3.0,1.0,600.0,0.997,1.0,1.6459893735418922,410,422,1221
1076,287,287.0,1.0,1.0,317.0,424.0,0.03,4.0,1.0,600.0,0.993,1.0,1.368577501883104,608,277,1227
530,127,127.0,1.0,1.0,127.0,424.0,0.03,4.0,1.0,600.0,0.993,1.0,1.7356897074839408,608,531,1227
3236,767,767.0,1.0,1.0,1258.0,424.0,0.03,4.0,1.0,600.0,0.993,1.0,1.2059571592538407,608,37,1227
1728,447,447.0,1.0,1.0,635.0,424.0,0.03,4.0,1.0,600.0,0.993,1.0,1.2876290374977934,608,129,1227
2652,607,607.0,1.0,1.0,953.0,424.0,0.03,4.0,1.0,600.0,0.993,1.0,1.2506860039419685,608,253,1227
