,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse
0,0.0,1.0,1.0,127.0,424.0,0.01,1.0,1.0,400.0,0.97,1.0,4.601480955557925
1,1.0,1.0,1.0,127.0,424.0,0.01,1.0,1.0,400.0,0.99,1.0,4.451313409773022
2,2.0,1.0,1.0,127.0,424.0,0.01,1.0,1.0,400.0,0.993,1.0,4.401113514767784
3,3.0,1.0,1.0,127.0,424.0,0.01,1.0,1.0,400.0,0.995,1.0,4.347167810854521
4,4.0,1.0,1.0,127.0,424.0,0.01,1.0,1.0,400.0,0.997,1.0,4.328490497052265
5,5.0,1.0,1.0,127.0,424.0,0.01,1.0,1.0,600.0,0.97,1.0,4.614350688701213
6,6.0,1.0,1.0,127.0,424.0,0.01,1.0,1.0,600.0,0.99,1.0,4.615551890975715
7,7.0,1.0,1.0,127.0,424.0,0.01,1.0,1.0,600.0,0.993,1.0,4.507694691466989
8,8.0,1.0,1.0,127.0,424.0,0.01,1.0,1.0,600.0,0.995,1.0,4.417541500652946
9,9.0,1.0,1.0,127.0,424.0,0.01,1.0,1.0,600.0,0.997,1.0,4.365980893433299
10,10.0,1.0,1.0,127.0,424.0,0.01,1.0,2.0,400.0,0.97,1.0,4.496350833027603
11,11.0,1.0,1.0,127.0,424.0,0.01,1.0,2.0,400.0,0.99,1.0,4.255113914900473
12,12.0,1.0,1.0,127.0,424.0,0.01,1.0,2.0,400.0,0.993,1.0,4.197071931774595
13,13.0,1.0,1.0,127.0,424.0,0.01,1.0,2.0,400.0,0.995,1.0,4.161135491679745
14,14.0,1.0,1.0,127.0,424.0,0.01,1.0,2.0,400.0,0.997,1.0,4.092754240073936
15,15.0,1.0,1.0,127.0,424.0,0.01,1.0,2.0,600.0,0.97,1.0,4.436761440660226
16,16.0,1.0,1.0,127.0,424.0,0.01,1.0,2.0,600.0,0.99,1.0,4.310575025663418
17,17.0,1.0,1.0,127.0,424.0,0.01,1.0,2.0,600.0,0.993,1.0,4.261045227432939
18,18.0,1.0,1.0,127.0,424.0,0.01,1.0,2.0,600.0,0.995,1.0,4.21316146407588
19,19.0,1.0,1.0,127.0,424.0,0.01,1.0,2.0,600.0,0.997,1.0,4.112095887858344
20,20.0,1.0,1.0,127.0,424.0,0.01,1.0,3.0,400.0,0.97,1.0,4.495488000895873
21,21.0,1.0,1.0,127.0,424.0,0.01,1.0,3.0,400.0,0.99,1.0,4.195612326854995
22,22.0,1.0,1.0,127.0,424.0,0.01,1.0,3.0,400.0,0.993,1.0,4.120523076171666
23,23.0,1.0,1.0,127.0,424.0,0.01,1.0,3.0,400.0,0.995,1.0,4.085236734117969
24,24.0,1.0,1.0,127.0,424.0,0.01,1.0,3.0,400.0,0.997,1.0,4.098075573742766
25,25.0,1.0,1.0,127.0,424.0,0.01,1.0,3.0,600.0,0.97,1.0,4.312815256247298
26,26.0,1.0,1.0,127.0,424.0,0.01,1.0,3.0,600.0,0.99,1.0,4.199394726855897
27,27.0,1.0,1.0,127.0,424.0,0.01,1.0,3.0,600.0,0.993,1.0,4.124175664414821
28,28.0,1.0,1.0,127.0,424.0,0.01,1.0,3.0,600.0,0.995,1.0,4.104360209332892
29,29.0,1.0,1.0,127.0,424.0,0.01,1.0,3.0,600.0,0.997,1.0,4.101318922579553
30,30.0,1.0,1.0,127.0,424.0,0.01,1.0,4.0,400.0,0.97,1.0,4.522829653622509
31,31.0,1.0,1.0,127.0,424.0,0.01,1.0,4.0,400.0,0.99,1.0,4.360327536412096
32,32.0,1.0,1.0,127.0,424.0,0.01,1.0,4.0,400.0,0.993,1.0,4.2889971333051715
33,33.0,1.0,1.0,127.0,424.0,0.01,1.0,4.0,400.0,0.995,1.0,4.299074590908362
34,34.0,1.0,1.0,127.0,424.0,0.01,1.0,4.0,400.0,0.997,1.0,4.326531255381889
35,35.0,1.0,1.0,127.0,424.0,0.01,1.0,4.0,600.0,0.97,1.0,4.2955999235153755
36,36.0,1.0,1.0,127.0,424.0,0.01,1.0,4.0,600.0,0.99,1.0,4.2910085939872795
37,37.0,1.0,1.0,127.0,424.0,0.01,1.0,4.0,600.0,0.993,1.0,4.29348807533669
38,38.0,1.0,1.0,127.0,424.0,0.01,1.0,4.0,600.0,0.995,1.0,4.31182824166749
39,39.0,1.0,1.0,127.0,424.0,0.01,1.0,4.0,600.0,0.997,1.0,4.296965810212157
40,40.0,1.0,1.0,127.0,424.0,0.01,2.0,1.0,400.0,0.97,1.0,4.478257995469248
41,41.0,1.0,1.0,127.0,424.0,0.01,2.0,1.0,400.0,0.99,1.0,4.386360417564942
42,42.0,1.0,1.0,127.0,424.0,0.01,2.0,1.0,400.0,0.993,1.0,4.344456749807739
43,43.0,1.0,1.0,127.0,424.0,0.01,2.0,1.0,400.0,0.995,1.0,4.3029048435751465
44,44.0,1.0,1.0,127.0,424.0,0.01,2.0,1.0,400.0,0.997,1.0,4.306313006632499
45,45.0,1.0,1.0,127.0,424.0,0.01,2.0,1.0,600.0,0.97,1.0,4.548857357777568
46,46.0,1.0,1.0,127.0,424.0,0.01,2.0,1.0,600.0,0.99,1.0,4.515644551495879
47,47.0,1.0,1.0,127.0,424.0,0.01,2.0,1.0,600.0,0.993,1.0,4.455698484963533
48,48.0,1.0,1.0,127.0,424.0,0.01,2.0,1.0,600.0,0.995,1.0,4.383043947116628
49,49.0,1.0,1.0,127.0,424.0,0.01,2.0,1.0,600.0,0.997,1.0,4.291726441663236
50,50.0,1.0,1.0,127.0,424.0,0.01,2.0,2.0,400.0,0.97,1.0,4.48111422415273
51,51.0,1.0,1.0,127.0,424.0,0.01,2.0,2.0,400.0,0.99,1.0,4.200467264626022
52,52.0,1.0,1.0,127.0,424.0,0.01,2.0,2.0,400.0,0.993,1.0,4.164066220100982
53,53.0,1.0,1.0,127.0,424.0,0.01,2.0,2.0,400.0,0.995,1.0,4.147156190606324
54,54.0,1.0,1.0,127.0,424.0,0.01,2.0,2.0,400.0,0.997,1.0,4.113081354821833
55,55.0,1.0,1.0,127.0,424.0,0.01,2.0,2.0,600.0,0.97,1.0,4.5555313304357075
56,56.0,1.0,1.0,127.0,424.0,0.01,2.0,2.0,600.0,0.99,1.0,4.291364489592592
57,57.0,1.0,1.0,127.0,424.0,0.01,2.0,2.0,600.0,0.993,1.0,4.208902901336897
58,58.0,1.0,1.0,127.0,424.0,0.01,2.0,2.0,600.0,0.995,1.0,4.152998302923248
59,59.0,1.0,1.0,127.0,424.0,0.01,2.0,2.0,600.0,0.997,1.0,4.098338484186133
60,60.0,1.0,1.0,127.0,424.0,0.01,2.0,3.0,400.0,0.97,1.0,4.236882029795548
61,61.0,1.0,1.0,127.0,424.0,0.01,2.0,3.0,400.0,0.99,1.0,4.076337140417482
62,62.0,1.0,1.0,127.0,424.0,0.01,2.0,3.0,400.0,0.993,1.0,4.038032938024517
63,63.0,1.0,1.0,127.0,424.0,0.01,2.0,3.0,400.0,0.995,1.0,4.01331109385532
64,64.0,1.0,1.0,127.0,424.0,0.01,2.0,3.0,400.0,0.997,1.0,3.976011087206916
65,65.0,1.0,1.0,127.0,424.0,0.01,2.0,3.0,600.0,0.97,1.0,4.30305090375278
66,66.0,1.0,1.0,127.0,424.0,0.01,2.0,3.0,600.0,0.99,1.0,4.1415253853146945
67,67.0,1.0,1.0,127.0,424.0,0.01,2.0,3.0,600.0,0.993,1.0,4.05673764731351
68,68.0,1.0,1.0,127.0,424.0,0.01,2.0,3.0,600.0,0.995,1.0,4.018026946831604
69,69.0,1.0,1.0,127.0,424.0,0.01,2.0,3.0,600.0,0.997,1.0,3.963548444694937
70,70.0,1.0,1.0,127.0,424.0,0.01,2.0,4.0,400.0,0.97,1.0,4.223381720901393
71,71.0,1.0,1.0,127.0,424.0,0.01,2.0,4.0,400.0,0.99,1.0,4.081073883524644
72,72.0,1.0,1.0,127.0,424.0,0.01,2.0,4.0,400.0,0.993,1.0,4.061213077177305
73,73.0,1.0,1.0,127.0,424.0,0.01,2.0,4.0,400.0,0.995,1.0,4.133824547951764
74,74.0,1.0,1.0,127.0,424.0,0.01,2.0,4.0,400.0,0.997,1.0,4.1090500807268535
75,75.0,1.0,1.0,127.0,424.0,0.01,2.0,4.0,600.0,0.97,1.0,4.183319115987864
76,76.0,1.0,1.0,127.0,424.0,0.01,2.0,4.0,600.0,0.99,1.0,4.131580777558158
77,77.0,1.0,1.0,127.0,424.0,0.01,2.0,4.0,600.0,0.993,1.0,4.08479459731105
78,78.0,1.0,1.0,127.0,424.0,0.01,2.0,4.0,600.0,0.995,1.0,4.123266967160527
79,79.0,1.0,1.0,127.0,424.0,0.01,2.0,4.0,600.0,0.997,1.0,4.14347222689689
80,80.0,1.0,1.0,127.0,424.0,0.01,3.0,1.0,400.0,0.97,1.0,4.438316410633466
81,81.0,1.0,1.0,127.0,424.0,0.01,3.0,1.0,400.0,0.99,1.0,4.342873324800835
82,82.0,1.0,1.0,127.0,424.0,0.01,3.0,1.0,400.0,0.993,1.0,4.300553777766092
83,83.0,1.0,1.0,127.0,424.0,0.01,3.0,1.0,400.0,0.995,1.0,4.246779111785704
84,84.0,1.0,1.0,127.0,424.0,0.01,3.0,1.0,400.0,0.997,1.0,4.2602310877587515
85,85.0,1.0,1.0,127.0,424.0,0.01,3.0,1.0,600.0,0.97,1.0,4.5235412512642466
86,86.0,1.0,1.0,127.0,424.0,0.01,3.0,1.0,600.0,0.99,1.0,4.500131738128272
87,87.0,1.0,1.0,127.0,424.0,0.01,3.0,1.0,600.0,0.993,1.0,4.4414394985809
88,88.0,1.0,1.0,127.0,424.0,0.01,3.0,1.0,600.0,0.995,1.0,4.37370368366956
89,89.0,1.0,1.0,127.0,424.0,0.01,3.0,1.0,600.0,0.997,1.0,4.289006639786319
90,90.0,1.0,1.0,127.0,424.0,0.01,3.0,2.0,400.0,0.97,1.0,4.429449380609056
91,91.0,1.0,1.0,127.0,424.0,0.01,3.0,2.0,400.0,0.99,1.0,4.159973585427571
92,92.0,1.0,1.0,127.0,424.0,0.01,3.0,2.0,400.0,0.993,1.0,4.115965844420121
93,93.0,1.0,1.0,127.0,424.0,0.01,3.0,2.0,400.0,0.995,1.0,4.112641393429013
94,94.0,1.0,1.0,127.0,424.0,0.01,3.0,2.0,400.0,0.997,1.0,4.072838897060181
95,95.0,1.0,1.0,127.0,424.0,0.01,3.0,2.0,600.0,0.97,1.0,4.513804462530207
96,96.0,1.0,1.0,127.0,424.0,0.01,3.0,2.0,600.0,0.99,1.0,4.259378957099283
97,97.0,1.0,1.0,127.0,424.0,0.01,3.0,2.0,600.0,0.993,1.0,4.182869780791558
98,98.0,1.0,1.0,127.0,424.0,0.01,3.0,2.0,600.0,0.995,1.0,4.1481583351107645
99,99.0,1.0,1.0,127.0,424.0,0.01,3.0,2.0,600.0,0.997,1.0,4.102586955001798
100,100.0,1.0,1.0,127.0,424.0,0.01,3.0,3.0,400.0,0.97,1.0,4.167682621937804
101,101.0,1.0,1.0,127.0,424.0,0.01,3.0,3.0,400.0,0.99,1.0,4.0442630756985185
102,102.0,1.0,1.0,127.0,424.0,0.01,3.0,3.0,400.0,0.993,1.0,4.007394891056779
103,103.0,1.0,1.0,127.0,424.0,0.01,3.0,3.0,400.0,0.995,1.0,3.9893313057996096
104,104.0,1.0,1.0,127.0,424.0,0.01,3.0,3.0,400.0,0.997,1.0,3.9594220985716273
105,105.0,1.0,1.0,127.0,424.0,0.01,3.0,3.0,600.0,0.97,1.0,4.152774861286635
106,106.0,1.0,1.0,127.0,424.0,0.01,3.0,3.0,600.0,0.99,1.0,4.1211782731867865
107,107.0,1.0,1.0,127.0,424.0,0.01,3.0,3.0,600.0,0.993,1.0,4.047826428881239
108,108.0,1.0,1.0,127.0,424.0,0.01,3.0,3.0,600.0,0.995,1.0,4.001784081905081
109,109.0,1.0,1.0,127.0,424.0,0.01,3.0,3.0,600.0,0.997,1.0,3.960002431774514
110,110.0,1.0,1.0,127.0,424.0,0.01,3.0,4.0,400.0,0.97,1.0,4.092385873652811
111,111.0,1.0,1.0,127.0,424.0,0.01,3.0,4.0,400.0,0.99,1.0,4.059250420385109
112,112.0,1.0,1.0,127.0,424.0,0.01,3.0,4.0,400.0,0.993,1.0,4.051962030970539
113,113.0,1.0,1.0,127.0,424.0,0.01,3.0,4.0,400.0,0.995,1.0,4.075607265102843
114,114.0,1.0,1.0,127.0,424.0,0.01,3.0,4.0,400.0,0.997,1.0,4.110190792178854
115,115.0,1.0,1.0,127.0,424.0,0.01,3.0,4.0,600.0,0.97,1.0,4.0723879311363795
116,116.0,1.0,1.0,127.0,424.0,0.01,3.0,4.0,600.0,0.99,1.0,4.115591508465903
117,117.0,1.0,1.0,127.0,424.0,0.01,3.0,4.0,600.0,0.993,1.0,4.083622845216883
118,118.0,1.0,1.0,127.0,424.0,0.01,3.0,4.0,600.0,0.995,1.0,4.099587177305128
119,119.0,1.0,1.0,127.0,424.0,0.01,3.0,4.0,600.0,0.997,1.0,4.127348449437221
120,120.0,1.0,1.0,127.0,424.0,0.01,4.0,1.0,400.0,0.97,1.0,4.438761466665648
121,121.0,1.0,1.0,127.0,424.0,0.01,4.0,1.0,400.0,0.99,1.0,4.342975091740261
122,122.0,1.0,1.0,127.0,424.0,0.01,4.0,1.0,400.0,0.993,1.0,4.300377759611017
123,123.0,1.0,1.0,127.0,424.0,0.01,4.0,1.0,400.0,0.995,1.0,4.246329088536364
124,124.0,1.0,1.0,127.0,424.0,0.01,4.0,1.0,400.0,0.997,1.0,4.260269109637083
125,125.0,1.0,1.0,127.0,424.0,0.01,4.0,1.0,600.0,0.97,1.0,4.523965712437547
126,126.0,1.0,1.0,127.0,424.0,0.01,4.0,1.0,600.0,0.99,1.0,4.500093168037084
127,127.0,1.0,1.0,127.0,424.0,0.01,4.0,1.0,600.0,0.993,1.0,4.439731318607831
128,128.0,1.0,1.0,127.0,424.0,0.01,4.0,1.0,600.0,0.995,1.0,4.373064393940198
129,129.0,1.0,1.0,127.0,424.0,0.01,4.0,1.0,600.0,0.997,1.0,4.288869517913567
130,130.0,1.0,1.0,127.0,424.0,0.01,4.0,2.0,400.0,0.97,1.0,4.429376292055842
131,131.0,1.0,1.0,127.0,424.0,0.01,4.0,2.0,400.0,0.99,1.0,4.16285476150862
132,132.0,1.0,1.0,127.0,424.0,0.01,4.0,2.0,400.0,0.993,1.0,4.11622876661092
133,133.0,1.0,1.0,127.0,424.0,0.01,4.0,2.0,400.0,0.995,1.0,4.112933795142464
134,134.0,1.0,1.0,127.0,424.0,0.01,4.0,2.0,400.0,0.997,1.0,4.074070365942965
135,135.0,1.0,1.0,127.0,424.0,0.01,4.0,2.0,600.0,0.97,1.0,4.513270014197484
136,136.0,1.0,1.0,127.0,424.0,0.01,4.0,2.0,600.0,0.99,1.0,4.255965664030816
137,137.0,1.0,1.0,127.0,424.0,0.01,4.0,2.0,600.0,0.993,1.0,4.182738160551149
138,138.0,1.0,1.0,127.0,424.0,0.01,4.0,2.0,600.0,0.995,1.0,4.149013427869523
139,139.0,1.0,1.0,127.0,424.0,0.01,4.0,2.0,600.0,0.997,1.0,4.102692505293536
140,140.0,1.0,1.0,127.0,424.0,0.01,4.0,3.0,400.0,0.97,1.0,4.167239553391241
141,141.0,1.0,1.0,127.0,424.0,0.01,4.0,3.0,400.0,0.99,1.0,4.043970353464204
142,142.0,1.0,1.0,127.0,424.0,0.01,4.0,3.0,400.0,0.993,1.0,4.007146782786892
143,143.0,1.0,1.0,127.0,424.0,0.01,4.0,3.0,400.0,0.995,1.0,3.9893725230555486
144,144.0,1.0,1.0,127.0,424.0,0.01,4.0,3.0,400.0,0.997,1.0,3.959345616943295
145,145.0,1.0,1.0,127.0,424.0,0.01,4.0,3.0,600.0,0.97,1.0,4.146181188149203
146,146.0,1.0,1.0,127.0,424.0,0.01,4.0,3.0,600.0,0.99,1.0,4.122536116616298
147,147.0,1.0,1.0,127.0,424.0,0.01,4.0,3.0,600.0,0.993,1.0,4.049208052093437
148,148.0,1.0,1.0,127.0,424.0,0.01,4.0,3.0,600.0,0.995,1.0,4.003030870203645
149,149.0,1.0,1.0,127.0,424.0,0.01,4.0,3.0,600.0,0.997,1.0,3.960651743064957
150,150.0,1.0,1.0,127.0,424.0,0.01,4.0,4.0,400.0,0.97,1.0,4.095428661118986
151,151.0,1.0,1.0,127.0,424.0,0.01,4.0,4.0,400.0,0.99,1.0,4.058994374146115
152,152.0,1.0,1.0,127.0,424.0,0.01,4.0,4.0,400.0,0.993,1.0,4.049435628265509
153,153.0,1.0,1.0,127.0,424.0,0.01,4.0,4.0,400.0,0.995,1.0,4.076911180759605
154,154.0,1.0,1.0,127.0,424.0,0.01,4.0,4.0,400.0,0.997,1.0,4.10966002144444
155,155.0,1.0,1.0,127.0,424.0,0.01,4.0,4.0,600.0,0.97,1.0,4.069032587804303
156,156.0,1.0,1.0,127.0,424.0,0.01,4.0,4.0,600.0,0.99,1.0,4.113674009148758
157,157.0,1.0,1.0,127.0,424.0,0.01,4.0,4.0,600.0,0.993,1.0,4.0831850281135695
158,158.0,1.0,1.0,127.0,424.0,0.01,4.0,4.0,600.0,0.995,1.0,4.099085855769849
159,159.0,1.0,1.0,127.0,424.0,0.01,4.0,4.0,600.0,0.997,1.0,4.128348451842365
160,160.0,1.0,1.0,317.0,424.0,0.01,1.0,1.0,400.0,0.97,1.0,4.240532459956464
161,161.0,1.0,1.0,317.0,424.0,0.01,1.0,1.0,400.0,0.99,1.0,4.1720886455825115
162,162.0,1.0,1.0,317.0,424.0,0.01,1.0,1.0,400.0,0.993,1.0,4.102665360973073
163,163.0,1.0,1.0,317.0,424.0,0.01,1.0,1.0,400.0,0.995,1.0,4.05186961081753
164,164.0,1.0,1.0,317.0,424.0,0.01,1.0,1.0,400.0,0.997,1.0,4.120688443403375
165,165.0,1.0,1.0,317.0,424.0,0.01,1.0,1.0,600.0,0.97,1.0,4.251351099269188
166,166.0,1.0,1.0,317.0,424.0,0.01,1.0,1.0,600.0,0.99,1.0,4.220500572002584
167,167.0,1.0,1.0,317.0,424.0,0.01,1.0,1.0,600.0,0.993,1.0,4.357732877263459
168,168.0,1.0,1.0,317.0,424.0,0.01,1.0,1.0,600.0,0.995,1.0,4.272846063050205
169,169.0,1.0,1.0,317.0,424.0,0.01,1.0,1.0,600.0,0.997,1.0,3.9831387366720756
170,170.0,1.0,1.0,317.0,424.0,0.01,1.0,2.0,400.0,0.97,1.0,4.885426748180464
171,171.0,1.0,1.0,317.0,424.0,0.01,1.0,2.0,400.0,0.99,1.0,4.175269572651078
172,172.0,1.0,1.0,317.0,424.0,0.01,1.0,2.0,400.0,0.993,1.0,4.00646289674146
173,173.0,1.0,1.0,317.0,424.0,0.01,1.0,2.0,400.0,0.995,1.0,3.9785580402176413
174,174.0,1.0,1.0,317.0,424.0,0.01,1.0,2.0,400.0,0.997,1.0,4.008315418041654
175,175.0,1.0,1.0,317.0,424.0,0.01,1.0,2.0,600.0,0.97,1.0,4.909297375151532
176,176.0,1.0,1.0,317.0,424.0,0.01,1.0,2.0,600.0,0.99,1.0,4.018851042949741
177,177.0,1.0,1.0,317.0,424.0,0.01,1.0,2.0,600.0,0.993,1.0,3.9821359933884852
178,178.0,1.0,1.0,317.0,424.0,0.01,1.0,2.0,600.0,0.995,1.0,3.9591177666740944
179,179.0,1.0,1.0,317.0,424.0,0.01,1.0,2.0,600.0,0.997,1.0,3.942976043864324
180,180.0,1.0,1.0,317.0,424.0,0.01,1.0,3.0,400.0,0.97,1.0,4.45925033470845
181,181.0,1.0,1.0,317.0,424.0,0.01,1.0,3.0,400.0,0.99,1.0,4.031320326524583
182,182.0,1.0,1.0,317.0,424.0,0.01,1.0,3.0,400.0,0.993,1.0,3.9776180181622838
183,183.0,1.0,1.0,317.0,424.0,0.01,1.0,3.0,400.0,0.995,1.0,3.95927527437067
184,184.0,1.0,1.0,317.0,424.0,0.01,1.0,3.0,400.0,0.997,1.0,3.975797016503344
185,185.0,1.0,1.0,317.0,424.0,0.01,1.0,3.0,600.0,0.97,1.0,4.258739370845255
186,186.0,1.0,1.0,317.0,424.0,0.01,1.0,3.0,600.0,0.99,1.0,3.972338902265178
187,187.0,1.0,1.0,317.0,424.0,0.01,1.0,3.0,600.0,0.993,1.0,3.971387440952022
188,188.0,1.0,1.0,317.0,424.0,0.01,1.0,3.0,600.0,0.995,1.0,3.9372358548513926
189,189.0,1.0,1.0,317.0,424.0,0.01,1.0,3.0,600.0,0.997,1.0,3.9093561137021897
190,190.0,1.0,1.0,317.0,424.0,0.01,1.0,4.0,400.0,0.97,1.0,4.432462041960249
191,191.0,1.0,1.0,317.0,424.0,0.01,1.0,4.0,400.0,0.99,1.0,4.054990872257984
192,192.0,1.0,1.0,317.0,424.0,0.01,1.0,4.0,400.0,0.993,1.0,3.9892228941770282
193,193.0,1.0,1.0,317.0,424.0,0.01,1.0,4.0,400.0,0.995,1.0,3.950609418017163
194,194.0,1.0,1.0,317.0,424.0,0.01,1.0,4.0,400.0,0.997,1.0,3.9764541590719653
195,195.0,1.0,1.0,317.0,424.0,0.01,1.0,4.0,600.0,0.97,1.0,4.134890481642087
196,196.0,1.0,1.0,317.0,424.0,0.01,1.0,4.0,600.0,0.99,1.0,3.996262350798102
197,197.0,1.0,1.0,317.0,424.0,0.01,1.0,4.0,600.0,0.993,1.0,3.9719865958066154
198,198.0,1.0,1.0,317.0,424.0,0.01,1.0,4.0,600.0,0.995,1.0,3.9213462151918588
199,199.0,1.0,1.0,317.0,424.0,0.01,1.0,4.0,600.0,0.997,1.0,3.9136254436926845
200,200.0,1.0,1.0,317.0,424.0,0.01,2.0,1.0,400.0,0.97,1.0,4.006219002823089
201,201.0,1.0,1.0,317.0,424.0,0.01,2.0,1.0,400.0,0.99,1.0,3.9896818202581206
202,202.0,1.0,1.0,317.0,424.0,0.01,2.0,1.0,400.0,0.993,1.0,3.995093313378901
203,203.0,1.0,1.0,317.0,424.0,0.01,2.0,1.0,400.0,0.995,1.0,4.012652070880279
204,204.0,1.0,1.0,317.0,424.0,0.01,2.0,1.0,400.0,0.997,1.0,4.123539540484611
205,205.0,1.0,1.0,317.0,424.0,0.01,2.0,1.0,600.0,0.97,1.0,4.229596888653226
206,206.0,1.0,1.0,317.0,424.0,0.01,2.0,1.0,600.0,0.99,1.0,4.136533281101143
207,207.0,1.0,1.0,317.0,424.0,0.01,2.0,1.0,600.0,0.993,1.0,4.072973025935955
208,208.0,1.0,1.0,317.0,424.0,0.01,2.0,1.0,600.0,0.995,1.0,4.0046046262448085
209,209.0,1.0,1.0,317.0,424.0,0.01,2.0,1.0,600.0,0.997,1.0,3.943855199305631
210,210.0,1.0,1.0,317.0,424.0,0.01,2.0,2.0,400.0,0.97,1.0,4.091245146586809
211,211.0,1.0,1.0,317.0,424.0,0.01,2.0,2.0,400.0,0.99,1.0,3.981224124854287
212,212.0,1.0,1.0,317.0,424.0,0.01,2.0,2.0,400.0,0.993,1.0,3.9689744777971576
213,213.0,1.0,1.0,317.0,424.0,0.01,2.0,2.0,400.0,0.995,1.0,3.98829696070486
214,214.0,1.0,1.0,317.0,424.0,0.01,2.0,2.0,400.0,0.997,1.0,4.069557124099882
215,215.0,1.0,1.0,317.0,424.0,0.01,2.0,2.0,600.0,0.97,1.0,4.0922741095317985
216,216.0,1.0,1.0,317.0,424.0,0.01,2.0,2.0,600.0,0.99,1.0,3.900897117482249
217,217.0,1.0,1.0,317.0,424.0,0.01,2.0,2.0,600.0,0.993,1.0,3.8924384118459803
218,218.0,1.0,1.0,317.0,424.0,0.01,2.0,2.0,600.0,0.995,1.0,3.891651645425322
219,219.0,1.0,1.0,317.0,424.0,0.01,2.0,2.0,600.0,0.997,1.0,3.9139312747385357
220,220.0,1.0,1.0,317.0,424.0,0.01,2.0,3.0,400.0,0.97,1.0,4.044087118990147
221,221.0,1.0,1.0,317.0,424.0,0.01,2.0,3.0,400.0,0.99,1.0,3.9278278830284763
222,222.0,1.0,1.0,317.0,424.0,0.01,2.0,3.0,400.0,0.993,1.0,3.924147197323359
