,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse
0,0.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,400.0,0.97,1.0,7.125159118645199
1,1.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,400.0,0.99,1.0,7.087840539872177
2,2.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,400.0,0.993,1.0,7.032436014076106
3,3.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,400.0,0.995,1.0,6.985053270166358
4,4.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,400.0,0.997,1.0,6.963538461463429
5,5.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,600.0,0.97,1.0,6.7403868377431015
6,6.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,600.0,0.99,1.0,6.69419356384793
7,7.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,600.0,0.993,1.0,6.641264064585041
8,8.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,600.0,0.995,1.0,6.593175047462505
9,9.0,1.0,1.0,142.0,475.0,0.007,1.0,1.0,600.0,0.997,1.0,6.523257997076163
10,10.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,400.0,0.97,1.0,7.303500437159261
11,11.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,400.0,0.99,1.0,6.985642192937994
12,12.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,400.0,0.993,1.0,6.85285341943513
13,13.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,400.0,0.995,1.0,6.715790411615483
14,14.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,400.0,0.997,1.0,6.657933920625424
15,15.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,600.0,0.97,1.0,6.7764253477747225
16,16.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,600.0,0.99,1.0,6.636043201194848
17,17.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,600.0,0.993,1.0,6.5826360364060745
18,18.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,600.0,0.995,1.0,6.463330257479184
19,19.0,1.0,1.0,142.0,475.0,0.007,1.0,2.0,600.0,0.997,1.0,6.360374174168122
20,20.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,400.0,0.97,1.0,7.433684794179867
21,21.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,400.0,0.99,1.0,6.894292862700971
22,22.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,400.0,0.993,1.0,6.8450710854150385
23,23.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,400.0,0.995,1.0,6.80424630888412
24,24.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,400.0,0.997,1.0,6.83197073434702
25,25.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,600.0,0.97,1.0,6.79811429180633
26,26.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,600.0,0.99,1.0,6.522071479887118
27,27.0,1.0,1.0,142.0,475.0,0.007,1.0,3.0,600.0,0.993,1.0,6.474440194909869
