,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse
0,0.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,400.0,0.97,1.0,4.653181162065012
1,1.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,400.0,0.99,1.0,4.340933629398863
2,2.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,400.0,0.993,1.0,4.32781457916289
3,3.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,400.0,0.995,1.0,4.3297813541297865
4,4.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,400.0,0.997,1.0,4.32141633426632
5,5.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,600.0,0.97,1.0,4.63662890831622
6,6.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,600.0,0.99,1.0,4.361683114407041
7,7.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,600.0,0.993,1.0,4.347302470434417
8,8.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,600.0,0.995,1.0,4.3427731108862115
9,9.0,1.0,1.0,127.0,424.0,0.03,1.0,1.0,600.0,0.997,1.0,4.317286419647291
10,10.0,1.0,1.0,127.0,424.0,0.03,1.0,2.0,400.0,0.97,1.0,4.341918520598244
11,11.0,1.0,1.0,127.0,424.0,0.03,1.0,2.0,400.0,0.99,1.0,4.098765138836414
12,12.0,1.0,1.0,127.0,424.0,0.03,1.0,2.0,400.0,0.993,1.0,4.053422953554741
13,13.0,1.0,1.0,127.0,424.0,0.03,1.0,2.0,400.0,0.995,1.0,4.104040407509598
14,14.0,1.0,1.0,127.0,424.0,0.03,1.0,2.0,400.0,0.997,1.0,4.129010678156284
15,15.0,1.0,1.0,127.0,424.0,0.03,1.0,2.0,600.0,0.97,1.0,4.3318457222931475
16,16.0,1.0,1.0,127.0,424.0,0.03,1.0,2.0,600.0,0.99,1.0,4.1074672397467955
17,17.0,1.0,1.0,127.0,424.0,0.03,1.0,2.0,600.0,0.993,1.0,4.06684176860528
18,18.0,1.0,1.0,127.0,424.0,0.03,1.0,2.0,600.0,0.995,1.0,4.0916028363616945
19,19.0,1.0,1.0,127.0,424.0,0.03,1.0,2.0,600.0,0.997,1.0,4.102071577040992
20,20.0,1.0,1.0,127.0,424.0,0.03,1.0,3.0,400.0,0.97,1.0,4.152528481681073
21,21.0,1.0,1.0,127.0,424.0,0.03,1.0,3.0,400.0,0.99,1.0,4.076081711877154
22,22.0,1.0,1.0,127.0,424.0,0.03,1.0,3.0,400.0,0.993,1.0,4.076140823826248
23,23.0,1.0,1.0,127.0,424.0,0.03,1.0,3.0,400.0,0.995,1.0,4.132995484045524
24,24.0,1.0,1.0,127.0,424.0,0.03,1.0,3.0,400.0,0.997,1.0,4.039190577152704
25,25.0,1.0,1.0,127.0,424.0,0.03,1.0,3.0,600.0,0.97,1.0,4.149811635637762
26,26.0,1.0,1.0,127.0,424.0,0.03,1.0,3.0,600.0,0.99,1.0,4.0661469524011045
27,27.0,1.0,1.0,127.0,424.0,0.03,1.0,3.0,600.0,0.993,1.0,4.073855900269062
28,28.0,1.0,1.0,127.0,424.0,0.03,1.0,3.0,600.0,0.995,1.0,4.119949757185762
29,29.0,1.0,1.0,127.0,424.0,0.03,1.0,3.0,600.0,0.997,1.0,4.020943560782358
30,30.0,1.0,1.0,127.0,424.0,0.03,1.0,4.0,400.0,0.97,1.0,4.414707189018129
31,31.0,1.0,1.0,127.0,424.0,0.03,1.0,4.0,400.0,0.99,1.0,4.287428759055883
32,32.0,1.0,1.0,127.0,424.0,0.03,1.0,4.0,400.0,0.993,1.0,4.277291203323366
33,33.0,1.0,1.0,127.0,424.0,0.03,1.0,4.0,400.0,0.995,1.0,4.308487233058724
34,34.0,1.0,1.0,127.0,424.0,0.03,1.0,4.0,400.0,0.997,1.0,4.25205464496166
35,35.0,1.0,1.0,127.0,424.0,0.03,1.0,4.0,600.0,0.97,1.0,4.3995902580008295
36,36.0,1.0,1.0,127.0,424.0,0.03,1.0,4.0,600.0,0.99,1.0,4.331006097432184
37,37.0,1.0,1.0,127.0,424.0,0.03,1.0,4.0,600.0,0.993,1.0,4.2877951310033655
38,38.0,1.0,1.0,127.0,424.0,0.03,1.0,4.0,600.0,0.995,1.0,4.324426960324102
39,39.0,1.0,1.0,127.0,424.0,0.03,1.0,4.0,600.0,0.997,1.0,4.297476214248924
40,40.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,400.0,0.97,1.0,4.601640661791323
41,41.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,400.0,0.99,1.0,4.374899144778977
42,42.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,400.0,0.993,1.0,4.340199498172701
43,43.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,400.0,0.995,1.0,4.330855248370881
44,44.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,400.0,0.997,1.0,4.293923854657282
45,45.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,600.0,0.97,1.0,4.6695268671157635
46,46.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,600.0,0.99,1.0,4.480537905405859
47,47.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,600.0,0.993,1.0,4.426555769388851
48,48.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,600.0,0.995,1.0,4.395458225696631
49,49.0,1.0,1.0,127.0,424.0,0.03,2.0,1.0,600.0,0.997,1.0,4.331740227457984
50,50.0,1.0,1.0,127.0,424.0,0.03,2.0,2.0,400.0,0.97,1.0,4.3916870464305315
51,51.0,1.0,1.0,127.0,424.0,0.03,2.0,2.0,400.0,0.99,1.0,4.210623512186595
52,52.0,1.0,1.0,127.0,424.0,0.03,2.0,2.0,400.0,0.993,1.0,4.168481043187483
53,53.0,1.0,1.0,127.0,424.0,0.03,2.0,2.0,400.0,0.995,1.0,4.150228234861472
54,54.0,1.0,1.0,127.0,424.0,0.03,2.0,2.0,400.0,0.997,1.0,4.103076380402081
55,55.0,1.0,1.0,127.0,424.0,0.03,2.0,2.0,600.0,0.97,1.0,4.42662659056172
56,56.0,1.0,1.0,127.0,424.0,0.03,2.0,2.0,600.0,0.99,1.0,4.310816178112872
57,57.0,1.0,1.0,127.0,424.0,0.03,2.0,2.0,600.0,0.993,1.0,4.281182519827086
58,58.0,1.0,1.0,127.0,424.0,0.03,2.0,2.0,600.0,0.995,1.0,4.256890335142641
59,59.0,1.0,1.0,127.0,424.0,0.03,2.0,2.0,600.0,0.997,1.0,4.183055406751405
60,60.0,1.0,1.0,127.0,424.0,0.03,2.0,3.0,400.0,0.97,1.0,4.188924866406409
61,61.0,1.0,1.0,127.0,424.0,0.03,2.0,3.0,400.0,0.99,1.0,4.098206543577338
62,62.0,1.0,1.0,127.0,424.0,0.03,2.0,3.0,400.0,0.993,1.0,4.087216484061305
63,63.0,1.0,1.0,127.0,424.0,0.03,2.0,3.0,400.0,0.995,1.0,4.101750011285026
64,64.0,1.0,1.0,127.0,424.0,0.03,2.0,3.0,400.0,0.997,1.0,4.155433317444599
65,65.0,1.0,1.0,127.0,424.0,0.03,2.0,3.0,600.0,0.97,1.0,4.271790344695772
66,66.0,1.0,1.0,127.0,424.0,0.03,2.0,3.0,600.0,0.99,1.0,4.211126639673788
67,67.0,1.0,1.0,127.0,424.0,0.03,2.0,3.0,600.0,0.993,1.0,4.2313159215125635
68,68.0,1.0,1.0,127.0,424.0,0.03,2.0,3.0,600.0,0.995,1.0,4.22300440144736
69,69.0,1.0,1.0,127.0,424.0,0.03,2.0,3.0,600.0,0.997,1.0,4.2459518614762315
70,70.0,1.0,1.0,127.0,424.0,0.03,2.0,4.0,400.0,0.97,1.0,4.198750675334202
71,71.0,1.0,1.0,127.0,424.0,0.03,2.0,4.0,400.0,0.99,1.0,4.296883664754021
72,72.0,1.0,1.0,127.0,424.0,0.03,2.0,4.0,400.0,0.993,1.0,4.205950654116094
73,73.0,1.0,1.0,127.0,424.0,0.03,2.0,4.0,400.0,0.995,1.0,4.030024418614494
74,74.0,1.0,1.0,127.0,424.0,0.03,2.0,4.0,400.0,0.997,1.0,4.030145269121458
75,75.0,1.0,1.0,127.0,424.0,0.03,2.0,4.0,600.0,0.97,1.0,4.315917634554355
76,76.0,1.0,1.0,127.0,424.0,0.03,2.0,4.0,600.0,0.99,1.0,4.271812780978181
77,77.0,1.0,1.0,127.0,424.0,0.03,2.0,4.0,600.0,0.993,1.0,4.265689982651738
78,78.0,1.0,1.0,127.0,424.0,0.03,2.0,4.0,600.0,0.995,1.0,4.138729321967682
79,79.0,1.0,1.0,127.0,424.0,0.03,2.0,4.0,600.0,0.997,1.0,4.1135685909552935
