,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
94,44.0,44.0,94.0,317.0,424.0,0.03,2.0,200.0,1.3236083736312716
95,45.0,45.0,95.0,317.0,424.0,0.03,2.0,200.0,1.3168647309183033
96,46.0,46.0,96.0,317.0,424.0,0.03,2.0,200.0,1.3856561722733662
97,47.0,47.0,97.0,317.0,424.0,0.03,2.0,200.0,1.4091767307251424
98,48.0,48.0,98.0,317.0,424.0,0.03,2.0,200.0,1.3809161524085485
99,49.0,49.0,99.0,317.0,424.0,0.03,2.0,200.0,1.297881184174834
100,0.0,0.0,50.0,635.0,424.0,0.007,5.0,600.0,1.302283091454856
101,1.0,1.0,51.0,635.0,424.0,0.007,5.0,600.0,1.279225711905114
102,2.0,2.0,52.0,635.0,424.0,0.007,5.0,600.0,1.277017013681047
103,3.0,3.0,53.0,635.0,424.0,0.007,5.0,600.0,1.2959782072966872
104,4.0,4.0,54.0,635.0,424.0,0.007,5.0,600.0,1.1686726915780885
105,5.0,5.0,55.0,635.0,424.0,0.007,5.0,600.0,1.2167346943507238
106,6.0,6.0,56.0,635.0,424.0,0.007,5.0,600.0,1.3187662531488415
107,7.0,7.0,57.0,635.0,424.0,0.007,5.0,600.0,1.3051079753903088
108,8.0,8.0,58.0,635.0,424.0,0.007,5.0,600.0,1.2703559152776975
109,9.0,9.0,59.0,635.0,424.0,0.007,5.0,600.0,1.3106542774550178
110,10.0,10.0,60.0,635.0,424.0,0.007,5.0,600.0,1.24907444841475
111,11.0,11.0,61.0,635.0,424.0,0.007,5.0,600.0,1.314643745573761
112,12.0,12.0,62.0,635.0,424.0,0.007,5.0,600.0,1.2694257338960229
113,13.0,13.0,63.0,635.0,424.0,0.007,5.0,600.0,1.2748534144188175
114,14.0,14.0,64.0,635.0,424.0,0.007,5.0,600.0,1.2616322466063958
115,15.0,15.0,65.0,635.0,424.0,0.007,5.0,600.0,1.2946267309958863
116,16.0,16.0,66.0,635.0,424.0,0.007,5.0,600.0,1.1935930464603883
117,17.0,17.0,67.0,635.0,424.0,0.007,5.0,600.0,1.3849569695526214
118,18.0,18.0,68.0,635.0,424.0,0.007,5.0,600.0,1.268328668515052
119,19.0,19.0,69.0,635.0,424.0,0.007,5.0,600.0,1.2487310848525957
120,20.0,20.0,70.0,635.0,424.0,0.007,5.0,600.0,1.199617062722483
121,21.0,21.0,71.0,635.0,424.0,0.007,5.0,600.0,1.2870104425954274
122,22.0,22.0,72.0,635.0,424.0,0.007,5.0,600.0,1.298056706279648
123,23.0,23.0,73.0,635.0,424.0,0.007,5.0,600.0,1.2674775388951236
124,24.0,24.0,74.0,635.0,424.0,0.007,5.0,600.0,1.2518509197960423
125,25.0,25.0,75.0,635.0,424.0,0.007,5.0,600.0,1.1840115196570047
126,26.0,26.0,76.0,635.0,424.0,0.007,5.0,600.0,1.2673420581954378
127,27.0,27.0,77.0,635.0,424.0,0.007,5.0,600.0,1.2832155165962895
128,28.0,28.0,78.0,635.0,424.0,0.007,5.0,600.0,1.2458469521583535
129,29.0,29.0,79.0,635.0,424.0,0.007,5.0,600.0,1.2518933010387974
130,30.0,30.0,80.0,635.0,424.0,0.007,5.0,600.0,1.1856752055215862
131,31.0,31.0,81.0,635.0,424.0,0.007,5.0,600.0,1.2658599045286512
132,32.0,32.0,82.0,635.0,424.0,0.007,5.0,600.0,1.2501413372148353
133,33.0,33.0,83.0,635.0,424.0,0.007,5.0,600.0,1.2291691219179754
134,34.0,34.0,84.0,635.0,424.0,0.007,5.0,600.0,1.2967653239445824
135,35.0,35.0,85.0,635.0,424.0,0.007,5.0,600.0,1.307048587969176
136,36.0,36.0,86.0,635.0,424.0,0.007,5.0,600.0,1.2476615090051026
137,37.0,37.0,87.0,635.0,424.0,0.007,5.0,600.0,1.1928018808568381
138,38.0,38.0,88.0,635.0,424.0,0.007,5.0,600.0,1.1523560186454103
139,39.0,39.0,89.0,635.0,424.0,0.007,5.0,600.0,1.2787612853415276
140,40.0,40.0,90.0,635.0,424.0,0.007,5.0,600.0,1.3290864225935701
141,41.0,41.0,91.0,635.0,424.0,0.007,5.0,600.0,1.2700733549721288
142,42.0,42.0,92.0,635.0,424.0,0.007,5.0,600.0,1.282350509609126
143,43.0,43.0,93.0,635.0,424.0,0.007,5.0,600.0,1.1731609403096042
144,44.0,44.0,94.0,635.0,424.0,0.007,5.0,600.0,1.2872244030692648
145,45.0,45.0,95.0,635.0,424.0,0.007,5.0,600.0,1.2026985672800472
146,46.0,46.0,96.0,635.0,424.0,0.007,5.0,600.0,1.2167054249937628
147,47.0,47.0,97.0,635.0,424.0,0.007,5.0,600.0,1.2715438602245044
148,48.0,48.0,98.0,635.0,424.0,0.007,5.0,600.0,1.276001009218546
149,49.0,49.0,99.0,635.0,424.0,0.007,5.0,600.0,1.213651802436498
150,0.0,0.0,50.0,953.0,424.0,0.1,1.0,600.0,1.2347565560618392
151,1.0,1.0,51.0,953.0,424.0,0.1,1.0,600.0,1.2598819464623057
152,2.0,2.0,52.0,953.0,424.0,0.1,1.0,600.0,1.236026394696914
153,3.0,3.0,53.0,953.0,424.0,0.1,1.0,600.0,1.2266338296247483
154,4.0,4.0,54.0,953.0,424.0,0.1,1.0,600.0,1.1593515827379932
